,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,4.322781,4.6491995,0,0.3513932,0.49566776,0.96721584,0.0,0.71712756,0.0
1,4.3296876,2.715248,1,0.2515364,0.7025329,1.3260611,0.0,0.43743232,0.0
2,3.7553008,1.713558,2,0.38555914,0.6464718,1.0200294,0.0,0.83756834,0.0
3,3.5227325,3.831209,3,0.4381273,0.4104541,0.78688353,0.0,0.33606166,0.0
4,2.0360253,1.9483204,4,0.4609881,0.009353042,0.829354,0.0,0.11580972,0.0
5,2.7908456,1.5904152,5,0.45684978,0.58552486,0.75573623,0.0,0.3219799,0.0
6,6.451896,5.237421,6,0.7147575,0.7082858,0.96368617,0.0,0.7276066,0.0
7,4.3473506,4.850745,7,0.26098004,0.49981314,0.82192594,0.0,0.16917725,0.0
8,3.8361351,2.2402687,8,0.6044277,0.9027894,0.78943974,0.0,0.30407485,0.0
9,3.1777449,1.9466693,9,0.69803107,0.5961488,0.8328783,0.0,0.58516186,0.0
10,4.8660245,5.1181583,10,0.09771085,0.20463234,1.3398352,0.0,0.2734986,0.0
11,7.0141673,5.9848084,11,0.81923544,0.9453409,1.0463223,0.0,0.87257165,0.0
12,3.930945,4.3223133,12,0.10417076,0.1345005,0.73771036,0.0,0.48024818,0.0
13,6.1843767,5.873414,13,0.37377882,0.3872453,1.4026389,0.0,0.6510685,0.0
14,5.6512017,5.3100824,14,0.46548682,0.65453887,1.2771317,0.0,0.11893614,0.0
15,4.9388704,4.916426,15,0.5539075,0.6206588,0.8058247,0.0,0.3453719,0.0
16,4.846955,2.8679736,16,0.2627075,0.25872517,1.0851113,0.0,0.7823496,0.0
17,4.942213,4.756308,17,0.43913162,0.43717664,1.1431761,0.0,0.45995587,0.0
18,4.226377,4.929819,18,0.3038658,0.58455104,1.0310879,0.0,0.3845663,0.0
19,4.884332,3.7250247,19,0.80777675,0.870638,0.8341366,0.0,0.30458423,0.0
20,3.757224,2.2348232,20,0.6818921,0.06394988,0.9007441,0.0,0.2816578,0.0
21,2.5366297,3.0366645,21,0.24720052,0.2893842,0.8164751,0.0,0.38085216,0.0
22,2.1311266,1.311996,22,0.4933446,0.027899325,0.811651,0.0,0.3594521,0.0
23,4.7330427,4.63159,23,0.06757573,0.0832119,0.7807305,0.0,0.802977,0.0
24,4.718419,2.3675735,24,0.29935858,0.27970243,0.86077344,0.0,0.6395288,0.0
25,2.9471092,1.4158714,25,0.8118505,0.8811078,0.7635606,0.0,0.30451766,0.0
26,5.5705037,3.5402966,26,0.77184266,0.6480939,1.3159691,0.0,0.7722141,0.0
27,3.4645462,2.5599391,27,0.38287646,0.40565008,0.8308075,0.0,0.38054225,0.0
28,3.8219562,4.202901,28,0.19006403,0.27915812,1.2153546,0.0,0.27861345,0.0
29,4.784723,4.9331093,29,0.88318247,0.490201,0.8255932,0.0,0.5401365,0.0
30,5.6947346,4.9619007,30,0.3282526,0.4281671,1.1126685,0.0,0.76125526,0.0
31,5.141268,3.552645,31,0.35381603,0.47552347,1.1871642,0.0,0.63342947,0.0
32,5.9598846,4.30812,32,0.65328366,0.8194297,0.8289653,0.0,0.58352166,0.0
33,4.232959,4.981595,33,0.04355391,0.06531626,0.7689895,0.0,0.27170426,0.0
34,6.4841905,3.226608,34,0.79085183,0.718873,0.76805013,0.0,0.5344618,0.0
35,6.9208837,4.548463,35,0.8294609,0.9429244,1.124479,0.0,0.86984915,0.0
36,2.3095942,1.2352688,36,0.51582116,0.45929527,0.7777103,0.0,0.35869324,0.0
37,4.095882,5.0752687,37,0.10197238,0.19100195,0.9129656,0.0,0.79131985,0.0
38,3.323486,3.4463809,38,0.1855884,0.1954745,0.7839265,0.0,0.48006102,0.0
39,4.156263,2.2005138,39,0.8411899,0.8564597,0.9618719,0.0,0.5022452,0.0
40,5.5381756,5.1819496,40,0.8654748,0.9459264,0.95947,0.0,0.569539,0.0
41,5.332785,4.9338727,41,0.7368492,0.95736855,0.8372911,0.0,0.100364104,0.0
42,5.432803,4.6698437,42,0.22894292,0.2360363,0.873917,0.0,0.67710656,0.0
43,5.010955,5.7541676,43,0.013205417,0.024617791,0.8134501,0.0,0.7168219,0.0
44,4.840513,3.0813923,44,0.7953611,0.6819821,1.2274076,0.0,0.85273814,0.0
45,4.2420473,2.531254,45,0.71961695,0.78586954,0.80749106,0.0,0.35904875,0.0
46,2.2236161,1.5741394,46,0.73927855,0.4358878,0.82912034,0.0,0.5987726,0.0
47,6.8027334,5.85302,47,0.86352813,0.6958204,0.9903596,0.0,0.692355,0.0
48,5.9019485,4.376363,48,0.71672165,0.5887879,0.81567127,0.0,0.3852839,0.0
49,2.7080636,2.2819867,49,0.29292625,0.5280692,1.1448516,0.0,0.27201685,0.0
50,5.933162,4.493516,50,0.7704584,0.63908213,0.91954744,0.0,0.7419207,0.0
51,6.0625877,3.4312975,51,0.88477135,0.8659193,0.9488022,0.0,0.7015813,0.0
52,5.965248,5.249981,52,0.8479319,0.5827679,1.7113674,0.0,0.5859546,0.0
53,4.516435,5.0047245,53,0.13480827,0.19558519,0.8111231,0.0,0.85144496,0.0
54,4.2937865,4.6055245,54,0.1536565,0.12529033,1.1253663,0.0,0.379125,0.0
55,5.4245076,5.6685195,55,0.35924104,0.40131623,0.9720728,0.0,0.8460137,0.0
56,3.0603023,1.672704,56,0.19523136,0.21982777,0.8029653,0.0,0.3252127,0.0
57,2.5053582,1.0291524,57,0.424453,0.32571447,0.8356418,0.0,0.34197828,0.0
58,3.8390749,4.5268793,58,0.23860294,0.42945486,0.8389392,0.0,0.33609638,0.0
59,4.2351565,3.8626645,59,0.27832532,0.41430283,0.83355147,0.0,0.41918358,0.0
60,3.1447573,1.4722002,60,0.736019,0.78902626,0.8596569,0.0,0.4208649,0.0
61,1.6954271,1.2400285,61,0.11157417,0.047410488,0.7822119,0.0,0.35647002,0.0
62,3.6631136,3.231379,62,0.14377049,0.1324724,0.9267693,0.0,0.24748409,0.0
63,5.847864,3.340104,63,0.77411205,0.8604856,1.173991,0.0,0.83505905,0.0
64,4.020345,4.504423,64,0.25209612,0.41131014,0.79960746,0.0,0.4200505,0.0
65,4.871732,3.999859,65,0.38971472,0.6147064,0.85932267,0.0,0.651527,0.0
66,3.7504752,1.321098,66,0.46507657,0.40003544,0.9877062,0.0,0.57391506,0.0
67,4.4516554,3.798942,67,0.6924476,0.4103989,0.83257484,0.0,0.5118519,0.0
68,6.7108083,4.0096745,68,0.81931096,0.6294296,1.1420786,0.0,0.7915952,0.0
69,6.5287595,4.168145,69,0.9079443,0.9714415,1.0650826,0.0,0.8719274,0.0
70,2.6933699,1.4402113,70,0.81520104,0.8129107,0.7903717,0.0,0.34568837,0.0
71,4.1114016,3.2980473,71,0.62655914,0.63200605,0.83665514,0.0,0.37737745,0.0
72,5.4149804,3.4727476,72,0.48103753,0.7172501,1.1821438,0.0,0.7737215,0.0
73,5.762111,3.8815756,73,0.60259753,0.56335616,1.4265764,0.0,0.6938645,0.0
74,3.3334923,2.9101844,74,0.33309558,0.67831403,0.83920395,0.0,0.3903341,0.0
75,4.110843,4.44985,75,0.13709378,0.2515418,0.8216726,0.0,0.64665633,0.0
76,2.6541567,1.5534297,76,0.28659165,0.31087106,0.8468571,0.0,0.72635466,0.0
77,3.1421747,2.1946702,77,0.33998284,0.36383128,0.8421943,0.0,0.40165043,0.0
78,4.0674047,1.5391381,78,0.82217044,0.28889692,0.816278,0.0,0.5316425,0.0
79,3.6729841,2.3768377,79,0.4932638,0.52393377,0.84516877,0.0,0.77261424,0.0
80,3.7559702,1.7577878,80,0.69796944,0.12232739,0.89041084,0.0,0.3383466,0.0
81,4.3529854,4.4237375,81,0.51125777,0.5249498,0.9040615,0.0,0.62623507,0.0
82,5.1592317,2.6590185,82,0.89792174,0.99736917,0.9368576,0.0,0.8389793,0.0
83,5.0567985,3.9618225,83,0.8239617,0.9974373,0.9295546,0.0,0.60504216,0.0
84,3.4851415,3.5575163,84,0.42391753,0.8319127,1.1234578,0.0,0.124404624,0.0
85,4.674473,3.4598846,85,0.31960407,0.4410429,0.85440177,0.0,0.6707664,0.0
86,6.680157,4.272286,86,0.42865533,0.8865289,1.1736758,0.0,0.55232716,0.0
87,2.1898882,2.01682,87,0.58339256,0.668389,0.7875704,0.0,0.28094786,0.0
88,4.345638,1.215502,88,0.76750034,0.86361516,1.0102264,0.0,0.83942336,0.0
89,5.669997,3.4857988,89,0.8666086,0.46261054,1.0257612,0.0,0.79960144,0.0
90,2.4364402,1.2281854,90,0.11387326,0.07375014,0.7912637,0.0,0.44232684,0.0
91,6.41787,5.3998637,91,0.63907856,0.7226995,1.2086753,0.0,0.8801774,0.0
92,4.463073,2.9196608,92,0.8771414,0.24830186,1.0373952,0.0,0.816569,0.0
93,5.030387,3.380252,93,0.47789645,0.4694215,1.0839045,0.0,0.71461684,0.0
94,4.3364453,5.6872907,94,0.08668238,0.15110391,0.81395984,0.0,0.39058968,0.0
95,4.615455,2.8520114,95,0.76386935,0.9165128,0.78990406,0.0,0.58606434,0.0
96,6.7896495,5.7151694,96,0.7104978,0.9816355,0.9559756,0.0,0.7676052,0.0
97,3.702188,3.3791006,97,0.6313839,0.7956889,1.183632,0.0,0.18841009,0.0
98,5.1144795,4.0534735,98,0.72122097,0.9482096,0.9405936,0.0,0.86898047,0.0
