,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
145,3.156545,4.441351,145,0.74235386,0.83106536,1.6674433,1.2433211,0.5460426,0.3400461
146,4.176463,4.913102,146,0.7617657,0.97877616,5.0013523,5.108752,0.6033136,0.6282976
147,5.351061,5.8977184,147,0.58548254,0.50538445,4.899458,5.37563,0.3539288,0.3513584
148,3.2368326,4.0254126,148,0.2632185,0.30823147,5.4093566,5.0611787,0.4068454,0.47466928
149,2.9243145,1.2419629,149,0.5920687,0.4227839,5.7065945,5.484429,0.8134424,0.8734463
150,1.2577417,1.0595632,150,0.4626621,0.35122222,1.9260571,1.0426803,0.15498184,0.20238477
151,2.85088,2.449802,151,0.5308026,0.5730029,1.4410044,1.5006156,0.5255452,0.7290747
152,4.8037877,5.8338985,152,0.26481366,0.17379308,2.4314551,4.0006456,0.38434845,0.67963123
153,3.9685228,2.5189767,153,0.3645747,0.3393842,2.4632032,1.7361684,0.10567633,0.09619129
154,5.2974453,5.910864,154,0.19354302,0.21655393,3.3383563,2.496839,0.16954571,0.18263859
155,5.827356,5.0720625,155,0.8320295,0.87154233,5.3824167,5.422007,0.6529043,0.8466688
156,1.686178,1.8224728,156,0.77551496,0.9154401,4.32633,3.5200973,0.38662288,0.3153332
157,4.3541574,3.6118164,157,0.42131886,0.4298728,4.5346,5.3869543,0.42039186,0.3614171
158,2.9474084,3.732338,158,0.7966056,0.6399532,4.2489414,4.1456003,0.8828822,0.88540417
159,4.3648515,4.5564585,159,0.17092223,0.20933646,5.2534747,5.45426,0.56298804,0.513848
160,4.7739387,4.4461017,160,0.32830667,0.38113284,1.4090736,1.5951986,0.5360917,0.4071399
161,5.8099666,5.9193625,161,0.076528125,0.095594645,3.135293,2.3016531,0.26966926,0.04885733
162,4.8618407,5.768205,162,0.82816994,0.6936928,3.788539,4.257745,0.78685135,0.91813654
163,3.5319004,4.982216,163,0.5412211,0.5685666,3.9758997,4.0941935,0.84286565,0.8919666
164,4.2615705,4.5362883,164,0.49062207,0.58909523,1.9496697,2.8487592,0.29601374,0.31629503
165,5.4483037,5.29413,165,0.4841817,0.57982874,2.054341,2.6221423,0.1825638,0.11973065
166,3.042641,2.633027,166,0.10536161,0.10451782,2.8667476,2.5710604,0.2205529,0.17918867
167,1.5501778,2.364138,167,0.52400553,0.6882698,2.6396987,1.2203939,0.74663734,0.34085697
168,2.2279077,1.222944,168,0.11394276,0.091567695,2.686755,3.1270509,0.15492511,0.15700245
169,2.5376875,2.0372577,169,0.8030767,0.84523565,5.8571777,5.936907,0.7956019,0.6598869
170,2.4996243,2.211451,170,0.4383457,0.31060755,2.3206637,2.3344648,0.49557272,0.54799825
171,2.9337873,1.9579768,171,0.35701686,0.1788891,4.504694,5.2168636,0.3064748,0.36715764
172,5.270915,4.980294,172,0.47258082,0.5696004,2.5531337,2.6506743,0.5227164,0.6520693
173,5.474459,4.845061,173,0.042474486,0.04419905,4.1579347,4.726126,0.77321583,0.63326925
174,6.2122355,5.712903,174,0.5665288,0.49644017,4.469186,5.6874547,0.81964034,0.95573425
175,1.4507053,1.0889101,175,0.71695274,0.83856654,2.2646904,2.1443663,0.5652482,0.5257268
176,4.2336707,3.4548926,176,0.11066957,0.115440965,4.174212,3.7648277,0.8684555,0.9400317
177,5.888836,5.4790897,177,0.29007092,0.30116326,4.6039867,3.959416,0.28301916,0.22950017
178,5.54451,5.609581,178,0.67253506,0.5507889,3.136542,4.0607433,0.7308574,0.7883528
179,4.5825863,4.2730436,179,0.2685059,0.30192584,1.1420132,1.8324623,0.49340433,0.330342
180,2.5855176,4.266436,180,0.64191556,0.7335015,2.7699735,2.731256,0.7711334,0.98893756
181,1.769241,1.5340781,181,0.08877913,0.049978316,1.8735229,1.6767666,0.13147728,0.15532106
182,4.5802817,4.6361012,182,0.16944915,0.20345151,2.916659,2.6611564,0.049789995,0.04032755
183,2.1945255,2.1304598,183,0.6464462,0.25600773,3.0411148,4.1802864,0.7842068,0.98200804
184,2.7096817,2.2505438,184,0.3366454,0.7125438,4.4832687,4.8032646,0.21088316,0.17691821
185,2.6609378,3.2001905,185,0.2949691,0.43142098,2.8026426,2.377653,0.76226974,0.6044127
186,3.25292,3.4161658,186,0.18932483,0.1756748,2.1109304,1.5492765,0.11040679,0.06058252
187,3.1474283,2.7090092,187,0.13187921,0.12397301,3.2064397,2.9116209,0.3890061,0.26768076
