,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.96724755,0.27298638,4.5049095,1.9568063,6.2496324,0.9003017,0
1,0.3517459,0.6256331,4.204771,1.5377135,2.6634834,0.4385521,1
2,0.703284,0.16449738,2.843318,1.6532093,5.497157,0.4354782,2
3,0.7987265,0.719276,2.5003343,0.93167895,7.6041183,0.5316299,3
4,0.9742244,0.31258118,6.2303667,1.181904,2.4119883,0.8136217,4
5,0.33889323,0.42821252,2.7176924,1.3547177,5.5098624,0.18496238,5
6,0.97138894,0.48121333,2.1932611,2.303761,5.097594,0.76004106,6
7,0.51089317,0.0770683,4.594207,1.0689291,4.9479856,0.85834056,7
8,0.94173765,0.42034188,2.9987226,1.3519222,4.0161963,0.70858157,8
9,0.8428261,0.08116262,1.6894679,2.0690167,4.521127,0.81545705,9
10,0.06555255,0.71842706,2.9605021,1.9687095,6.931628,0.10640441,10
11,0.97944516,0.6563625,1.7556076,1.255957,8.92435,0.41506582,11
12,0.86905843,0.48539916,4.762533,1.0542352,6.948227,0.6878729,12
13,0.90806085,0.38095996,4.6140385,1.3020818,5.4185877,0.5882973,13
14,0.18913744,0.63611686,4.860987,0.76776457,4.6760507,0.100959785,14
15,0.7136525,0.41965148,5.820992,0.73876387,5.997264,0.76851153,15
16,0.93908167,0.6883045,1.4769392,1.6684315,4.6896987,0.9549756,16
17,0.7679047,0.6208994,2.0655825,0.7896583,7.621536,0.59934914,17
18,0.77113956,0.026161801,3.9757273,0.7616394,6.9517665,0.23526695,18
19,0.98052204,0.75260013,2.5028825,2.2809203,4.799392,0.88227534,19
20,0.9802582,0.6824138,1.3107786,1.6721351,8.018276,0.71315646,20
21,0.099066585,0.5618736,1.5175259,0.9007324,7.9916697,0.7210322,21
22,0.8961448,0.59972996,4.612486,1.430723,7.5531387,0.48665598,22
23,0.9676906,0.56436837,4.0086083,1.6295936,7.295813,0.8143672,23
24,0.9562023,0.26338428,4.6985517,1.2650203,4.56169,0.8389743,0
25,0.84946233,0.55186594,5.5650997,3.3855197,5.4180574,0.834092,1
26,0.7440107,0.2866864,2.107541,2.9036365,7.4228244,0.7017499,2
27,0.98232794,0.41826627,2.8056262,1.6098462,7.493759,0.7860822,3
28,0.8618735,0.32328826,5.123977,2.89763,7.1088753,0.823593,4
29,0.28363448,0.3799808,3.3251786,1.5300581,5.9409833,0.20674007,5
30,0.89827234,0.5966467,2.075092,2.0569272,5.4160457,0.6615776,6
31,0.09168318,0.076546945,4.8382053,0.6738749,5.137312,0.48110658,7
32,0.9046254,0.5036818,1.9321892,1.6809214,4.205963,0.57747465,8
33,0.837418,0.12137814,2.4938889,1.6458179,5.7722607,0.7034319,9
34,0.11238038,0.8590128,5.232801,0.8821497,6.4962807,0.05917079,10
35,0.42937613,0.96833044,2.0321667,1.3041148,8.989142,0.31036633,11
36,0.6989763,0.3758532,4.3446784,1.3347448,7.145379,0.7659821,12
37,0.7951993,0.5589661,5.740452,1.524257,5.183523,0.65739256,13
38,0.15683238,0.92707914,4.9523306,1.1622531,5.1518064,0.079275616,14
39,0.90612316,0.2881087,4.474747,1.1257157,8.555502,0.7342139,15
40,0.97014636,0.6135498,1.6207422,1.5541978,4.353352,0.88662374,16
41,0.51815844,0.04957392,1.6487586,0.48655358,6.877282,0.6718637,17
42,0.00060411316,0.016208125,2.7646313,0.589436,8.024955,0.17503455,18
43,0.8121725,0.8353402,2.7961044,1.4956052,3.6870668,0.9053755,19
44,0.9266409,0.8532193,1.260396,1.3571585,7.535123,0.6863904,20
45,0.8479386,0.5835034,1.9227575,0.8873879,6.846967,0.689991,21
46,0.57390225,0.53189605,5.998306,0.85346884,5.463137,0.34326604,22
47,0.58706915,0.91421795,2.5911524,0.5783281,5.4037547,0.5994188,23
48,0.9692704,0.20573547,4.111787,2.193556,4.5124264,0.9555663,0
49,0.47018594,0.7452737,2.9485202,1.9762173,3.409717,0.5391725,1
50,0.67195636,0.17773327,1.8187644,0.74048567,4.091632,0.2905135,2
51,0.76725936,0.5963525,1.8936156,0.95682716,6.7345505,0.69036955,3
52,0.89045376,0.3563117,5.49631,1.2592402,4.5312467,0.6640439,4
53,0.66763896,0.3958782,3.7180724,2.735218,6.813225,0.37117913,5
54,0.9487634,0.8309239,2.0772758,1.7052312,4.2767344,0.5097641,6
55,0.57155806,0.08409625,5.4266806,0.8485741,6.2175612,0.8137922,7
56,0.99228114,0.320392,3.444116,2.0779238,5.5259542,0.81420135,8
57,0.610576,0.15637398,1.6356564,1.4582806,3.9353757,0.5980038,9
58,0.3187303,0.5752673,5.4458523,0.7266096,5.4564266,0.06009282,10
59,0.73423564,0.8573618,3.0160084,0.842823,8.347854,0.33868274,11
60,0.33311236,0.3725631,4.133279,0.63509583,8.032868,0.5893242,12
61,0.7972222,0.52290237,4.6726933,0.95084953,4.461191,0.7168727,13
62,0.25159368,0.7445966,4.5565476,1.2708173,5.4319625,0.108350575,14
63,0.8217181,0.26049533,4.4016237,1.2193116,6.9423723,0.7417933,15
64,0.9507484,0.8680081,2.3397732,1.0652874,2.8976867,0.7988605,16
65,0.8470672,0.026463348,0.62922657,1.3180982,8.25245,0.5588059,17
66,0.21682267,0.019270102,3.598858,1.3241658,8.850058,0.32483545,18
