,locs0,locs1,locs2,locs3,locs4,locs5,subject
0,3.385476,-0.9795233,-0.19868717,-1.4135125,0.5106689,2.2005818,0
1,-0.6113738,0.5135277,-0.32081494,-1.7053229,-1.0132294,-0.2470403,1
2,0.8629855,-1.6251389,-0.92307484,-1.6191586,0.19952218,-0.25953418,2
3,1.3783537,0.9408731,-1.098434,-2.2755542,1.1549387,0.12668884,3
4,3.6322148,-0.7880795,0.5024575,-2.0096793,-1.146118,1.4737169,4
5,-0.6682302,-0.28914773,-0.9856648,-1.8534206,0.20465632,-1.4830819,5
6,3.5249352,-0.07518208,-1.2695978,-1.2061888,0.03904228,1.1529045,6
7,0.04357958,-2.4828632,-0.16267507,-2.122879,-0.020806551,1.8015754,7
8,2.7827702,-0.32137027,-0.84790623,-1.8558097,-0.39872128,0.88850486,8
9,1.679408,-2.4266543,-1.5931101,-1.3437035,-0.19213814,1.4858662,9
10,-2.6571033,0.93667257,-0.86617786,-1.405967,0.8149476,-2.1280062,10
11,3.863888,0.6471257,-1.5467184,-1.9404749,2.1158586,-0.34306216,11
12,1.8926592,-0.05842012,-0.09505817,-2.1383646,0.8227635,0.7901937,12
13,2.2901847,-0.48547566,-0.15469235,-1.8991194,0.16782804,0.35693103,13
14,-1.4556246,0.5585495,-0.055619232,-2.4869733,-0.12976144,-2.1866055,14
15,0.9131898,-0.3242042,0.33139682,-2.5286145,0.40432513,1.1999255,15
16,2.7353683,0.7922043,-1.7528037,-1.6081678,-0.12428044,3.0544813,16
17,1.1965177,0.49336737,-1.3457978,-2.456482,1.1645225,0.402754,17
18,1.2147568,-3.6169448,-0.41558915,-2.4956465,0.8244338,-1.178806,18
19,3.9188023,1.1125281,-1.0970756,-1.2191162,-0.08028622,2.0141556,19
20,3.9050817,0.764887,-1.8914621,-1.6055057,1.3977566,0.9107641,20
21,-2.2076392,0.24876964,-1.7209209,-2.312741,1.3810959,0.9495872,21
22,2.155104,0.40434018,-0.1553171,-1.7900035,1.1271572,-0.05338867,22
23,3.3995528,0.2589103,-0.40187964,-1.6363717,0.9924991,1.4786408,23
24,3.0833886,-1.0284522,-0.120725736,-1.9322475,-0.17577542,1.6506162,0
25,1.7303903,0.20821273,0.22700971,-0.6697538,0.1676144,1.6149105,1
26,1.0669196,-0.9115323,-1.3203859,-0.8936186,1.0578655,0.8556448,2
27,4.017938,-0.32989466,-0.9416726,-1.6509202,1.0952868,1.3014697,3
28,1.8309386,-0.738701,0.04960087,-0.8965354,0.8996985,1.5408826,4
29,-0.92650414,-0.4896298,-0.69681907,-1.711218,0.3809341,-1.3446887,5
30,2.1781743,0.3915125,-1.3400052,-1.3510871,0.1668039,0.67033243,6
31,-2.2932544,-2.4902158,-0.064740546,-2.6275303,0.054938614,-0.075609684,7
32,2.2497087,0.014727294,-1.4292285,-1.5992094,-0.3203261,0.31241524,8
33,1.6391412,-1.9794439,-1.1018744,-1.6245248,0.31139624,0.86369425,9
34,-2.066654,1.8071148,0.09318773,-2.3356276,0.6174048,-2.7663336,10
35,-0.28439695,3.4202175,-1.36631,-1.8973255,2.1852183,-0.79840726,11
36,0.84242785,-0.50718695,-0.2636454,-1.8705813,0.91752684,1.1857612,12
37,1.3565551,0.23696722,0.2983749,-1.7157012,0.07344237,0.65169626,13
38,-1.6819881,2.542664,-0.019068465,-2.0286715,0.06074126,-2.4522302,14
39,2.2671916,-0.9045873,-0.21087918,-2.0647388,1.7788125,1.0161084,15
40,3.481141,0.46225867,-1.6428751,-1.69271,-0.2601161,2.0567093,16
41,0.07266569,-2.9534454,-1.6223875,-2.9731145,0.7895201,0.71662617,17
42,-7.4111447,-4.1059017,-0.96207416,-2.770422,1.4019649,-1.550358,18
43,1.4641889,1.623957,-0.9463947,-1.738052,-0.53776926,2.2584333,19
44,2.5362005,1.7600772,-1.9364389,-1.8513381,1.1174333,0.78329784,20
45,1.7185239,0.33717203,-1.4352902,-2.3291326,0.77544105,0.8000771,21
46,0.2977903,0.12775779,0.40475917,-2.371821,0.18578753,-0.6487732,22
47,0.35186255,2.366259,-1.0505722,-2.7906265,0.16185418,0.40304407,23
48,3.4513185,-1.3508253,-0.35909492,-1.2694254,-0.1956511,3.0683067,0
49,-0.11939791,1.0735619,-0.8719341,-1.4012253,-0.65896684,0.15701172,1
50,0.71704674,-1.5317808,-1.5036858,-2.5261006,-0.3674258,-0.8928914,2
51,1.1929004,0.39029002,-1.4541639,-2.2461426,0.7238536,0.80184764,3
52,2.0953848,-0.5914087,0.19917993,-1.9374887,-0.18805371,0.681368,4
53,0.6975258,-0.42266932,-0.52447146,-0.97682714,0.7598559,-0.5271617,5
54,2.918705,1.5921893,-1.3386779,-1.5819243,-0.2913497,0.03906113,6
55,0.28821075,-2.3879492,0.17108828,-2.3781075,0.49700886,1.4748421,7
56,4.8563466,-0.7519709,-0.6436956,-1.338284,0.21116285,1.4775442,8
57,0.44973385,-1.6854589,-1.6319337,-1.7677042,-0.43246603,0.3971545,9
58,-0.759613,0.3033747,0.1788159,-2.546515,0.18308038,-2.7498908,10
59,1.0162201,1.7935488,-0.83968633,-2.3855362,1.619929,-0.66916996,11
60,-0.6941417,-0.5212368,-0.35022497,-2.6909485,1.4069654,0.3611722,12
61,1.3690224,0.09167352,-0.13110998,-2.2530704,-0.21636352,0.92900157,13
62,-1.0901306,1.0699984,-0.1778483,-1.9270116,0.17321698,-2.107701,14
63,1.5280315,-1.0433956,-0.24050318,-1.9742684,0.82000417,1.0553101,15
64,2.960308,1.88346,-1.1859876,-2.1266994,-0.89650786,1.3791876,16
65,1.7117811,-3.6051748,-2.7008595,-1.8850507,1.5522952,0.23631728,17
66,-1.2842793,-3.9297423,-0.5758598,-1.8797588,2.0407112,-0.73163766,18
67,1.4798952,1.3393068,-0.8011577,-2.379296,-1.2453465,1.1074394,19
68,1.3835661,0.23385143,-1.2053957,-2.3891728,0.30493572,0.9669982,20
69,-1.3411996,0.27589756,-1.8158715,-2.7730567,0.5435085,0.97381306,21
70,3.1537576,-0.11458101,0.09379068,-0.8220813,1.2490149,0.56012285,22
71,0.8227481,0.6797083,-0.6166061,-2.333682,0.18966755,1.2871444,23
72,2.2903645,-1.2078837,0.012001421,-2.291512,-1.0312394,2.5567293,0
73,-0.37553817,0.24599767,0.023942403,-1.2625898,-0.49150553,-0.16436222,1
74,3.9565306,-0.91328365,-0.9862254,-0.88350177,1.0382736,1.471283,2
75,0.98645985,0.8432979,-1.5240346,-2.0805018,0.6751107,0.7844318,3
76,3.634867,-0.727918,0.3620044,-1.8094575,-0.52215517,1.746912,4
77,0.61131644,-0.532164,-0.7887289,-1.7571096,-0.1714615,-1.2985473,5
78,1.8528302,0.43887344,-0.96712327,-2.1681316,-0.79178107,0.23342383,6
79,2.0339432,-2.3475175,0.10423467,-1.9447441,0.35682142,2.1545365,7
80,3.2261987,-0.32756236,-0.9791795,-1.8394392,-0.16197392,0.38820797,8
81,2.6940892,-1.1247776,-1.7714245,-1.1039712,-0.4684468,1.8369402,9
82,-1.7111171,0.7324569,0.5212299,-1.6740373,0.28178728,-2.196476,10
83,-0.43458688,2.6434712,-1.0024688,-2.0447674,2.0400357,-0.67833644,11
84,0.40000662,-0.34135115,-0.61725223,-2.2579947,0.7720883,0.79082954,12
85,3.049923,0.38845623,-0.0874649,-1.5807999,0.1806286,1.2127986,13
86,-0.83908486,2.7381957,0.20591906,-2.190488,-0.081931636,-2.059348,14
87,-0.31123686,-0.97107697,-0.46741515,-2.633171,1.4719251,0.85243595,15
88,1.3549569,1.3495648,-1.2339865,-2.0883305,-0.7806989,1.9946226,16
89,2.2051196,-2.188852,-2.1033733,-2.267536,0.9331703,1.0502659,17
90,-0.56305265,-3.8839705,-0.3251749,-2.2770398,2.0238128,-0.97997814,18
91,4.123466,1.3323492,-0.67374784,-1.527419,0.016114458,3.0893805,19
92,-3.0406961,0.8744063,-1.5522437,-2.7662568,0.6422666,-0.025391221,20
93,5.938381,2.2265596,-1.651587,-1.5034885,1.8637766,1.3918788,21
94,2.2702544,0.08334545,0.10988775,-1.9611113,0.2567707,-0.022110999,22
95,5.6963825,1.2030463,-0.792826,-1.6081041,0.60590863,1.5315044,23
96,2.3791447,-1.0096841,-0.40851012,-1.0631162,0.3367621,2.6434722,0
97,-0.4574573,0.765633,0.7356723,-1.2878864,-0.21260083,0.7695341,1
98,0.55622315,-0.9627633,-1.3141406,-2.335297,-0.52938026,-1.5140457,2
99,1.119122,0.76848894,-1.535299,-1.7562505,0.20839146,1.2402436,3
100,3.242706,-0.7992244,0.6533017,-1.785387,0.6458166,0.31896853,4
101,0.3653854,-0.87403923,-1.4374847,-1.5751595,0.22940883,-1.0826932,5
102,2.7285068,0.7147931,-1.4188312,-1.4184561,0.06349879,0.7414663,6
103,3.1387372,-2.432039,0.25698602,-1.5556312,0.19209987,2.345449,7
104,1.9261507,-1.7397119,-0.84126073,-1.3501012,0.59458995,0.91378695,8
105,1.761606,-2.674701,-1.690976,-1.0961846,0.36714125,1.7265385,9
106,-2.1262581,1.8732347,-0.87663364,-2.2174015,0.22772561,-2.4181435,10
107,-2.5324068,2.125707,-1.075436,-2.7797751,1.0165145,-0.77111566,11
108,2.934795,-0.54231226,-0.48121673,-2.274372,0.73407555,0.5807581,12
109,2.4340081,-0.19419453,0.92822284,-1.6374043,0.5270355,0.5134006,13
110,-1.3420682,1.2135572,-0.13244393,-2.0872974,-0.119872436,-2.312561,14
111,0.25731015,-0.7862987,-0.15937683,-3.0405264,0.8445285,0.5718404,15
112,1.289247,0.2408807,-1.4807172,-1.7700229,-0.39929527,1.5799378,16
113,-0.10764265,2.4428775,-1.8539006,-2.1544626,1.5005293,0.7646195,17
114,3.821614,-3.8591354,-0.40023208,-2.3941104,1.6631715,-0.84674877,18
115,1.4255499,0.93459773,-0.34481233,-1.5595509,-0.351782,1.8382673,19
116,3.7670877,1.1481535,-1.7757444,-1.8397565,0.1272378,1.0115844,20
117,0.39924595,1.207427,-0.9986497,-2.2014945,0.8965125,0.8319063,21
118,2.5406206,-0.094533116,0.058460128,-1.3201566,1.2356261,0.19458921,22
119,-1.291047,1.477542,-0.8010446,-2.7475007,-0.16632524,0.7012254,23
120,3.200398,-1.3349429,0.16933621,-1.3866861,0.20192534,2.778909,0
121,-1.8564818,1.2734842,0.045063138,-1.7572501,-1.0127113,-0.8132266,1
122,1.013716,-1.4167749,-1.8872935,-1.7543529,0.31917423,-0.8717855,2
123,1.6660428,1.3106979,-1.1131625,-2.3640618,-0.56804216,0.7973056,3
124,4.271884,-0.72558606,0.2337245,-1.7285204,0.15069064,1.1273268,4
125,0.83546007,-1.2391467,-1.0046293,-1.4694781,0.46197632,-0.7559345,5
126,4.1453834,-0.4224822,-0.94908506,-1.2682827,-0.39019448,0.983507,6
127,1.4699681,-2.6638534,0.21625501,-1.663897,1.1235757,2.067682,7
128,3.9944901,-0.23682335,-1.2712023,-1.4496598,-0.45690894,1.3176069,8
129,1.9216245,-2.2771695,-1.7158651,-0.6255901,1.1020827,1.7593324,9
130,-2.484276,0.87677,-0.32984677,-2.3768737,0.17585877,-2.1441576,10
131,-2.0857885,1.3269503,-1.3038183,-2.3413415,0.6504732,-0.84524715,11
132,4.968441,-0.52383643,-0.50492287,-1.8808067,1.355283,1.292151,12
133,2.1477418,-0.23152849,-0.28723755,-1.5201416,0.617093,0.96624696,13
134,-1.222219,1.3862326,0.15108079,-1.9134169,0.23062222,-2.198784,14
135,3.9221334,-0.1632638,0.326316,-1.6519525,1.5561377,1.6339666,15
136,2.118549,1.1155479,-1.1912626,-2.0720277,-0.46046543,1.7080481,16
137,-0.57193863,-0.94498116,-1.8773959,-2.6830134,1.5513086,0.2616672,17
138,0.53132284,-4.2811675,-0.6434797,-2.1391919,1.8267056,-0.92801744,18
139,2.5181344,1.0631058,-0.81875724,-1.2251787,0.36491877,3.5641603,19
140,5.276643,0.8416351,-1.794116,-1.2417951,1.1071562,1.3543577,20
141,2.6851695,1.1507754,-0.83142227,-2.4824054,1.5920194,1.4011941,21
142,-0.79084074,0.38395587,0.08902517,-2.1980286,0.30846557,-1.0361882,22
143,1.2260221,1.4996425,-0.7503195,-1.9169347,0.8032141,0.99645376,23
144,2.5080025,-1.093349,0.4787975,-1.3652506,0.3749328,1.8403314,0
145,-0.3273938,0.382622,0.1610597,-1.1085981,-0.39132673,0.19247586,1
146,0.8862998,-1.8546774,-1.3070626,-1.8398508,-0.1354783,-0.9019467,2
147,-0.26235104,-0.20216538,-1.2686492,-2.1592414,0.42746508,0.79075766,3
148,2.383568,-0.7582317,0.30934602,-1.8668613,-0.08304547,1.2522058,4
149,0.7426416,-0.24765691,-0.91670376,-1.4908221,0.054883964,-0.64129376,5
150,3.9979532,1.0160277,-1.0387682,-1.6715363,-0.043208152,0.5007037,6
151,2.2750287,-2.6583896,0.16932768,-1.8513081,0.070679665,2.138464,7
152,3.4455187,-0.38367528,-1.1037518,-1.4716387,-0.018115338,0.5301349,8
153,2.3406096,-2.7177851,-1.6318387,-0.9379308,0.42395166,1.8816136,9
154,-1.1142831,-0.47812134,-0.35298136,-2.5839071,0.21021429,-2.268566,10
155,-2.9981723,1.9487435,-1.3919108,-2.040052,0.62785935,-0.56563294,11
156,-2.2697191,-0.5380314,-0.30736685,-2.1317692,0.80491704,0.4091389,12
