,discount,learning rate,dec temp,weight,prior weight,prior lr,subject
196,0.84116054,0.88263696,4.9996786,0.19407822,3.6925225,0.21278033,8
197,0.37862247,0.9283493,5.008665,0.24120466,5.2800937,0.8233286,9
198,0.9117801,0.09674253,1.989826,0.85548073,2.9890008,0.8342737,10
199,0.4097905,0.112812154,1.6623734,0.9411034,3.8719947,0.3872501,11
200,0.8526577,0.18795162,5.346334,0.5018541,1.8143733,0.21490012,12
201,0.86353767,0.24651837,3.6853232,0.03968598,3.1586685,0.11569399,13
202,0.4047573,0.7930379,4.164491,0.6590093,0.50427294,0.2750656,14
203,0.5021948,0.6352289,2.8259015,0.5367494,1.4757214,0.054462343,15
204,0.14981112,0.18788283,2.8963501,0.5964857,3.369563,0.7860947,16
205,0.18826558,0.3878688,4.416356,0.7346914,1.0074327,0.21081243,17
206,0.20548482,0.14068277,4.4371824,0.090962045,3.8423688,0.17061128,18
207,0.27949232,0.9038959,2.8659406,0.56463736,2.9997067,0.4978802,19
208,0.74251497,0.66104245,2.9942427,0.9587525,1.0941926,0.21115729,20
209,0.9143477,0.7625695,1.0802877,0.86253583,2.7046497,0.15106669,21
210,0.7019977,0.80867225,1.2365533,0.9366195,1.7513714,0.6530505,22
211,0.78503,0.39285052,4.8719664,0.15131982,1.498121,0.28660953,23
212,0.4528033,0.96989286,3.52555,0.43222478,5.560359,0.15740348,24
213,0.27659145,0.6188208,1.5967455,0.73948294,0.8355806,0.10994999,25
214,0.63145286,0.5872333,2.516443,0.32450783,1.7913723,0.65140545,26
215,0.26593,0.18449795,0.9179292,0.23202051,0.65051746,0.25256371,27
216,0.9762012,0.22402713,5.585053,0.7242536,1.3621647,0.24417117,28
217,0.7950268,0.22883426,1.4976251,0.40035462,1.677871,0.6246534,29
218,0.3201488,0.17566594,1.1023504,0.2744464,2.289567,0.7339667,30
219,0.43674722,0.04376881,4.702244,0.32084057,3.8394406,0.8669952,31
220,0.4620047,0.36062577,4.9001265,0.65480626,3.0670772,0.14846204,32
221,0.9075822,0.20800701,1.1830378,0.90294594,4.8547463,0.16046122,33
222,0.70401883,0.013913568,1.3261998,0.1793724,2.222908,0.77190536,34
223,0.51260495,0.59849125,2.8022265,0.89830863,1.7952515,0.077878825,35
224,0.14537437,0.48735797,0.82004774,0.51278865,1.1462736,0.6692551,36
225,0.34054515,0.46211392,1.189817,0.36210608,0.7881155,0.10765991,37
226,0.47162282,0.91943693,4.495908,0.883899,2.450584,0.7628391,38
227,0.4337975,0.39134037,0.86413634,0.6253768,4.6040835,0.19414079,39
228,0.6850709,0.93324095,1.7646868,0.45941937,1.672962,0.86484915,40
229,0.4883379,0.17087631,1.0350647,0.80560493,2.208894,0.60213894,41
230,0.22256674,0.3752225,1.376789,0.061762877,0.40913564,0.3507814,42
231,0.19997501,0.12707989,2.7735395,0.7879714,5.445594,0.17919604,43
232,0.31559563,0.86245525,1.0159702,0.92371696,3.7159424,0.2868513,44
233,0.35271928,0.10661638,4.3563743,0.39142373,4.654989,0.27668297,45
234,0.5172547,0.44797873,4.840257,0.787615,4.856778,0.5191735,46
235,0.3003917,0.55133426,3.1698012,0.23578978,1.2985886,0.5844918,47
236,0.43505678,0.22460893,5.7572594,0.60743237,4.758422,0.30337453,48
237,0.33656433,0.70609885,2.1999745,0.8924421,0.74999267,0.38612375,49
238,0.4566206,0.06587398,0.61227363,0.12552747,1.146674,0.8711405,50
239,0.70939624,0.5728933,3.5960748,0.83872163,5.6699057,0.8945553,51
240,0.56375325,0.46121693,2.0401673,0.2402828,4.1347084,0.11469444,52
241,0.7360242,0.3074523,5.5708447,0.11182292,2.0036077,0.30521715,53
242,0.10671809,0.31024575,1.3028636,0.54379255,4.074446,0.58555883,54
243,0.60220146,0.4748005,1.1947907,0.60456413,5.466924,0.34776124,55
244,0.12537476,0.61664057,0.728379,0.45845953,0.81450605,0.38030094,56
245,0.8089062,0.6503774,4.0577393,0.92442256,4.5281925,0.4352477,57
246,0.87194574,0.53515667,2.5269074,0.71085536,5.255987,0.7961432,58
247,0.32138592,0.18698692,2.4407914,0.05091846,2.4809465,0.12865496,59
248,0.7766941,0.1544159,3.2791705,0.47163746,2.775691,0.76129615,60
249,0.16643946,0.5884476,4.240796,0.8013959,5.0192637,0.6953737,61
250,0.3383455,0.40799686,0.51339114,0.77408993,3.6725678,0.11675797,62
251,0.83528143,0.22432937,1.7300781,0.32036275,5.164301,0.031718582,63
252,0.42142078,0.0032069173,2.6056604,0.8307233,1.9963038,0.5153206,64
253,0.25737458,0.47119185,2.4349697,0.89296216,1.0884299,0.7913442,65
254,0.16447905,0.12774545,1.5588963,0.7596757,3.7040355,0.7841584,66
255,0.37559012,0.39532655,1.0983909,0.31717148,4.8939986,0.5966586,67
256,0.38704976,0.7445169,3.9371595,0.17434473,3.2457757,0.6066503,68
257,0.31980252,0.047290515,3.465806,0.94360375,4.847353,0.74337286,69
258,0.73561144,0.3392713,1.6617293,0.9379984,4.434601,0.43813327,70
259,0.9521948,0.6355888,3.9275186,0.82014227,4.933095,0.9709716,71
260,0.4357646,0.45057264,1.9896789,0.93844575,4.26845,0.31466562,72
261,0.9719436,0.6879559,0.7237002,0.8220771,4.5703287,0.5931856,73
262,0.6337403,0.91156477,2.771793,0.61085963,2.8730283,0.7009461,74
263,0.28703573,0.21825963,1.9614725,0.8929982,4.6228023,0.3617594,75
264,0.8726149,0.055552866,2.4957771,0.43072948,4.178852,0.5246884,76
265,0.66815436,0.7496356,4.914708,0.28316763,1.3989418,0.8719501,77
266,0.90439117,0.20112284,3.1078012,0.7916366,4.752435,0.21884479,78
267,0.10003712,0.13324282,0.96819466,0.32771415,1.480723,0.31008735,79
268,0.3331026,0.2771951,5.2543764,0.660278,4.484147,0.45203495,80
269,0.5318722,0.83496785,4.5624123,0.9524873,1.4691089,0.09434091,81
270,0.7710149,0.9102639,2.163665,0.28476524,1.1336019,0.46555892,82
271,0.26152027,0.60623735,0.40953958,0.7951078,5.426528,0.70828027,83
272,0.29773277,0.28873566,4.8726873,0.88722557,3.464675,0.46149045,84
273,0.77053964,0.34937114,2.0275428,0.781546,4.910637,0.55953896,85
274,0.2256711,0.4284182,1.3764439,0.33658046,4.4194775,0.2937481,86
275,0.73926145,0.5998264,5.2484655,0.87635666,3.2246368,0.36646283,87
276,0.2831775,0.3096357,1.630287,0.63232416,1.0931358,0.07859896,88
277,0.7020186,0.02496446,5.290539,0.14460145,3.4487453,0.05532118,89
278,0.50201243,0.7834586,1.8660905,0.7030298,3.3296838,0.014464661,90
279,0.017299592,0.68093914,5.4535,0.6352376,5.7152104,0.2948403,91
280,0.7812724,0.7418186,4.931479,0.25088823,1.8897932,0.89931935,92
281,0.71173406,0.37067056,4.901215,0.27889228,1.6441121,0.675027,93
282,0.88052154,0.43403965,5.4830675,0.18924701,5.13876,0.19699931,94
283,0.13488083,0.44760767,4.920322,0.5213539,3.6791553,0.13347901,95
284,0.29993826,0.11126594,0.6772574,0.4497196,2.6300914,0.16388991,96
285,0.9238598,0.9013859,2.0434034,0.25572577,4.6611834,0.2671057,97
286,0.2893569,0.43916085,1.6373596,0.7198635,0.67992115,0.473959,98
287,0.048586827,0.80855036,2.7222495,0.6557195,4.8785944,0.19474371,99
288,0.86786985,0.22737058,0.4225421,0.39541847,4.9326687,0.72166646,100
289,0.417993,0.68693256,4.2128882,0.8205466,2.2000406,0.76700425,101
290,0.26170564,0.2699275,0.8030196,0.69492805,1.2715538,0.31774405,102
291,0.84589183,0.94437903,0.6050558,0.3137138,0.9675425,0.028101617,103
292,0.12315432,0.30150884,2.0201898,0.539707,1.0994779,0.1885324,104
293,0.24441157,0.4327935,1.631106,0.2656048,2.3893468,0.6238042,105
294,0.18888758,0.06697594,1.3855646,0.8558948,2.260929,0.39381146,106
295,0.07860088,0.05118262,3.8012776,0.880946,4.966301,0.49269736,107
296,0.43757197,0.34125492,4.684123,0.13685015,4.350372,0.42132112,108
297,0.6185209,0.07164881,2.3005066,0.9715749,4.0577393,0.13288975,109
298,0.1603063,0.03113517,1.6610761,0.81642306,3.4027605,0.23429641,110
299,0.35890073,0.60318244,3.6776342,0.14426276,2.7824259,0.20124836,111
300,0.8186281,0.7512615,4.553359,0.7327801,4.2673244,0.3804239,112
301,0.61266536,0.9450467,2.918675,0.8528882,3.9072495,0.66963464,113
302,0.50098515,0.9326444,4.6018305,0.17733836,4.524724,0.465252,114
303,0.595806,0.5894521,5.03077,0.3115939,3.7447734,0.48557273,115
304,0.43014064,0.86868,2.331416,0.81192046,4.346218,0.3498623,116
305,0.12716202,0.49846905,3.0610235,0.642531,3.7644176,0.323463,117
306,0.087746866,0.44794524,3.6046424,0.6926812,2.5505843,0.3080264,118
307,0.26091337,0.775455,3.081502,0.79242635,0.8097845,0.445332,119
308,0.6346065,0.09304054,1.9408116,0.23144959,1.1710424,0.5534958,120
309,0.8154362,0.63431585,0.8628731,0.7634144,2.1183639,0.7784186,121
310,0.82515216,0.6485415,1.9112661,0.8779727,4.1567855,0.26804632,122
311,0.88299185,0.84551084,2.0144503,0.59053963,3.8946338,0.10870936,123
312,0.3886848,0.3456197,4.412071,0.51203096,4.5879426,0.2981376,124
313,0.31922302,0.38582638,2.8207874,0.037617836,1.0780869,0.60196644,125
314,0.67712545,0.7201831,3.000095,0.26530308,3.90689,0.43011352,126
315,0.61491,0.4474204,3.0186052,0.6722153,3.4473038,0.9252497,127
316,0.74282676,0.2800895,1.0169272,0.93568605,5.0605545,0.8150073,128
317,0.7852311,0.33832702,2.9324646,0.1404935,3.5100625,0.7664086,129
318,0.91847646,0.83788264,2.6567626,0.80308175,4.2158546,0.4936536,130
319,0.8978897,0.7899202,5.4857197,0.13588259,4.4625883,0.9544928,131
320,0.66634035,0.94295853,2.5197952,0.53754044,0.63661593,0.117421925,132
321,0.87498134,0.9155543,3.7104113,0.9668793,0.8911121,0.07108038,133
322,0.58254,0.80861473,3.7596653,0.20635268,1.4647951,0.10880506,134
323,0.7131983,0.12087638,0.7965307,0.61157346,3.5936058,0.2142827,135
324,0.23593743,0.22420034,4.465745,0.5701626,1.6031814,0.9394103,136
325,0.8694683,0.7909725,0.20033388,0.80694556,0.74713135,0.8838915,137
326,0.8651528,0.16133536,3.5363164,0.46934012,2.273661,0.25299487,138
327,0.6794615,0.8171407,2.441644,0.1557853,4.704063,0.3186752,139
328,0.8365717,0.7561422,4.843871,0.41209814,0.49219278,0.23019971,140
329,0.43861324,0.632284,0.21955949,0.8788379,1.2079726,0.41545376,141
330,0.70202374,0.5149431,0.5705997,0.31487077,2.7401643,0.3473357,142
331,0.378248,0.31472158,0.98376274,0.60263485,1.6418456,0.4610917,143
332,0.20845501,0.48320305,5.463875,0.29035443,5.2953587,0.11765802,144
333,0.8244578,0.29212934,1.978254,0.3703069,2.3175442,0.087962545,145
334,0.3298886,0.29450384,3.8033376,0.7437684,0.92340463,0.22644627,146
335,0.53124607,0.23431385,0.5279162,0.39218897,0.8053136,0.43776828,147
336,0.48993224,0.6339359,3.3852148,0.8281248,5.193729,0.33657855,148
337,0.1412822,0.3800748,5.723181,0.79821414,4.089089,0.6935321,149
338,0.82002145,0.15034688,4.1160846,0.9387279,1.8412532,0.14994165,150
339,0.18018167,0.35195222,0.7314526,0.64890575,4.38997,0.6924197,151
340,0.5581924,0.70925623,2.1937318,0.06799919,3.7227237,0.58410937,152
341,0.34357056,0.9611323,5.6330037,0.28149194,5.254863,0.6276545,153
342,0.56576335,0.28592682,0.8452196,0.23285529,0.652889,0.18292907,154
343,0.7643497,0.21376862,4.487417,0.5626649,4.8908086,0.42494333,155
344,0.23254493,0.24740036,1.4822665,0.13106437,5.254208,0.56607956,156
345,0.8198105,0.73309517,3.245356,0.6848487,4.1102743,0.17657267,157
346,0.81185746,0.18034436,2.9126532,0.6254352,4.535959,0.34931573,158
347,0.8342654,0.8177459,1.1148658,0.5155313,3.153563,0.46163383,159
348,0.6280957,0.89379317,1.0369048,0.8684474,0.8555151,0.13227843,160
349,0.09112935,0.28265983,4.118675,0.13209662,3.0388227,0.27965397,161
350,0.75542915,0.6782691,3.7443666,0.52142966,2.3901677,0.2953063,162
351,0.061530735,0.62505895,2.1796794,0.27831724,3.0693097,0.091689095,163
