,reward rate,dec temp,subject
0,0.1694743,6.1535444,0
1,0.8097249,3.408512,1
2,0.29094276,4.4171157,2
3,0.5499918,4.2458115,3
4,0.24688973,5.1927977,4
5,0.65183896,4.7610736,5
6,0.68388003,3.997192,6
7,0.10067674,1.2211738,7
8,0.648135,2.4929087,8
9,0.6124911,2.9108968,9
10,0.5899467,2.4299538,10
11,0.8237734,3.7298355,11
12,0.77874845,3.1490242,12
13,0.2793217,4.9531693,13
14,0.9053098,6.429763,14
15,0.035972655,4.7030106,15
16,0.11494269,4.338626,16
17,0.30546686,5.704207,17
18,0.63987285,6.755559,18
19,0.42396456,4.052213,19
20,0.0791274,3.911859,20
21,0.87920284,4.600853,21
22,0.57715017,6.6861334,22
23,0.55849904,4.2709374,23
24,0.18815416,5.6815333,0
25,0.9114611,2.7733426,1
26,0.22788562,4.994164,2
27,0.44285336,4.471125,3
28,0.418163,5.9273405,4
29,0.65538687,4.5355244,5
30,0.7544196,3.173049,6
31,0.29744244,1.4737382,7
32,0.7355198,3.2760477,8
33,0.3247283,3.6731195,9
34,0.45312083,2.569609,10
35,0.75045615,5.0967903,11
36,0.6575651,2.9509692,12
37,0.30063382,4.9986987,13
38,0.910412,5.0502343,14
39,0.035263505,4.7001715,15
40,0.10439579,4.492489,16
41,0.4753706,4.236708,17
42,0.6146151,7.489658,18
43,0.3260236,4.6208553,19
44,0.060534336,4.4017835,20
45,0.9062562,4.888504,21
46,0.6519016,6.480689,22
47,0.75649464,4.11714,23
48,0.14779921,5.502741,0
49,0.93305,3.2765703,1
50,0.3218623,4.394082,2
51,0.543363,5.0870423,3
52,0.34256464,5.1597633,4
53,0.53986907,3.9362874,5
54,0.65361667,4.2241793,6
55,0.44901204,1.3733269,7
56,0.57227576,4.158826,8
57,0.3646551,4.4069195,9
58,0.4033696,2.6795223,10
59,0.56330764,3.5705032,11
60,0.8917675,3.9989078,12
61,0.31651834,6.5977764,13
62,0.8980718,5.4300137,14
63,0.024948867,4.1440406,15
64,0.13565706,4.0104585,16
65,0.600844,6.512795,17
66,0.43272787,4.962558,18
67,0.29812,4.468376,19
68,0.051537674,4.3163176,20
69,0.95564556,3.7004983,21
70,0.5443634,7.7315025,22
71,0.6748707,4.497299,23
72,0.18024148,7.6229887,0
73,0.8568256,3.5572128,1
74,0.3590456,5.5336523,2
75,0.59380865,4.1292753,3
76,0.26046026,4.6216874,4
77,0.5926202,3.756385,5
78,0.6471313,4.386892,6
79,0.78164655,2.2107341,7
80,0.71236634,2.5924113,8
81,0.335244,3.3652043,9
82,0.4329337,1.7447064,10
83,0.5903559,4.5858774,11
84,0.3907552,3.2473931,12
85,0.25218704,5.305847,13
86,0.9257507,4.674145,14
87,0.053459074,4.7587147,15
88,0.07846625,3.1791713,16
89,0.38695362,4.049888,17
90,0.4258967,5.7866263,18
91,0.32748136,3.6828833,19
92,0.074412815,4.8603735,20
93,0.64864326,2.9829457,21
94,0.5800104,7.4147515,22
95,0.6802146,4.6806245,23
96,0.18651804,7.3940372,0
97,0.92111045,3.2874408,1
98,0.27543825,4.4995894,2
99,0.60306275,4.287581,3
100,0.38474402,6.350517,4
101,0.5279392,3.5969498,5
102,0.64499396,4.705548,6
103,0.31841406,1.1917113,7
104,0.5949785,3.9349759,8
105,0.33803204,4.5079856,9
106,0.44544283,1.7500664,10
107,0.64277667,5.30283,11
108,0.6504101,2.970724,12
109,0.28602627,5.105972,13
110,0.9373226,4.5224433,14
111,0.04330989,4.5073204,15
112,0.14012408,3.3019104,16
113,0.6665835,6.1266546,17
114,0.41400573,5.880007,18
115,0.3934408,4.1500626,19
116,0.064599745,4.2683225,20
117,0.9173825,3.3323903,21
118,0.5158532,6.490331,22
119,0.6524553,4.850555,23
120,0.1815454,6.8732333,0
121,0.7794835,3.5943258,1
122,0.2993538,3.8205261,2
123,0.5063221,5.4488235,3
124,0.27671617,6.8223095,4
125,0.5977955,5.129944,5
126,0.65082127,3.8097272,6
127,0.24287269,0.9744534,7
128,0.7675077,4.1354494,8
129,0.6123954,4.151785,9
130,0.4005653,2.3053381,10
131,0.5129631,4.160472,11
132,0.5774845,2.6444845,12
133,0.25466284,5.409381,13
134,0.7273699,5.282177,14
135,0.052521486,3.8046646,15
136,0.1174408,3.2847195,16
137,0.65149766,6.116469,17
138,0.48796588,6.647831,18
139,0.41518563,4.273676,19
140,0.048399653,4.5555344,20
141,0.84982705,3.3977973,21
142,0.6024245,6.7999167,22
143,0.8008559,5.3973956,23
144,0.17610113,5.3880525,0
145,0.6960198,3.3365228,1
146,0.29928616,6.1763153,2
147,0.34780243,4.5000587,3
148,0.3247424,7.21318,4
149,0.5116863,3.7990177,5
150,0.5409815,3.6703942,6
151,0.79754806,1.2851045,7
152,0.400367,2.8852339,8
153,0.29177517,2.9800878,9
154,0.52310914,2.3211157,10
155,0.66003245,3.8894846,11
156,0.13699627,2.430064,12
157,0.30573443,5.280898,13
158,0.76564103,5.025127,14
159,0.042255674,4.1796846,15
160,0.10513963,3.3589842,16
161,0.4375436,6.3394074,17
162,0.38181508,5.9118347,18
163,0.31840655,4.676605,19
164,0.08727045,4.2982826,20
165,0.90846187,4.793214,21
166,0.49009585,6.704096,22
167,0.6521324,4.7867055,23
168,0.15328728,6.580944,0
169,0.39905927,2.8249218,1
170,0.31188598,4.5944886,2
171,0.5292434,5.20818,3
172,0.42018,5.519242,4
173,0.5866916,4.703574,5
174,0.76548785,4.377369,6
175,0.8247777,2.149498,7
176,0.63668036,2.7413173,8
177,0.40855873,5.134016,9
178,0.4878786,2.4058902,10
179,0.7200579,3.9731984,11
180,0.29414093,3.6858609,12
181,0.264757,5.4119167,13
182,0.73180425,4.5215945,14
183,0.058860447,4.5636916,15
184,0.10732244,3.8481116,16
185,0.4844933,5.6115484,17
186,0.44132066,5.134111,18
187,0.4064304,4.541873,19
