,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.22054859,0.06848593,4.33206,1.0955248,0.68859667,0.89030623,0
1,0.20338173,0.16970529,0.57675755,1.0111685,0.6453398,0.605825,1
2,0.44112357,0.27307442,0.18635078,0.6811675,0.87674534,0.7552317,2
3,0.38316703,0.5595231,3.9869204,2.205318,1.4931369,0.40865314,3
4,0.5584957,0.23426098,1.619837,1.8188393,0.90019906,0.934616,4
5,0.6094789,0.032311723,1.4851631,0.88558567,0.8924918,0.8916066,5
6,0.6296638,0.09394235,1.3451248,2.956568,1.8342834,0.7710153,6
7,0.70379627,0.30355507,5.4363294,0.97865844,0.9455616,0.7370428,7
8,0.18998098,0.16741523,1.2286041,0.6203505,0.5356968,0.42110083,8
9,0.19809954,0.2725676,2.3482685,1.8314642,0.765929,0.46051106,9
10,0.03063379,0.85558134,0.5969682,0.5957394,1.1257328,0.5205771,10
11,0.34985328,0.32134342,1.6661763,1.310807,1.1988683,0.26398382,11
12,0.27955297,0.18475564,1.9189217,1.3838801,1.3341718,0.31235114,12
13,0.39149225,0.6552316,1.3102007,0.5989498,0.4710001,0.32054147,13
14,0.28635028,0.6106292,0.8362789,1.1111281,1.0868977,0.7870182,14
15,0.8265311,0.5059147,0.70431113,0.557025,0.7386339,0.79630554,15
16,0.98092777,0.014016919,2.647883,1.4958072,0.93261826,0.6447857,16
17,0.029746728,0.6642437,0.67339545,0.78259104,0.4896213,0.8049831,17
18,0.6796667,0.01759092,0.8390021,0.94567776,1.2202655,0.82174516,18
19,0.2547177,0.16245946,4.6991854,0.63812965,1.0977159,0.42376414,19
20,0.14884712,0.15189405,1.1173167,1.054292,1.0358971,0.5393354,20
21,0.49613482,0.17601863,1.1627579,1.0390851,1.0020595,0.08879669,21
22,0.12318107,0.34426373,1.8334382,0.86521125,0.9115377,0.18253517,22
23,0.4920643,0.03417081,4.725611,1.474989,1.1717277,0.42299685,23
24,0.39057213,0.25037053,0.82164466,0.48922333,0.8550967,0.75383836,24
25,0.33594283,0.1384975,2.8834367,2.101259,0.7462042,0.87185585,25
26,0.5190633,0.10654888,4.0994806,1.8397126,1.5363098,0.19573416,26
27,0.39440882,0.010326608,7.4018044,0.888293,0.6577095,0.70531076,27
28,0.3051432,0.113976344,1.7718711,0.571025,0.9872917,0.789327,28
29,0.8488945,0.66195077,3.3327675,1.1133282,2.7079594,0.5728424,29
30,0.04434948,0.83898276,0.39787742,0.6960178,1.0271419,0.2959527,30
31,0.4022165,0.57173973,2.2425408,2.6463623,1.3237967,0.7270791,31
32,0.623698,0.34325036,1.9303744,2.35716,1.4054261,0.35377815,32
33,0.9110281,0.50531054,5.9910755,1.0947245,1.0919304,0.95922303,33
34,0.18408108,0.14047967,2.2567778,0.948902,2.6672688,0.42281553,34
35,0.2279855,0.11336261,4.5407634,1.3198316,0.9261342,0.89780647,35
36,0.3497725,0.11078782,2.318611,1.409701,0.8290028,0.98098755,36
37,0.45148122,0.13457334,6.034993,1.3772118,0.8468119,0.80586416,37
38,0.21818501,0.21543275,0.77884185,1.1522673,0.65651125,0.66380346,38
39,0.6967395,0.12239268,3.0000937,1.1083179,1.2645648,0.58865166,39
40,0.40839866,0.81479454,0.4687786,1.6395103,0.7417297,0.17774929,40
41,0.6223256,0.8488328,1.0891172,0.6258171,1.449919,0.40061274,41
42,0.2724366,0.7802498,0.7345509,1.0270919,0.95935047,0.5292326,42
43,0.15694697,0.059471857,0.6152652,1.2266953,1.1157273,0.88991004,43
44,0.830299,0.8886581,0.49883878,0.58235216,0.8661374,0.77089477,44
45,0.56619734,0.57226175,1.7745823,1.0663532,0.74226093,0.24759361,45
46,0.6353098,0.36437064,4.5704165,0.70474684,1.1645505,0.6509384,46
47,0.22021793,0.116594635,1.6025698,0.75445426,1.083182,0.6430744,47
48,0.18942042,0.20212832,5.5351977,0.9269893,0.6899378,0.79658324,48
49,0.08935642,0.17874007,1.0384357,0.9309351,0.85798013,0.55010074,49
50,0.16072768,0.21319765,4.670403,0.8448281,1.328906,0.8217523,50
51,0.058259536,0.81107783,0.567991,0.8589271,0.85753864,0.69107974,51
