,reward rate,dec temp,cached weight,cached rate,subject
0,0.9177887,3.4138095,1.9781315,0.40602523,0
1,0.32091925,5.4303637,2.20805,0.413296,1
2,0.10829261,1.8905079,2.5970092,0.10333293,2
3,0.91069394,1.5554441,7.5351386,0.6734883,3
4,0.96409357,4.3489532,4.4895887,0.7951213,4
5,0.57712114,2.9354591,4.5549493,0.54589343,5
6,0.41570288,2.3396947,3.7794185,0.6293735,6
7,0.60527045,1.4699473,6.143246,0.2551067,7
8,0.39395797,2.634109,6.2133846,0.33166376,8
9,0.030193819,4.9998407,4.3013606,0.17667975,9
10,0.31153336,4.802204,2.3501847,0.05156444,10
11,0.73477286,1.699937,6.647405,0.30031386,11
12,0.8101765,2.7736518,2.4813657,0.24827781,12
13,0.8557582,3.9520833,4.5140877,0.7882054,13
14,0.7897571,3.78521,2.92056,0.34381425,14
15,0.88404554,1.8228619,2.1007774,0.3917106,0
16,0.28366566,4.0745144,2.0988765,0.47539666,1
17,0.19574898,2.9638677,2.364817,0.084750995,2
18,0.34367394,0.6301874,4.1523914,0.6807279,3
19,0.85600704,3.579168,3.43374,0.7444012,4
20,0.43818873,1.9371569,6.4878345,0.5978904,5
21,0.81038713,2.699313,5.4996133,0.73140925,6
22,0.4740846,2.538971,5.758506,0.2491756,7
23,0.9294179,1.540289,6.153934,0.2830109,8
24,0.059870042,4.7708793,5.8989577,0.17544386,9
25,0.271037,4.209911,4.1922035,0.051569466,10
26,0.14037019,2.1263046,5.55121,0.27810207,11
27,0.36735368,3.640461,3.5236611,0.43697655,12
28,0.9104592,1.4793979,2.2210863,0.6047998,13
29,0.32087827,1.1303915,4.0011997,0.33646944,14
30,0.33326682,0.96655655,2.5290027,0.5981617,0
31,0.2976431,5.860851,2.8975778,0.43310416,1
32,0.13212487,3.5131571,2.857489,0.1394021,2
33,0.139972,0.48851353,6.498113,0.6542085,3
34,0.66267115,0.9136235,3.785942,0.8518197,4
35,0.8568667,4.5843287,6.470254,0.54447526,5
36,0.6850486,1.833408,3.4542706,0.7349342,6
37,0.45464897,0.6725036,5.188863,0.31490147,7
38,0.64585197,2.4077022,5.610513,0.3288887,8
39,0.039259866,4.5599656,6.134795,0.1708037,9
40,0.18947159,5.4194126,3.8608947,0.07358489,10
41,0.2358594,1.1076473,5.0024037,0.22747494,11
42,0.4995106,3.073588,3.4270325,0.27112943,12
43,0.57341033,2.961625,3.3044884,0.73152083,13
44,0.31201735,1.1061012,3.250284,0.28787047,14
45,0.90337497,2.652339,3.5060966,0.5918615,0
46,0.23488174,3.56888,1.6420931,0.24566159,1
47,0.1316904,2.1909223,2.5140145,0.11631606,2
48,0.81321436,1.6830759,6.429582,0.5521547,3
49,0.93402964,2.362226,3.3698514,0.80639476,4
50,0.7539568,3.898234,4.6309547,0.6150014,5
51,0.46969658,3.2348797,3.6587167,0.54602927,6
52,0.77627784,1.1363481,5.157675,0.22823139,7
53,0.7678133,1.4688509,7.389664,0.3211977,8
54,0.050744556,4.277713,5.0110283,0.22374137,9
55,0.17829789,2.84413,3.6577797,0.04588942,10
56,0.2615254,0.9793525,6.783156,0.32882625,11
57,0.65849274,2.209166,3.5640562,0.32023126,12
58,0.7233044,1.0856421,3.2683177,0.6403668,13
59,0.4862323,2.9814265,5.0793986,0.33049297,14
60,0.89371,3.936462,2.7916358,0.5324294,0
61,0.24347025,4.4152465,3.0171206,0.5185694,1
62,0.10523121,1.6034461,3.284751,0.09521094,2
63,0.81145227,1.2458558,5.6863875,0.6979624,3
64,0.95679563,4.7123356,3.1301715,0.69052625,4
65,0.5523493,4.625863,6.2821693,0.71747845,5
66,0.29064974,1.3646231,4.106011,0.76787513,6
67,0.6288962,2.3282444,5.707468,0.27823186,7
68,0.95935196,0.6517675,6.1920176,0.31262425,8
69,0.0462526,4.599188,6.216463,0.17228682,9
70,0.2007664,3.4959433,3.6840196,0.058513038,10
71,0.4963524,1.8937509,6.2242374,0.29086038,11
72,0.37579262,2.0668797,4.1513605,0.4015035,12
73,0.1803742,0.74573696,2.2924323,0.37469444,13
74,0.535284,3.1024857,4.4225616,0.36309704,14
75,0.95448,3.1043544,3.0702674,0.610938,0
76,0.22108912,3.8061132,1.2463881,0.382574,1
77,0.087110706,1.2915285,2.3578384,0.08707357,2
78,0.7654926,0.6165481,6.5246754,0.6064221,3
79,0.7257505,0.98264694,4.272536,0.8817389,4
80,0.4412535,1.9544315,6.8831325,0.60741985,5
81,0.71273065,2.7253177,3.722397,0.6613028,6
82,0.7243479,2.177987,2.7791343,0.26615924,7
83,0.5039237,1.8766108,6.2170987,0.3397413,8
84,0.05968836,6.5222874,5.7506895,0.23243256,9
85,0.49901205,5.317604,3.2649066,0.05280192,10
86,0.4819362,1.666299,5.9048576,0.2800494,11
87,0.39125073,3.0088687,2.008147,0.18613641,12
88,0.6092821,0.91926646,2.9054143,0.60190403,13
89,0.8500509,5.713713,5.108262,0.35424674,14
90,0.9395077,3.1962705,2.2199814,0.34015325,0
91,0.2870174,5.365429,1.6576706,0.48014018,1
92,0.1598615,2.4787936,2.5999868,0.14837784,2
93,0.779783,1.4934069,6.539611,0.6134177,3
94,0.68437064,1.7568989,2.9162135,0.7659382,4
95,0.5215434,3.3590438,6.51276,0.7125458,5
96,0.6427919,1.5617584,4.638198,0.5969254,6
97,0.82518315,5.321009,3.681512,0.32281777,7
98,0.8566453,0.983296,6.2909927,0.31540012,8
99,0.03456368,3.8517163,4.8358817,0.23223138,9
100,0.33348203,4.249568,4.1196613,0.059349015,10
101,0.23374644,1.2433195,6.3530655,0.32683876,11
102,0.6461961,3.3427157,2.8028755,0.41060013,12
103,0.15892139,0.57115316,2.4462037,0.42709097,13
104,0.87327737,3.693336,3.9465256,0.3501168,14
105,0.78018016,1.4939402,2.872037,0.5597649,0
106,0.29401216,4.4895844,1.5331436,0.37692633,1
107,0.24445996,2.56458,2.4960294,0.105538234,2
108,0.7130836,1.1468997,4.3277197,0.5819445,3
109,0.9219444,1.4806476,3.3270988,0.8057577,4
110,0.7736807,5.638113,5.9840293,0.5918887,5
111,0.51420176,3.2981036,4.4005914,0.6429444,6
112,0.5457392,2.4123664,4.395657,0.26826125,7
113,0.9372395,2.4567482,6.6203146,0.30628428,8
114,0.044394467,5.195695,6.398806,0.23897964,9
115,0.4028215,3.4039366,4.299781,0.056673042,10
116,0.46619198,3.0607553,6.6760736,0.25414178,11
117,0.31111956,2.5843153,4.458314,0.3763953,12
118,0.8905244,1.2937636,2.4666035,0.56925803,13
119,0.87126905,3.8850803,4.1975784,0.38881612,14
120,0.583748,2.459756,2.765144,0.36155394,0
121,0.256094,2.7986977,1.736216,0.3711509,1
122,0.15317766,2.5221019,2.4925628,0.097712375,2
123,0.94677323,5.488519,5.152011,0.6096739,3
124,0.62922174,1.1930741,2.0356083,0.85567945,4
125,0.74660724,3.0430756,4.4412665,0.542801,5
126,0.3407171,2.6864233,4.4447203,0.7804022,6
127,0.8817025,3.4402199,4.0465508,0.2790275,7
128,0.7781261,1.8455334,6.032938,0.30096826,8
129,0.037762217,5.065315,6.4966164,0.22720307,9
130,0.18642052,4.271576,3.7496457,0.048848417,10
131,0.6593489,3.6725903,5.883806,0.29947352,11
132,0.8321457,4.6924286,2.8441482,0.32036224,12
133,0.9275902,4.0501876,2.2370448,0.6787134,13
134,0.9364282,3.462038,4.096585,0.3707214,14
135,0.91170174,3.3657217,2.6713161,0.61130935,0
136,0.29231626,3.1567333,2.2518728,0.46069434,1
137,0.20773557,3.0983043,2.5386858,0.10000373,2
138,0.86216116,3.2779741,5.839062,0.52496785,3
139,0.870251,3.2303631,3.0150511,0.8695072,4
140,0.5008436,2.24834,5.5807285,0.6266869,5
141,0.5242618,1.9894927,5.0417566,0.76136744,6
142,0.6339726,1.6684763,5.0540085,0.3606865,7
143,0.83837,1.6852175,5.914126,0.2908397,8
144,0.040769592,3.946393,6.580559,0.18030192,9
145,0.3898423,4.934762,3.633628,0.049787905,10
146,0.13229147,1.2791556,4.5235367,0.2905039,11
147,0.18702881,3.1233969,3.2971797,0.3325545,12
148,0.70969886,0.9550491,3.5765514,0.46988547,13
149,0.9276741,4.512335,5.1253815,0.34041676,14
150,0.55432546,1.2302222,3.1178358,0.6428573,0
151,0.32018748,5.701803,2.318229,0.33467776,1
152,0.12615055,1.9825231,2.6845934,0.08318011,2
153,0.84288573,0.5220195,5.0001473,0.5406366,3
154,0.9488476,2.9972055,3.2927308,0.78603256,4
155,0.6684921,5.7034774,5.7250924,0.5140114,5
156,0.5929793,2.5303755,3.414359,0.67474294,6
157,0.7395292,2.0973597,4.5605164,0.2486599,7
158,0.975195,1.6395757,5.958461,0.2991615,8
159,0.048834253,3.9228513,5.179867,0.2155147,9
160,0.4291836,7.1877794,4.1090946,0.049195196,10
161,0.13515045,1.9105614,6.9858637,0.40862748,11
162,0.5270819,4.51041,3.5491052,0.42997652,12
163,0.19545771,0.5749936,2.0359287,0.5816248,13
164,0.50052094,1.5507553,3.9676096,0.34250584,14
165,0.77719706,1.1060855,4.072018,0.6576902,0
166,0.21316117,4.7846093,1.5169679,0.60997826,1
167,0.2997778,1.676728,3.0282953,0.099286705,2
168,0.5109811,4.568462,4.9290714,0.5614512,3
169,0.69208544,1.3868563,2.457631,0.793007,4
170,0.8547757,5.2829647,5.4573417,0.55062944,5
171,0.40700507,3.849877,3.2372997,0.72395116,6
172,0.47802085,1.089292,5.266049,0.2764118,7
173,0.9197671,1.5244044,6.421626,0.3113925,8
174,0.06892933,5.7146306,5.6173177,0.22589828,9
175,0.5352454,7.0969553,3.5109148,0.04720583,10
176,0.4275799,0.9653798,6.4020586,0.27589992,11
177,0.72837967,5.528484,4.3078666,0.43070439,12
178,0.859856,1.3712598,3.0054884,0.7029002,13
179,0.5517735,1.811563,3.545171,0.32935196,14
180,0.9441205,3.346611,2.4320855,0.6183131,0
