,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.774033,3.1164398,0,0.20655483,0.18410897,2.7756293,2.8968325,0.51679605,0.5207506
1,3.1669073,5.5823383,1,0.6925182,0.9591657,3.5834827,2.62888,0.16161357,0.29886603
2,3.377876,4.152134,2,0.7951463,0.8292111,2.0215209,1.6367618,0.17562778,0.1666264
3,4.680919,4.3013973,3,0.060274817,0.06093508,3.834458,3.9196408,0.16503839,0.15591633
4,3.1498344,5.7647033,4,0.7240178,0.89674336,6.4562197,5.7118287,0.86416674,0.96080744
5,4.8871884,4.422237,5,0.29472327,0.23236412,2.1383495,2.2081802,0.045857277,0.04334867
6,4.144229,5.2468224,6,0.7781301,0.819891,1.7998173,1.8828447,0.29329234,0.24651223
7,2.6945841,2.7287197,7,0.57689023,0.63007253,5.877,5.3495574,0.27987787,0.2896369
8,4.534413,5.4532833,8,0.38176915,0.433891,2.2711387,3.4003544,0.2069964,0.23854035
9,5.482809,4.9567823,9,0.47607815,0.40280932,1.078033,1.3936309,0.2102255,0.06613928
10,3.4845927,3.6035402,10,0.7596272,0.7738061,4.8664775,5.1814966,0.09524948,0.10169786
11,3.5030522,4.2738137,11,0.7954955,0.95444775,3.1264043,3.8897066,0.1911138,0.19054407
12,5.604606,5.5458407,12,0.5469081,0.5009918,2.8179655,3.0714145,0.20947693,0.21465713
13,4.5047092,2.5804586,13,0.48025587,0.2918144,1.9780496,1.6083975,0.3151211,0.31182897
14,2.5122955,1.2092574,14,0.7910177,0.68135077,3.078588,2.4632556,0.44656494,0.60442966
15,2.1522896,2.620739,15,0.6785705,0.9125439,2.8223207,3.053436,0.6571614,0.6010419
16,3.8279364,4.8355937,16,0.83832294,0.883905,4.8924503,5.1880455,0.36741155,0.4241051
17,3.2434497,5.730651,17,0.3548124,0.0024877787,1.5390979,2.6002085,0.14795166,0.1751647
18,3.1590743,2.2018461,18,0.6584837,0.34580266,4.170539,3.7689724,0.14862512,0.13183552
19,6.1123185,4.7834764,19,0.59611046,0.50786895,5.238339,5.607481,0.055085417,0.05660224
20,3.2471633,2.131704,20,0.7614108,0.7568909,4.3700767,4.430723,0.8189016,0.81432414
21,5.0111737,5.3109117,21,0.543545,0.8037006,1.4766172,1.2036107,0.6115783,0.66505647
22,5.3952684,5.3176465,22,0.003253843,0.00031983852,4.5549707,4.653242,0.081696324,0.06792706
23,4.299246,4.369809,23,0.18559536,0.20997488,3.8431149,4.0881357,0.7370967,0.7283413
24,2.7643814,2.088393,24,0.71938145,0.93904394,5.9393663,5.7935634,0.16527155,0.15508777
25,1.8498894,1.7816026,25,0.70448625,0.9537423,4.8445487,4.6723757,0.8802937,0.9856352
26,1.7781582,2.0805821,26,0.48906934,0.6626859,2.842786,3.1538208,0.21324798,0.16468751
27,5.7695866,5.44315,27,0.21860172,0.17503768,2.9187589,3.661528,0.44446826,0.4272015
28,3.8142235,1.8042111,28,0.7309226,0.61709195,2.6776392,2.871585,0.5009171,0.37818944
29,2.8154883,2.77915,29,0.44499913,0.21718752,5.1279964,5.9590545,0.5222993,0.6264503
30,4.8551273,5.139084,30,0.29588494,0.54551125,5.542874,5.885144,0.6370871,0.51869977
31,4.7341404,4.630171,31,0.09223874,0.10505706,4.0100985,2.8423991,0.8401603,0.99680793
32,2.061523,1.3632317,32,0.066524655,0.04130006,3.8736105,4.2653313,0.75506383,0.8737219
33,2.940225,2.961351,33,0.5094093,0.39910197,3.9709194,2.7072067,0.71972924,0.889147
34,4.5666184,3.0586429,34,0.5057645,0.4975285,1.7713101,3.0421357,0.5394667,0.5278229
35,4.6651807,4.4837265,35,0.12280772,0.07993883,5.4205375,4.6930065,0.21827549,0.23550749
36,3.703372,1.771481,36,0.6253997,0.5250179,3.3499854,4.238448,0.6930704,0.7264421
37,3.2598193,3.7273748,37,0.066392705,0.05614811,2.6386337,2.884461,0.5652541,0.5639851
38,2.3280196,1.3431112,38,0.7945153,0.80180293,2.991143,2.7920625,0.473709,0.45368713
39,2.389025,1.2363789,39,0.79137856,0.7524664,1.8332701,1.3900665,0.7507732,0.8729055
40,3.0712163,4.2120247,40,0.5124606,0.76254517,4.7832265,4.201815,0.6633435,0.8338263
41,4.702182,2.8556402,41,0.55699587,0.87926114,3.5768683,3.9781084,0.089787796,0.07707882
42,2.8182943,3.5360096,42,0.2622729,0.15209919,4.026404,3.6499698,0.29033375,0.39037776
43,4.628736,3.9036448,43,0.056626108,0.05857563,4.057529,3.6178765,0.26032642,0.16587418
44,3.2531707,4.0330515,44,0.62856394,0.94814664,3.0861323,2.6376016,0.29549634,0.1963448
45,4.8122935,4.000841,45,0.7021853,0.68244797,3.6287856,4.307771,0.39215943,0.60843724
46,1.6209959,1.6873605,46,0.7593486,0.8358736,4.137397,3.517115,0.7897078,0.84197253
47,3.3410861,3.0179205,47,0.81118584,0.81815207,1.9734651,1.315854,0.41804686,0.5884211
48,2.8371224,2.154079,48,0.73503655,0.7126057,1.9196526,1.5375516,0.23693475,0.1389615
49,5.1035495,4.9788666,49,0.103463225,0.11891198,5.349085,5.588276,0.42014837,0.42101264
