,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.2530694,3.2880125,0,0.74832714,0.9807149,2.8748634,3.291225,0.52280694,0.53944236
1,4.224697,3.6415942,1,0.2366524,0.18916374,1.88801,1.4002271,0.4240128,0.6536907
2,2.3631406,2.2945051,2,0.20157486,0.27051723,2.768959,3.1600745,0.11320613,0.11350119
3,2.1161315,1.2976873,3,0.73002696,0.6978821,5.8461266,5.6861467,0.5958337,0.52842546
4,2.9885435,2.905573,4,0.7992648,0.9792574,3.292007,2.9956636,0.7859562,0.84036046
5,3.7341154,4.041334,5,0.6512131,0.69434243,5.596801,4.8835387,0.63135326,0.6701904
6,2.8063765,3.7568974,6,0.6123618,0.3669175,3.899641,5.4931192,0.7008052,0.60749817
7,2.3256714,4.6821165,7,0.67199934,0.7131181,4.97827,5.4766574,0.27860963,0.26298797
8,1.4651433,1.4307151,8,0.5867753,0.30426168,6.124327,5.967833,0.32013464,0.31136078
9,4.509953,4.585906,9,0.043545686,0.037897408,5.4987507,5.757912,0.21022612,0.22435218
10,4.9954896,5.133435,10,0.33454296,0.44650984,3.550018,2.8226683,0.057098266,0.06259334
11,1.9878606,2.3431153,11,0.49256524,0.25140494,5.9014316,3.9694464,0.30359364,0.3448034
12,3.3396285,3.5129714,12,0.5287467,0.72606355,3.2492201,3.0692177,0.31546113,0.35165876
13,1.9417028,2.9880595,13,0.721728,0.9733925,2.835049,3.3351667,0.6307628,0.6478614
14,2.9938066,2.2839885,14,0.69019866,0.8426031,4.343199,4.823619,0.36122102,0.34893566
