,reward rate,dec temp,cached weight,cached rate,subject
0,0.74410117,1.3786697,2.4252877,0.52517986,0
1,0.23553374,3.4306479,2.1359036,0.42799178,1
2,0.05784108,2.0286694,3.100135,0.19335356,2
3,0.7959293,1.0543097,5.5892615,0.6115311,3
4,0.57961065,1.7758476,2.8749018,0.6297163,4
5,0.60308516,3.0756557,4.9785633,0.53287405,5
6,0.3539702,0.9672899,4.148181,0.68476033,6
7,0.3070847,3.188205,4.1955013,0.24892035,7
8,0.69716984,1.7514223,5.438612,0.3276124,8
9,0.03336202,4.918577,5.13345,0.1734922,9
10,0.1931089,3.685154,3.2231941,0.050731827,10
11,0.49031252,3.2412815,5.397497,0.3481958,11
12,0.071759656,1.0349987,2.5732737,0.3950217,12
13,0.6091915,1.993876,2.9663622,0.729304,13
14,0.86435807,4.8589997,4.4738235,0.49417135,14
15,0.7256708,2.497103,4.8587947,0.6317863,0
16,0.23549657,4.854078,1.3374923,0.5838808,1
17,0.2848882,3.325083,3.4303455,0.10812398,2
18,0.9556586,2.5814838,4.6855526,0.46850693,3
19,0.817906,1.9514633,2.7377656,0.6271798,4
20,0.37950063,3.5411513,5.7018185,0.701953,5
21,0.39657867,1.4846604,4.2238326,0.8230155,6
22,0.6159228,1.6267318,5.603483,0.3246426,7
23,0.57885635,0.7649592,6.7748346,0.32812202,8
24,0.042639714,4.121545,5.6870985,0.2927546,9
25,0.28961146,5.95923,3.6805282,0.03254806,10
26,0.28511238,0.9803938,4.140561,0.30038008,11
27,0.28252295,2.1698895,3.1440897,0.33426717,12
28,0.8833868,2.3368373,2.2531028,0.50501347,13
29,0.82514167,5.07201,3.5442214,0.2659225,14
30,0.6404919,1.711128,2.9574406,0.53101015,0
31,0.18307397,4.735814,2.1828861,0.6220203,1
32,0.166706,2.1798947,2.0599494,0.07875416,2
33,0.7397882,2.0351744,6.2094855,0.5512657,3
34,0.8604954,2.8762484,2.2026186,0.77302754,4
35,0.69091064,3.4452462,4.9007597,0.7806457,5
36,0.46371663,1.7200584,3.7108488,0.82583183,6
37,0.40706265,1.2699102,5.057056,0.29007715,7
38,0.3521926,1.5325524,5.7268095,0.35975048,8
39,0.03696724,3.9451265,5.872258,0.24876277,9
40,0.2600272,5.2855783,4.4084244,0.06921904,10
