,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.9582477,3.2880125,0,0.6996321,0.9807149,2.8457866,3.291225,0.5740021,0.53944236
1,4.7319226,3.6415942,1,0.283194,0.18916374,2.1185913,1.4002271,0.46092635,0.6536907
2,2.7076275,2.2945051,2,0.2743078,0.27051723,2.5709102,3.1600745,0.17759976,0.11350119
3,2.799205,1.2976873,3,0.679902,0.6978821,5.919223,5.6861467,0.63253456,0.52842546
4,2.9016628,2.905573,4,0.70226455,0.9792574,3.1306124,2.9956636,0.71536136,0.84036046
5,3.8642988,4.041334,5,0.6210907,0.69434243,5.633909,4.8835387,0.656202,0.6701904
6,3.1981084,3.7568974,6,0.6192125,0.3669175,3.7460587,5.4931192,0.67740697,0.60749817
7,2.7477727,4.6821165,7,0.6334508,0.7131181,4.9233117,5.4766574,0.28617615,0.26298797
8,2.209782,1.4307151,8,0.613708,0.30426168,6.3223896,5.967833,0.33708003,0.31136078
9,4.4225926,4.585906,9,0.16406007,0.037897408,4.7141523,5.757912,0.20154755,0.22435218
10,6.1272793,5.133435,10,0.27717736,0.44650984,2.323619,2.8226683,0.22679268,0.06259334
11,2.4486573,2.3431153,11,0.512816,0.25140494,5.8456593,3.9694464,0.31666774,0.3448034
12,3.6403205,3.5129714,12,0.54205287,0.72606355,3.1160629,3.0692177,0.32588148,0.35165876
13,2.5230105,2.9880595,13,0.6908165,0.9733925,2.7882476,3.3351667,0.6405548,0.6478614
14,3.411417,2.2839885,14,0.6616311,0.8426031,4.1545825,4.823619,0.37959796,0.34893566
