,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,4.4107113,5.7100554,0,0.33633608,0.030136645,3.7898638,3.1905782,0.64080846,0.9441603,5.0866933,2.2429018,0.5151402,0.3670593
1,3.1733992,3.300417,1,0.41278234,0.3412438,4.1235123,4.968287,0.66114247,0.97794735,4.990135,1.5780878,0.5006437,0.9766071
2,3.8037705,3.1554756,2,0.56255955,0.22742808,5.7699437,3.532382,0.38575414,0.19545895,5.064405,2.3544483,0.50388235,0.17645872
3,5.4972,3.8914928,3,0.502908,0.23555577,4.272502,4.6468935,0.6522534,0.7143854,4.761344,1.6334943,0.51398987,0.7264617
4,3.2727828,2.161897,4,0.577183,0.27423918,2.9852195,1.7666371,0.61654353,0.43186206,5.1943293,5.6167455,0.5004319,0.8235282
5,6.4624486,5.5862827,5,0.56619495,0.63643956,5.38764,4.7107887,0.4912647,0.3493151,5.0179443,4.573271,0.5044796,0.49418747
6,3.2409854,5.227951,6,0.34937885,0.023403704,3.0039809,1.0167531,0.44291797,0.06267488,5.034805,5.1254516,0.5004231,0.94957924
7,5.0608087,3.7755845,7,0.5324513,0.4493714,3.096015,1.4990957,0.633196,0.42579228,4.9513135,5.9219365,0.49235603,0.7930111
8,3.750505,1.4125884,8,0.62975854,0.4094664,4.456025,3.487345,0.61291724,0.5057885,4.9389863,3.3498492,0.49630463,0.22333199
9,3.3357036,2.1094317,9,0.47234288,0.033231795,2.9187973,1.2566814,0.6507899,0.7008168,5.0577354,3.8110514,0.4831606,0.38396
10,3.7122202,1.3914461,10,0.5566487,0.9704987,3.7513359,2.7007372,0.4438318,0.21959239,4.7974324,3.1303067,0.51855654,0.20305651
11,3.2481148,1.7610184,11,0.6552443,0.8477728,2.9973676,1.3317227,0.6302179,0.8460743,4.7880783,2.7430415,0.4918084,0.09797406
12,5.9268436,5.5843463,12,0.6379846,0.8252787,4.4519005,4.705451,0.62978476,0.6503116,4.899992,2.6208363,0.49702865,0.5046008
13,4.408705,5.1814427,13,0.54309285,0.300372,6.0091825,2.8893013,0.38428184,0.10365969,4.971771,1.2862334,0.51729506,0.2711041
14,3.3527977,2.116176,14,0.5170507,0.012453198,4.7320185,1.8229938,0.3726569,0.09361917,5.046491,2.615968,0.5034697,0.383142
