,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,4.6802382,5.8554306,0,0.68922204,0.49669003,2.279644,1.1021805,0.61611366,0.19156975,5.5092053,4.0966473,0.5313003,0.45843637
1,4.426948,3.9950624,1,0.32343236,0.37113422,6.687389,4.691976,0.42345437,0.3332157,2.8473754,1.0789919,0.55289805,0.06649554
2,4.3709846,4.2122087,2,0.5572539,0.7212576,6.864328,5.3288636,0.6041564,0.56536925,5.1835065,4.0200095,0.3735895,0.21855766
3,3.2291903,2.6896524,3,0.7263807,0.75103194,6.4116044,5.5921392,0.7584858,0.6872661,2.3663526,1.540879,0.5475907,0.3122751
4,5.0647635,3.9361818,4,0.73633105,0.8751452,2.8377173,2.435698,0.08818364,0.059523642,4.328084,3.681279,0.6454985,0.48652816
5,1.7881565,3.0028572,5,0.5460825,0.8290822,3.7879684,3.3020215,0.6066744,0.73605365,4.7814064,4.0350065,0.38377073,0.4462089
6,7.1639423,5.942868,6,0.12509319,0.08333999,2.6805942,5.120634,0.63520485,0.9120867,2.5734193,5.0649676,0.7059911,0.88469154
7,2.5033638,1.1298048,7,0.7250751,0.8520059,2.7306113,3.4659677,0.49548876,0.58842826,2.784089,3.1757126,0.26925483,0.32048047
8,4.1500077,4.5512605,8,0.58874655,0.69285834,3.7173295,1.7523749,0.6695345,0.7737785,3.2215636,1.2202958,0.6685564,0.43705672
9,3.5027738,2.2182503,9,0.11790419,0.0406425,5.614299,4.6283445,0.661474,0.51252264,2.6404707,3.347344,0.12729952,0.09360182
10,2.062809,1.5923998,10,0.4837219,0.6489551,5.999536,4.7503004,0.47724524,0.28659052,2.5168197,2.149609,0.56230676,0.10464686
11,3.0935304,2.8798099,11,0.5308233,0.2727149,3.3695464,2.5691562,0.35913485,0.24890113,4.5677085,3.3481944,0.7574108,0.74436545
12,1.8085656,2.7945108,12,0.79066443,0.98215556,3.226897,3.362428,0.8256816,0.86455077,5.9371963,5.751983,0.3441375,0.3166831
13,3.4215,2.807736,13,0.5762958,0.6369901,6.1915674,4.630383,0.6924519,0.63291556,5.509517,3.5266066,0.3461568,0.25943357
14,4.0819693,5.782668,14,0.66104645,0.7173842,4.122411,3.9053335,0.75945586,0.72116554,2.1942992,2.5050616,0.3845191,0.24324632
15,6.268845,4.0203276,15,0.54728067,0.4244122,2.7989454,2.7255917,0.34445617,0.32389557,1.5799838,1.8845508,0.61357164,0.54059327
16,2.249879,2.500238,16,0.5744087,0.49551576,4.01951,5.3403225,0.8485823,0.9724478,1.8998383,2.543446,0.69577026,0.7376546
17,5.903511,5.3940783,17,0.33553284,0.24811637,5.5203195,4.9401636,0.19364767,0.16988474,5.3703313,4.2976255,0.3457517,0.38864994
18,3.6039052,3.5850174,18,0.2249892,0.17874402,5.8363185,3.517164,0.5041168,0.3999958,2.7210815,4.972355,0.19257535,0.012972295
19,3.1068852,3.9648142,19,0.57867384,0.91610724,7.042405,4.39148,0.20889121,0.09294909,3.1443486,1.4270897,0.6166971,0.07063204
20,6.3214045,5.944215,20,0.13088563,0.13326591,2.094117,1.001826,0.70281225,0.8159733,3.4361393,3.2663877,0.24459292,0.1479091
21,5.0452814,4.5247774,21,0.3668786,0.16016084,1.6572373,1.3606045,0.56368566,0.6531459,5.4153357,3.8199456,0.26109725,0.27134478
22,4.809863,4.265144,22,0.4788789,0.52200335,2.032309,1.0493586,0.6945736,0.47368312,2.9380865,1.7874384,0.5255671,0.15474367
23,2.2754064,2.2952063,23,0.7860476,0.7942176,2.8999567,2.1989408,0.6989787,0.2393719,5.013322,4.564918,0.5415888,0.3362819
24,3.8232563,3.7159703,24,0.7526671,0.97697514,3.560361,3.2777889,0.15960236,0.1258514,3.9892554,4.3875656,0.83860594,0.8581784
25,1.8541486,2.3936996,25,0.5752709,0.7044338,4.094273,4.051758,0.7905573,0.7687375,1.8797395,1.9278029,0.7965626,0.94012547
26,2.9838448,3.2032137,26,0.7066522,0.84866476,3.860398,3.1267323,0.7320964,0.63452166,3.2402706,2.7747936,0.6636879,0.5913658
27,2.394729,2.249611,27,0.019182067,0.012047827,2.6197608,2.7081559,0.45656434,0.50635093,3.4037871,2.6314867,0.77517503,0.9205264
28,2.7269614,1.8791828,28,0.70927733,0.7984082,6.5306306,5.145501,0.54293174,0.48396993,2.624104,1.94888,0.6718534,0.72113425
29,4.0529103,2.1420753,29,0.5444243,0.5284368,3.1380978,3.5655353,0.28338826,0.30732453,6.4596405,5.5738072,0.31606647,0.28839302
30,3.6249409,4.7829194,30,0.524837,0.5861446,7.218329,5.3406777,0.19123171,0.18054992,3.0647695,1.3145812,0.5785455,0.019851089
31,1.7275386,2.2194467,31,0.59571296,0.732522,3.1470776,3.7668056,0.843478,0.89924574,2.027812,2.9164302,0.6147454,0.80572194
32,2.7909882,3.7408936,32,0.54804057,0.9165804,1.7440536,1.1579636,0.73983496,0.8715441,7.061507,5.9747987,0.4949571,0.41021943
33,3.2069473,1.5415401,33,0.23448114,0.16596192,6.2291374,5.5379868,0.7121348,0.75457275,2.821723,2.7282403,0.6816562,0.6837689
34,3.3226607,4.852959,34,0.6063728,0.6112426,6.468101,4.5621834,0.30451673,0.19334,3.1096618,2.0484242,0.61196303,0.38183093
35,3.7705145,2.280479,35,0.752072,0.3641019,3.5348754,2.706774,0.26584736,0.20632255,3.2888463,2.6306696,0.67542225,0.8298648
36,2.0409362,4.01208,36,0.5692129,0.85888577,2.2886603,1.7345631,0.73680747,0.5724898,2.2282076,1.1811463,0.54074645,0.27588487
37,3.7062602,3.72185,37,0.29670924,0.1944111,2.8304253,1.9570462,0.06701328,0.0038061738,4.298832,3.5799868,0.41440582,0.57382566
38,3.8949645,3.712727,38,0.041672423,0.021599889,4.934904,3.2147882,0.40013626,0.29050308,2.952301,1.7411585,0.6901874,0.6147782
39,2.5059848,1.1828474,39,0.75699526,0.5217967,3.3405516,3.5305846,0.7215101,0.8739518,5.9012914,5.264456,0.50128585,0.5905617
40,4.9482746,5.234747,40,0.7812096,0.81163883,1.7114651,1.5603617,0.6946091,0.9121857,4.3090067,3.9476724,0.11496486,0.104733706
41,3.3361886,1.24782,41,0.5402252,0.19016546,7.3263288,5.416398,0.20076413,0.05143696,3.1342094,3.05932,0.58983237,0.6767884
42,3.713745,3.4440746,42,0.52757657,0.1929121,6.850631,3.7491531,0.22904979,0.021923304,3.320731,2.4624383,0.63322973,0.53745085
43,3.406539,4.0602837,43,0.55913967,0.7712489,2.1217904,2.8663116,0.42043787,0.663581,4.916962,5.779105,0.8570431,0.96131766
44,2.226837,3.1230218,44,0.1344883,0.036994696,4.814472,3.5780818,0.6726365,0.5854031,3.6151571,1.848406,0.54444593,0.47711146
