,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.64664495,0.053113345,3.2052274,2.796155,5.928542,0.4303864,0
1,0.79767096,0.38178518,1.6944338,4.5956697,2.8069112,0.6602644,1
2,0.442689,0.6259299,4.670307,5.1803436,4.534313,0.25143442,2
3,0.8615465,0.6078676,7.291558,7.243453,6.522382,0.59647435,3
4,0.6549343,0.48447314,5.526912,1.6295112,3.8211107,0.32634655,4
5,0.47186327,0.6185158,8.780096,5.295277,7.3131866,0.65479046,5
6,0.5549647,0.055942904,3.581467,1.8674536,5.8178396,0.5123618,6
7,0.67275554,0.3491014,5.0649333,3.2089067,7.3962455,0.35709387,7
8,0.5085651,0.6369006,4.437958,4.3837695,7.505394,0.31861648,8
9,0.6172312,0.7679082,3.7991426,1.7849578,3.841654,0.6430267,9
10,0.21299304,0.693625,4.820297,3.9322467,3.577391,0.7107153,10
11,0.67448914,0.5609858,0.9329084,1.7965108,5.9398174,0.10894681,11
12,0.57252234,0.64276224,6.6513352,4.278419,7.4275804,0.3846094,12
13,0.23403604,0.43254057,4.566126,4.0492353,5.8348184,0.7623659,13
14,0.33844075,0.8355948,3.377758,4.0095906,7.5266123,0.25690594,14
15,0.536133,0.7857826,4.507961,4.461393,6.402088,0.483899,0
16,0.755138,0.31089553,2.3118067,5.2110095,4.866438,0.33255258,1
17,0.4405431,0.7399153,4.3929386,5.1493907,2.3686962,0.2236807,2
18,0.4422129,0.32647586,5.2077765,4.3301272,2.327933,0.3172958,3
19,0.87920606,0.5688275,3.4506094,3.9264681,6.07166,0.3251963,4
20,0.5794339,0.69834197,7.944849,4.9626837,5.67826,0.8573787,5
21,0.6714888,0.06621708,5.904693,5.536055,0.5620498,0.61272216,6
22,0.6501078,0.6463396,6.753256,5.5464096,5.7444544,0.19615924,7
23,0.5615823,0.7147864,3.8534727,5.9902906,1.5105209,0.616252,8
24,0.8450537,0.67139184,4.891246,3.0486763,7.831145,0.38129932,9
