,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,7.7342286,0,0.15592752,1.7756252,0.2585709
1,7.968287,1,0.17540048,1.6954157,0.46060234
2,2.2714922,2,0.19673243,1.6433625,0.29596797
3,2.9763086,3,0.2772928,1.5682793,0.6995095
4,3.235246,4,0.28511494,1.611708,0.3982708
5,2.6389668,5,0.1693438,1.5837675,0.6517725
6,6.0571713,6,0.19005552,1.7886984,0.33546752
7,2.088953,7,0.25174928,1.772516,0.4323335
8,7.281408,8,0.15500501,1.6299506,0.55498266
9,4.7374687,9,0.20756412,1.6162878,0.43149823
10,8.239221,10,0.1581859,1.6253991,0.6047815
11,7.441209,11,0.17086059,1.8040686,0.31474364
12,8.161912,12,0.13225454,1.749375,0.38414094
13,7.3367667,13,0.24133068,1.8586326,0.26235235
14,5.4911704,14,0.15208605,1.6588509,0.6226214
15,5.91691,15,0.26244146,1.6650803,0.30307758
16,4.5268536,16,0.1545233,1.6075199,0.6781527
17,5.2108283,17,0.31560883,1.6804935,0.52793556
18,5.8375034,18,0.27335066,1.7903736,0.27916312
19,3.639608,19,0.15487473,1.5624709,0.5228097
20,2.580817,20,0.15347525,1.7157165,0.73944944
21,3.7559202,21,0.22347377,1.7598679,0.26601577
22,6.877239,22,0.14741454,1.6174649,0.64394563
23,5.612603,23,0.20609097,1.5981026,0.52442175
24,3.1088471,24,0.33742207,1.7084521,0.59559995
25,7.936954,25,0.181062,1.7068155,0.71372455
26,1.9788817,26,0.14501737,1.6050781,0.67842615
27,7.5223436,27,0.21816833,1.7092437,0.30692518
28,2.1036494,28,0.2921795,1.5909648,0.6712714
29,3.4758544,29,0.1761426,1.582639,0.6863888
30,4.975482,30,0.18276322,1.7584355,0.29741913
31,2.549844,31,0.16418964,1.6640189,0.71479124
32,2.3097174,32,0.33978614,1.6074631,0.6319352
33,4.1052284,33,0.177984,1.6486804,0.66009426
34,1.9892066,34,0.21384116,1.7271311,0.69314176
35,2.5466979,35,0.20211375,1.7271771,0.31806362
36,2.1461384,36,0.17239901,1.5898452,0.70208365
37,4.268703,37,0.22377841,1.5955617,0.6883611
38,5.788016,38,0.14829186,1.6140893,0.71040016
39,2.8571017,39,0.14909758,1.6143748,0.69773275
40,2.0609472,40,0.512072,1.8204975,0.18153778
41,2.3145127,41,0.17252918,1.7006968,0.7165907
42,4.2428713,42,0.1537499,1.6659564,0.6964506
43,7.584455,43,0.27714345,1.8517407,0.25084612
44,2.5387135,44,0.16848002,1.6434494,0.6568959
45,4.6364126,45,0.2748692,1.6934409,0.27222785
46,6.558346,46,0.20135978,1.6550565,0.511987
47,6.6247096,47,0.18525171,1.594354,0.7083865
48,4.689336,48,0.2883697,1.699307,0.21351892
49,4.574123,49,0.21467517,1.7291309,0.26572108
50,6.246542,50,0.44937974,1.767415,0.2747945
51,2.2885728,51,0.35213336,1.6804917,0.69106436
52,5.682375,52,0.22083056,1.6080185,0.64047605
53,3.965795,53,0.15121461,1.6591552,0.65474844
54,5.29366,54,0.23580667,1.6322455,0.2356347
55,4.658468,55,0.35564777,1.6523123,0.6593889
56,5.0858417,56,0.20298138,1.7291201,0.29749823
57,2.4859283,57,0.18159598,1.5645257,0.7191647
58,7.203383,58,0.19530119,1.7696568,0.21617682
59,8.166929,59,0.13554865,1.6500274,0.61988354
60,3.198956,60,0.22734857,1.6884418,0.27434394
61,5.5575466,61,0.16127056,1.5599731,0.5118387
62,4.613823,62,0.5805559,1.664688,0.28159088
63,2.7453966,63,0.4556264,1.5628995,0.58179927
64,7.869861,64,0.19096619,1.775602,0.28383642
65,2.5950253,65,0.48910335,1.7358917,0.18231821
66,6.2767143,66,0.1392237,1.5921838,0.5317263
67,7.7399883,67,0.17476614,1.6927644,0.6840333
68,3.8964694,68,0.1575621,1.6384254,0.5831637
69,2.4349132,69,0.17527299,1.7202114,0.68868923
70,4.582035,70,0.30663607,1.584918,0.48110268
71,4.562832,71,0.45006853,1.6199763,0.42141855
72,7.9627013,72,0.53900254,1.7850947,0.2611607
73,3.7575483,73,0.20449726,1.613029,0.7107638
74,7.2599816,74,0.14162055,1.6445501,0.6413096
75,3.5467618,75,0.46168417,1.6630771,0.5458871
76,3.9154239,76,0.16472346,1.6330292,0.70317125
77,8.004562,77,0.64223826,1.7894908,0.35891044
78,2.8436494,78,0.2552021,1.6658019,0.45836937
79,4.36524,79,0.3538669,1.8023406,0.66087705
80,4.9683957,80,0.1678053,1.5821878,0.65709555
81,7.40914,81,0.45397583,1.7247978,0.3547478
82,1.7536955,82,0.6181387,1.6956515,0.69304615
