,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,6.417078,0,0.30453783,2.878951,0.3440557
1,6.7071986,1,0.28569624,2.8727677,0.5335012
2,3.0670333,2,0.29393622,2.876132,0.40900597
3,3.2427847,3,0.38067144,2.8962955,0.6495945
4,3.6525302,4,0.31570894,2.8667707,0.516505
5,3.252753,5,0.32164666,2.910483,0.6408239
6,5.926609,6,0.2938997,2.9684486,0.3642192
7,3.054353,7,0.44010156,2.8485448,0.5301345
8,6.6584873,8,0.29922655,2.858664,0.5857884
9,4.6926503,9,0.3062478,2.880983,0.45557728
10,6.8414845,10,0.28611395,2.9272172,0.5867885
11,6.593879,11,0.28021356,2.9774742,0.35654652
12,6.800586,12,0.31477955,2.8709302,0.5124046
13,6.8020086,13,0.29258582,3.034838,0.35716137
14,5.23934,14,0.29195207,2.8457642,0.61527824
15,6.292668,15,0.297018,2.8358486,0.37104377
16,3.8627477,16,0.32720363,2.8589463,0.63510495
17,5.7550673,17,0.3311909,2.9520535,0.57222426
18,6.2307615,18,0.30285132,3.09714,0.3493738
19,3.8359847,19,0.29067966,2.9388201,0.5350103
20,3.1125042,20,0.3144184,3.0083964,0.6746098
21,3.9337866,21,0.3007527,2.9109917,0.3596587
22,5.5681524,22,0.28764623,2.9601724,0.6027432
23,6.0389667,23,0.29432318,2.9713712,0.6084748
24,3.5850306,24,0.37377813,2.9807363,0.60583943
25,6.9069676,25,0.2865134,2.9101129,0.65009403
26,3.024271,26,0.32101452,2.8706083,0.6455375
27,6.6495047,27,0.2977434,2.9658313,0.3349921
28,3.025576,28,0.35669038,2.8438559,0.6289051
29,3.5850868,29,0.3000395,2.9010398,0.6484779
30,4.740328,30,0.29864722,2.9598145,0.38326904
31,3.1491065,31,0.31857532,3.0646648,0.668225
32,3.0793095,32,0.44018653,2.951334,0.6362815
33,5.2821527,33,0.3075301,2.908074,0.63662934
34,2.9899771,34,0.42013,2.891513,0.64606255
35,3.1147141,35,0.3132898,2.9193287,0.36631525
36,2.9218247,36,0.31750762,3.0003052,0.65701246
37,4.2630568,37,0.3012881,2.8826838,0.6480375
38,5.12472,38,0.30894658,2.876517,0.6487514
39,3.1357567,39,0.32640705,2.899515,0.64430785
40,3.0743604,40,0.5708297,2.9704258,0.33113104
41,3.055986,41,0.3044069,2.923848,0.6488449
42,4.23362,42,0.32796642,2.912303,0.65317667
43,6.867317,43,0.3058598,3.0136013,0.34041163
44,3.0838184,44,0.30374315,3.008143,0.64834076
45,5.567708,45,0.31602243,2.9306483,0.36461625
46,6.6227827,46,0.28223753,2.9094968,0.5184509
47,6.3374896,47,0.28443867,2.919108,0.66287965
48,5.028132,48,0.30907795,2.9505537,0.31355333
49,4.8900695,49,0.29647145,2.9432487,0.3462602
50,6.2270565,50,0.40862015,2.8903959,0.3627395
51,3.1457477,51,0.44080067,2.8980346,0.6492784
52,6.123654,52,0.29070094,2.964336,0.6251322
53,3.7141602,53,0.3153327,2.9787314,0.6367051
54,5.859912,54,0.2969267,2.8616188,0.3326594
55,4.980269,55,0.36040404,2.9856412,0.6238275
56,4.9382505,56,0.30437714,2.9299614,0.3575397
57,3.1695817,57,0.31848237,2.9496064,0.6555222
58,6.688349,58,0.28313905,2.9061713,0.32558137
59,6.775249,59,0.3085276,2.9353213,0.6016527
60,3.7851493,60,0.28548646,2.9505556,0.4368817
61,4.662523,61,0.3510248,2.8773012,0.55102175
62,5.05118,62,0.5750592,2.809231,0.41395965
63,3.4149253,63,0.5131194,2.9624834,0.62260634
64,7.022861,64,0.27698955,2.9101653,0.34412366
65,3.1929643,65,0.5302172,2.9236717,0.30667552
66,4.5963244,66,0.32205492,2.892913,0.58035463
67,6.93534,67,0.28033483,3.0170555,0.64262074
68,3.4937255,68,0.31687477,2.917584,0.59618115
69,3.0764563,69,0.29631433,2.819299,0.64167714
70,4.7926903,70,0.33391824,3.002174,0.516451
71,5.1630054,71,0.4827952,2.974074,0.47239175
72,6.9167995,72,0.50164795,2.9764688,0.34738964
73,3.8987005,73,0.29281703,2.96947,0.65483874
74,5.8865585,74,0.31178746,2.857892,0.6052285
75,3.9274106,75,0.49553612,2.9793642,0.5546849
76,3.5429952,76,0.3187378,2.8094726,0.64723516
77,6.925661,77,0.59211314,3.0062265,0.4096532
78,3.2954834,78,0.33122894,2.9143634,0.5467163
79,4.6189814,79,0.374399,2.9763207,0.629752
80,5.0302076,80,0.28747353,2.834038,0.62566864
81,6.8903627,81,0.45523646,2.930143,0.40572572
82,2.9419491,82,0.6296807,2.9432216,0.64153516
83,6.3939323,83,0.54469866,3.017342,0.33123425
84,2.94412,84,0.4383992,2.936255,0.63369495
85,4.685009,85,0.3019994,2.889437,0.6021562
86,3.7271874,86,0.30244008,2.8938398,0.36229554
87,6.9115195,87,0.28231335,2.879645,0.40658593
88,3.3261752,88,0.31399506,2.799626,0.6403799
89,2.984351,89,0.62112707,2.9146469,0.65255994
90,6.5660996,90,0.5815192,2.8167853,0.44524756
91,4.038387,91,0.40941104,2.950317,0.3368334
92,3.0802622,92,0.6451224,2.9148922,0.62158567
93,6.2231746,93,0.31317776,3.012354,0.6566069
94,6.717725,94,0.29381904,2.904526,0.3480047
95,4.7210407,95,0.2990134,2.9082434,0.34075353
96,2.9532497,96,0.39594287,2.865292,0.58819836
97,4.0637994,97,0.29410952,2.9120245,0.66236955
98,3.313449,98,0.4631986,2.8448565,0.35553235
99,4.41601,99,0.30009568,2.929014,0.3854248
100,2.8737829,100,0.623488,3.0632284,0.6551877
101,6.814265,101,0.29266185,2.8933806,0.35633752
102,5.778555,102,0.2819517,2.9227188,0.5081028
103,4.3348026,103,0.35674194,2.8644946,0.5950675
104,4.7822695,104,0.3279477,2.894473,0.3917432
105,3.515875,105,0.35984126,2.891732,0.62217605
106,3.0397773,106,0.65335745,3.0622084,0.5585801
107,3.155203,107,0.32532397,2.8794243,0.58415014
108,3.0109432,108,0.6096587,3.0422583,0.6048305
109,6.886755,109,0.28896233,3.0466027,0.33241326
110,3.0409951,110,0.34317848,2.8787725,0.6433424
111,4.0828514,111,0.34763557,2.9386299,0.647156
112,3.8226151,112,0.30240202,2.8952005,0.62936836
113,6.3150253,113,0.28896722,2.7663996,0.6500541
114,3.0676608,114,0.30993065,2.88028,0.66357934
115,3.2025166,115,0.4671835,2.9737284,0.5812351
116,3.3875942,116,0.4325711,2.8982303,0.55268157
117,3.3205352,117,0.53409797,2.9358497,0.49432597
118,3.3122938,118,0.3212304,2.9670048,0.6354802
119,2.9909256,119,0.60522497,2.9853861,0.6192022
120,3.2485259,120,0.5487166,2.938605,0.47934178
121,6.974244,121,0.28216302,2.871813,0.34141743
122,7.044714,122,0.5276958,3.0353682,0.32221347
123,3.0248878,123,0.5767549,2.9543252,0.6219276
124,6.739404,124,0.2935482,2.9515572,0.33238605
125,4.684128,125,0.339234,2.90931,0.5887034
126,5.3856225,126,0.30310163,3.0362573,0.58724254
127,3.4542832,127,0.29897624,2.8573403,0.6596009
128,3.0467446,128,0.5804789,2.9265602,0.65091395
129,2.9237397,129,0.63040155,2.868164,0.64811826
130,3.3217416,130,0.3669861,2.86205,0.66401786
131,6.7513795,131,0.5237434,2.9394083,0.33740333
132,6.9002676,132,0.46710226,3.026977,0.3273532
133,5.915521,133,0.31566924,2.8621914,0.33280522
134,4.561083,134,0.29946423,2.8338447,0.6161611
135,3.1899912,135,0.28873652,2.9328532,0.61568356
136,6.683883,136,0.3301366,2.817544,0.33195123
137,3.6405275,137,0.32845074,2.818754,0.3650862
138,6.616284,138,0.28444475,2.8954754,0.5178087
139,4.521739,139,0.3055732,2.9753447,0.59195423
140,3.1210551,140,0.6229718,2.805555,0.61015576
141,6.7830887,141,0.30306292,2.9074996,0.37573272
142,6.4428654,142,0.45089355,2.829791,0.37349883
143,3.0004346,143,0.6603042,2.8689551,0.646213
144,3.0951092,144,0.36796683,2.9569805,0.62807244
145,2.9806664,145,0.5920216,2.8689349,0.6065624
146,3.4009707,146,0.5229855,2.9363823,0.48336095
147,3.2544765,147,0.3171216,3.078275,0.37405604
148,6.8681717,148,0.30041167,2.9211714,0.35357535
149,7.0003376,149,0.5306188,2.8205917,0.35271698
150,3.8042822,150,0.28703183,2.8034146,0.6485896
151,6.0679774,151,0.29339182,2.8724673,0.37781274
152,2.955257,152,0.5654824,2.9474726,0.36566657
153,3.0325634,153,0.31269255,2.881805,0.62397647
154,4.6935077,154,0.2907023,2.9475162,0.6252008
155,3.0134706,155,0.6211748,3.098252,0.6507247
156,3.5551057,156,0.33817852,2.9213572,0.62476736
157,3.0284638,157,0.5580127,2.870855,0.60091263
158,2.945941,158,0.31654644,2.8426783,0.3422283
159,6.7820973,159,0.29935947,2.803253,0.38397253
160,3.1099093,160,0.31070563,2.8846285,0.57420874
