,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,7.809267,0,0.14002216,1.2776078,0.16527429
1,8.246401,1,0.16470486,1.1196091,0.36508214
2,1.9815842,2,0.19948822,1.1149386,0.17568631
3,2.8137789,3,0.18987988,1.0066518,0.69068515
4,3.1161778,4,0.29805806,1.1029115,0.2568835
5,3.0767586,5,0.09917725,1.0394166,0.6644079
6,5.99187,6,0.18054563,1.3010715,0.23991805
7,1.7583103,7,0.13752389,1.262846,0.3359477
8,7.160463,8,0.14307535,1.033234,0.48840693
9,4.6551743,9,0.21173008,1.0024565,0.31585172
10,8.477897,10,0.15203412,1.0456351,0.4999746
11,7.3063154,11,0.16327597,1.2620766,0.21927518
12,8.8504,12,0.09256159,1.281991,0.3058905
13,7.2233005,13,0.24151288,1.3048373,0.19219074
14,5.18995,14,0.12724946,1.0543728,0.5979236
15,5.8371134,15,0.2720069,1.132655,0.26140624
16,4.2799892,16,0.102353424,1.0123533,0.68410903
17,5.030845,17,0.32515523,1.1034211,0.44907227
18,5.740436,18,0.27499056,1.3383434,0.21196882
19,3.4216962,19,0.11140941,1.0559968,0.45424646
20,2.683791,20,0.10478114,1.1407444,0.7583855
21,3.7610734,21,0.21165858,1.2593273,0.22429642
22,6.674382,22,0.13121293,1.0200989,0.64233726
23,5.333184,23,0.2076895,1.0745199,0.41645643
24,2.9817407,24,0.34097257,1.1526985,0.58036655
25,8.171644,25,0.1828468,1.1354678,0.73137987
26,1.6941272,26,0.10715569,1.0507368,0.6874266
27,7.509629,27,0.21487138,1.1544195,0.2501144
28,1.784542,28,0.2721634,1.0228666,0.6471948
29,3.4759912,29,0.1446967,1.0532199,0.6933114
30,4.784259,30,0.16155617,1.2013657,0.21369363
31,2.427789,31,0.09184424,1.1251494,0.71550757
32,2.040777,32,0.31417033,1.0263336,0.5861186
33,3.5607255,33,0.116006896,1.0507326,0.664369
34,1.672177,34,0.11214516,1.1530521,0.7142548
35,2.6022983,35,0.11845816,1.1547346,0.2342814
36,1.9619805,36,0.11303174,1.053895,0.7298855
37,3.9714077,37,0.19483651,1.0012722,0.6864388
38,5.791244,38,0.124599226,1.0561622,0.72375995
39,2.788575,39,0.0912738,1.0517458,0.71289146
40,1.6870054,40,0.4267613,1.4143429,0.094428346
41,2.2200625,41,0.110978775,1.0949017,0.7251558
42,4.118897,42,0.1083424,1.084519,0.701523
43,7.9150467,43,0.29064044,1.3338989,0.20371829
44,2.565786,44,0.14298612,1.1315997,0.6580396
45,4.609977,45,0.3068726,1.218135,0.17870858
46,6.1428475,46,0.19651517,1.1043217,0.44354194
47,6.441754,47,0.18518221,1.0395525,0.7297607
48,4.6019535,48,0.28734002,1.2746531,0.13012616
49,4.611023,49,0.21090819,1.1577271,0.203623
50,6.0952773,50,0.4547633,1.2378882,0.22467144
51,2.2753158,51,0.3405567,1.1910992,0.729556
52,5.606929,52,0.21032973,1.0433509,0.613721
53,3.8015203,53,0.119815834,1.0663084,0.63973
54,4.9121566,54,0.23147291,1.193433,0.14161065
55,4.5314517,55,0.35978395,1.0783288,0.66598135
56,5.0662227,56,0.20066519,1.1844115,0.21564223
57,2.624961,57,0.1276877,0.98269224,0.7596836
58,7.2116857,58,0.19023134,1.2572894,0.14044397
59,8.7976465,59,0.106002904,1.0820453,0.5644334
60,3.1407838,60,0.22080456,1.1877732,0.1729854
61,6.0409327,61,0.068651944,1.0147592,0.41011038
62,4.6781073,62,0.5951267,1.0787985,0.16623361
63,2.6524262,63,0.44116983,1.0248296,0.5583304
64,8.054621,64,0.19195926,1.17883,0.2319331
65,2.631438,65,0.48118004,1.2451985,0.121012285
66,7.188199,66,0.090019986,1.059716,0.43050665
67,7.7261043,67,0.166574,1.0546948,0.6784785
68,3.767793,68,0.12398165,1.0637368,0.5176972
69,2.1753685,69,0.13527715,1.1378478,0.700094
70,4.485742,70,0.31334272,1.0002632,0.3858717
71,4.4786196,71,0.45521936,1.0978043,0.40211824
72,8.442736,72,0.55094403,1.2482039,0.22652623
73,3.539645,73,0.19317728,1.0210563,0.7206542
74,7.638123,74,0.09545364,1.1040071,0.6401563
75,3.5003393,75,0.4686659,1.1724821,0.53181565
76,3.9574206,76,0.10553966,1.0449646,0.7074731
77,8.37678,77,0.6629979,1.1852547,0.31815246
78,2.723931,78,0.25501415,1.1445293,0.313087
79,4.3737226,79,0.34804332,1.2265639,0.669572
80,4.900916,80,0.15506089,1.0128026,0.6599682
81,7.5725565,81,0.4652487,1.1195544,0.30388305
82,1.2533668,82,0.5513575,1.1431543,0.71969056
83,6.6188917,83,0.56105614,1.1755363,0.21588083
84,1.3956333,84,0.25995338,1.1245518,0.61327606
85,4.2759795,85,0.22355656,1.1045707,0.5846715
86,3.578166,86,0.18320605,1.1759987,0.15604785
87,7.887659,87,0.19162,1.1880118,0.29068542
88,2.7493052,88,0.2587555,1.0220515,0.70533895
89,1.3203894,89,0.49797356,1.1751193,0.7272367
90,6.488048,90,0.6002731,1.0168653,0.30968907
91,3.8880746,91,0.40146255,1.2082714,0.1741023
92,1.521377,92,0.6714066,1.1388208,0.6503749
93,8.370217,93,0.08330164,1.090158,0.70069325
94,7.1371837,94,0.24244107,1.1640736,0.3024652
95,4.219322,95,0.26884022,1.3002424,0.15336117
96,2.4640036,96,0.21831931,1.1183367,0.45330915
