,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,7.913375,0,0.1421059,0.8294124,0.07046374
1,8.30322,1,0.16527693,0.6727114,0.23570724
2,1.9154053,2,0.23730716,0.801314,0.04445638
3,3.8884976,3,0.020399064,0.5380701,0.6783967
4,3.1045938,4,0.30962327,0.7208502,0.056821555
5,3.1035693,5,0.09156766,0.5570476,0.64174086
6,5.8038645,6,0.18489386,0.8676697,0.1536331
7,1.6348553,7,0.10034539,0.83440846,0.2751986
8,6.7962303,8,0.1445311,0.5976333,0.32672703
9,4.64064,9,0.2254704,0.6314977,0.16531232
10,8.65314,10,0.15394755,0.6261633,0.34579444
11,7.3224416,11,0.16267525,0.7498655,0.15979254
12,9.066888,12,0.094280966,0.80560213,0.1500429
13,7.165688,13,0.24049982,0.81748354,0.10344633
14,4.9221787,14,0.12717514,0.56143886,0.44867426
15,5.7931952,15,0.27076322,0.7537606,0.15714954
16,4.1589317,16,0.10183847,0.5648556,0.66335315
17,5.0804677,17,0.3392588,0.64224833,0.3460793
18,5.7457094,18,0.28750512,0.928948,0.076843016
19,3.1677876,19,0.10404131,0.6168376,0.2900502
20,2.582028,20,0.099499665,0.6607529,0.7457427
21,3.9441667,21,0.23437674,0.7449476,0.19294748
22,6.5475307,22,0.13405149,0.57044923,0.45440632
23,5.2777915,23,0.21499433,0.70284027,0.20347773
24,3.0050209,24,0.35856965,0.6765881,0.5058381
25,8.3137665,25,0.1836787,0.6252164,0.7390973
26,1.4905046,26,0.11337555,0.6001828,0.663051
27,7.471926,27,0.21729441,0.6556221,0.22231123
28,1.6077085,28,0.25811872,0.5699613,0.6199668
29,3.339593,29,0.14336163,0.5909984,0.64663464
30,4.81685,30,0.16241792,0.7064924,0.14757985
31,2.2469282,31,0.055197798,0.6644595,0.69963783
32,1.9070183,32,0.3281038,0.593464,0.44627666
33,3.2431426,33,0.09489782,0.57425696,0.64663815
34,1.4850218,34,0.09228752,0.699229,0.68809295
35,2.563216,35,0.066775426,0.73760885,0.11520019
36,1.8947287,36,0.10854442,0.5993262,0.7570322
37,3.6964903,37,0.160808,0.54637426,0.6519998
38,5.6345754,38,0.12667614,0.5599214,0.713915
39,2.640165,39,0.080926456,0.59271574,0.70345455
40,1.4796267,40,0.3846669,1.081768,0.046576705
41,2.160712,41,0.07801726,0.6360144,0.70387405
42,3.8558269,42,0.10415762,0.6116639,0.7144956
43,8.153231,43,0.29846123,0.86541206,0.11417274
44,2.5672195,44,0.14536715,0.6663525,0.63557166
45,4.9291267,45,0.35805395,0.8095943,0.097190194
46,5.87263,46,0.20900704,0.66612124,0.27586108
47,6.232529,47,0.18615529,0.5642684,0.6905768
48,4.689024,48,0.29674065,0.83231544,0.09676184
49,4.72959,49,0.21717156,0.721021,0.13706128
50,6.1512227,50,0.4510942,0.8512028,0.11114279
51,2.2572968,51,0.3281184,0.6995834,0.71980363
52,5.450311,52,0.21384814,0.57457596,0.5215094
53,3.785276,53,0.12106814,0.603475,0.59740186
54,4.924331,54,0.23724897,0.75879496,0.043783013
55,4.433618,55,0.3553133,0.606871,0.58832645
56,5.1033716,56,0.19727011,0.7100381,0.11199846
57,2.568233,57,0.11095675,0.51052696,0.7760421
58,7.034534,58,0.19916643,0.92225903,0.036702003
59,8.999115,59,0.10400019,0.5962844,0.47198153
60,3.192962,60,0.22998929,0.7470031,0.1301066
61,5.3964963,61,0.042702857,0.65553224,0.19788915
62,4.932083,62,0.584047,0.65108603,0.12058829
63,2.549747,63,0.43452808,0.5903919,0.43175966
64,8.1674595,64,0.19060023,0.7229656,0.13698472
65,2.7444122,65,0.46691912,0.79858637,0.08086828
66,6.986419,66,0.09188343,0.63521993,0.26974535
67,7.611327,67,0.17477198,0.5818844,0.6808302
68,3.618548,68,0.1274357,0.63326395,0.4260127
69,2.0135174,69,0.116476044,0.6693467,0.69919956
70,4.481812,70,0.32988647,0.61011267,0.23773406
71,4.526286,71,0.4625885,0.6263574,0.34081346
72,8.805521,72,0.5649927,0.7625569,0.17870526
73,3.4445946,73,0.20458552,0.5529639,0.69065577
74,7.528691,74,0.09069368,0.61132336,0.58341026
75,3.4634664,75,0.47594336,0.6623586,0.45153728
76,3.8050938,76,0.1009897,0.5837934,0.6506705
77,8.778932,77,0.68430567,0.6872574,0.22774528
78,2.7399821,78,0.2617386,0.69450855,0.19477993
79,4.312794,79,0.35355967,0.73389137,0.67565906
80,4.725001,80,0.15612002,0.5617095,0.58714074
81,7.5903497,81,0.46968246,0.6471517,0.26372948
82,0.8330902,82,0.43657014,0.67714965,0.72911024
83,6.675933,83,0.56801474,0.74429893,0.16337533
84,1.0522678,84,0.18688674,0.7043712,0.5134164
85,4.1955223,85,0.22772263,0.63699585,0.5442023
86,3.585848,86,0.19289783,0.76582235,0.065747276
87,8.015269,87,0.19186142,0.7244993,0.2141014
88,2.5899613,88,0.2604764,0.55608225,0.6970829
89,0.88648176,89,0.3187146,0.688696,0.70198834
90,6.495801,90,0.60565126,0.61584425,0.17497891
91,4.030568,91,0.4161562,0.7409141,0.1590231
92,1.1630845,92,0.6009348,0.67010313,0.62389624
93,8.297043,93,0.08078151,0.5920038,0.6648844
94,7.056332,94,0.24291056,0.6976346,0.20856516
95,4.3451433,95,0.2776558,0.9208892,0.060310576
96,3.6975577,96,0.008368638,0.6768409,0.3524888
97,3.6636488,97,0.23884802,0.53428656,0.7588303
98,3.0497975,98,0.39518034,0.8213672,0.050127067
99,4.20929,99,0.19282347,0.68792397,0.12311522
100,0.8414048,100,0.3615412,0.7168812,0.7685387
101,7.7196546,101,0.24435306,0.7329698,0.09691039
102,4.7009625,102,0.16885708,0.75338197,0.38689893
103,3.759495,103,0.32818243,0.6319055,0.46587625
104,5.4617968,104,0.07932698,0.8859856,0.19279663
105,5.0706162,105,0.03358191,0.63677424,0.6103933
106,1.037181,106,0.5466028,0.8842246,0.37980515
107,1.8131499,107,0.16605999,0.63957286,0.2618733
108,1.2346646,108,0.35911828,0.76827615,0.52392304
109,8.71334,109,0.12869483,0.8422876,0.1310994
110,2.55092,110,0.046171393,0.6255436,0.688241
111,6.4256306,111,0.06839572,0.61564064,0.68220055
112,3.2145588,112,0.15059073,0.66953164,0.61717093
113,6.5926876,113,0.17555097,0.56242883,0.6674133
114,1.994592,114,0.13812079,0.6389244,0.5695836
115,2.3765037,115,0.3413572,0.63312864,0.431808
116,2.616024,116,0.40042394,0.7212246,0.103556074
117,2.8085217,117,0.48721617,0.65124446,0.26191399
118,3.4026513,118,0.08684757,0.6879569,0.66389894
119,1.1029166,119,0.35860202,0.7412964,0.56511706
120,2.4999747,120,0.5164116,0.7094097,0.15839963
121,9.111791,121,0.21026154,0.9100582,0.10869838
