,reward rate,dec temp,cached weight,cached rate,subject
0,0.82883966,0.31085932,0.33309284,0.9529304,0
1,0.98659605,0.71985054,0.59650445,0.88155437,1
2,0.82890433,0.73433816,0.38877368,0.9411014,2
3,0.0021598653,1.7560555,0.40871066,0.9239065,3
4,0.82353604,0.43801212,0.66276026,0.8007744,4
5,0.98264366,4.8785,1.1605974,0.0017874254,5
6,0.6294488,0.32493407,0.24407002,0.4695032,6
7,0.72527164,0.5832211,0.80005336,0.9543649,7
8,0.88685536,0.79669166,0.5443101,0.86730844,8
9,0.7270826,0.7536874,0.7013729,0.46913192,9
10,0.76562274,0.49465072,0.6110289,0.93262124,10
11,0.8594065,0.51883125,0.54041874,0.71908695,11
12,0.97116256,0.7629419,0.5534791,0.53448075,12
13,0.60881555,0.5344554,0.47970885,0.9547537,13
14,0.0011510882,1.4705782,0.8531828,0.9620378,14
15,0.90709513,0.369613,0.38796547,0.80640465,15
16,0.9990577,4.0287676,0.7496935,0.059466857,16
17,0.58030003,0.5685568,0.47863203,0.018564636,17
18,0.005034556,1.3695067,0.6306788,0.9059283,18
19,0.92101115,0.7131904,0.44208452,0.8106775,19
20,0.053677402,2.4517198,0.7098315,0.04934354,20
21,0.8264295,1.078264,0.5989442,0.9695305,21
22,0.038896106,1.515492,0.8973351,0.5349732,22
23,0.94792306,0.6296719,0.49139854,0.9053488,23
24,0.9433009,0.43571994,0.54348534,0.27483946,24
25,0.06356088,1.1813374,0.57507765,0.7112068,25
26,0.22984964,1.0187333,0.53122044,0.99999964,26
27,0.8570023,0.57218003,0.782141,0.9163733,27
28,0.92460424,0.39543343,0.40894353,0.15556917,28
29,0.99499375,0.8213221,0.6212578,0.8026559,29
30,0.8469205,0.8164641,0.53580004,0.96567386,30
31,0.04198822,2.6146913,0.5213051,0.94436806,31
32,0.67088825,0.58331394,0.36903584,0.7114544,32
33,0.10791203,0.6934512,0.6352002,0.92741984,33
34,0.8902369,0.37156165,0.4677028,0.9764247,34
35,2.0290898e-05,1.459074,0.91006666,0.99487644,35
36,0.3874297,0.6358404,0.41209203,0.70760524,36
37,0.72017,0.3049675,0.51065207,0.7249392,37
38,0.025310682,3.2971053,0.3043001,0.01515626,38
39,0.7257434,0.4843439,0.3675985,0.89586866,39
40,0.8480777,0.3582216,0.43440285,0.8639374,40
41,0.59682107,0.4417982,0.35634947,0.91762537,41
42,0.8927586,0.8842946,0.50985223,0.7978546,42
43,0.9766733,0.5883943,0.6955003,0.37434363,43
44,0.674569,0.46730638,0.4259551,0.5566994,44
45,0.98919415,1.4103198,0.55666375,0.9960486,45
46,0.8139446,0.78728145,0.40422016,0.6782872,46
47,0.0050564683,0.7557112,0.9945646,0.9944406,47
48,0.64685285,0.41702017,0.4992367,0.9535387,48
49,0.93142384,0.64822936,0.46317247,0.73887056,49
50,0.0817639,2.7185462,0.51702434,0.9554279,50
51,0.948501,0.8425221,0.39022267,0.9439617,51
52,0.8937721,0.42029652,0.45343566,0.89970374,52
53,0.012227669,2.0912461,0.46995735,0.038211364,53
54,0.91838485,0.5438394,0.30294353,0.58398706,54
55,0.8951455,1.0742714,0.43614313,0.6401454,55
56,0.96816283,0.7038042,0.3815088,0.8377949,56
57,0.8338123,0.42186227,0.28848428,0.63013285,57
58,0.5433859,0.54332054,0.41894048,0.76792574,58
59,0.27813703,3.8433542,0.660861,0.0019524503,59
60,0.08079299,1.3138784,0.73867834,0.9391644,60
61,0.6884609,0.5956922,0.31585023,0.31571543,61
62,0.88464314,0.66796017,0.7852409,0.8414829,62
63,0.6692835,0.45198786,0.44645035,0.57600814,63
64,0.9805289,0.5422828,0.6438596,0.00039317342,64
65,0.636551,1.7325534,0.99817264,0.98673767,65
66,0.8369183,0.26888025,0.41191638,0.909564,66
67,0.6742858,0.84974504,0.54077876,0.028885188,67
68,0.025258476,1.7586408,0.8265662,0.99482864,68
69,0.14162564,1.7138892,0.6418804,7.272287e-05,69
70,0.5462784,0.44224158,0.458944,0.8167121,70
71,0.01622898,0.6974059,0.9224412,0.9998729,71
72,0.047855776,1.5010809,0.67691356,0.12692352,72
73,0.88867533,0.4661556,0.3891976,0.84699637,73
