,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,2.8676174,2.0308251,0,0.59824556,0.79318583,6.9550586,5.5602055,0.21410958,0.10740012
1,2.6825752,1.8504862,1,0.64448893,0.4220507,2.4417074,2.4239974,0.5538214,0.6215406
2,3.3013775,3.0441308,2,0.28264746,0.24231893,2.5269132,2.971142,0.34518406,0.5055279
3,2.5185528,1.8258698,3,0.71454906,0.7258729,5.362411,5.967534,0.8267274,0.879592
4,6.1567,5.8242536,4,0.47303194,0.4470303,1.5778989,1.5025861,0.5126456,0.5196942
5,2.433156,2.0118701,5,0.64943707,0.5323846,2.4451246,2.937602,0.6539206,0.9089626
6,2.469419,2.9343095,6,0.6211827,0.7141733,6.701402,3.679516,0.29510155,0.079913735
7,2.3948796,1.4604012,7,0.69360715,0.42095023,5.7277317,5.129204,0.4080342,0.40947092
8,3.1003296,2.377497,8,0.7144526,0.95854026,1.5436357,1.702152,0.20595218,0.14765817
9,3.708226,3.7651548,9,0.54790604,0.5007952,2.1137948,2.4490354,0.749847,0.737329
10,2.255791,1.2420163,10,0.64201623,0.8784662,1.9454167,1.9944707,0.2164751,0.2201165
11,2.909956,1.3922353,11,0.6922395,0.68967956,3.0585864,2.1996543,0.6655233,0.5871263
12,3.968518,4.1749077,12,0.17378826,0.1944645,3.2207747,2.9880137,0.8328781,0.74964005
13,2.306129,2.6838522,13,0.5925688,0.7174464,5.983447,5.188358,0.57864124,0.46849185
14,5.316738,4.9936905,14,0.1764754,0.13534093,3.3832061,3.5590363,0.6246419,0.68583715
15,3.1857188,2.468278,15,0.59124804,0.85685146,7.0995235,5.2268095,0.21844806,0.12148839
16,4.2524743,5.478217,16,0.49362242,0.50453615,3.476503,3.8837392,0.52771425,0.66099864
17,3.2319756,3.415266,17,0.5898607,0.5620957,1.1374426,1.3256077,0.5108018,0.42704827
18,5.102746,5.9581184,18,0.9031641,0.96421075,2.7474704,2.1648731,0.33682746,0.2794224
19,2.5843413,5.4004383,19,0.5985406,0.77558285,1.0343218,1.3987095,0.6251784,0.5672672
20,5.1120048,5.776968,20,0.80162364,0.8855246,4.914929,5.220542,0.6970407,0.90030897
21,5.6701193,5.1307755,21,0.60964894,0.5626759,1.4017118,1.1315441,0.32242098,0.20597875
22,6.1293488,3.1084685,22,0.59188724,0.42025924,1.2537434,1.0026566,0.7368079,0.52193594
23,3.2723265,2.0625267,23,0.6188704,0.14693654,7.0000715,4.9540005,0.21684854,0.004113257
24,4.340332,4.2482395,24,0.4962709,0.39484912,3.0793517,3.542794,0.82198477,0.8563643
25,3.2180912,4.7687807,25,0.58874303,0.98864836,6.924756,3.2346234,0.21804655,0.051982164
26,2.950517,3.8428583,26,0.5853789,0.5766654,6.457625,3.7318673,0.18880647,0.009281278
27,3.2409902,1.4964981,27,0.58406264,0.50695485,6.9393806,3.957188,0.21816675,0.064505994
28,2.558337,2.0071487,28,0.71204257,0.9758884,1.5514824,1.6218308,0.66928077,0.72950566
29,1.8474874,2.0355363,29,0.63524044,0.30120897,5.396134,5.6090403,0.7381546,0.75055176
30,2.2409754,2.0782573,30,0.6051409,0.0914287,6.070957,5.7133403,0.39063612,0.38934147
31,3.6536002,4.8058853,31,0.6126096,0.68335134,6.6025076,5.3331513,0.20515135,0.07400888
32,2.1585712,1.1973563,32,0.69356215,0.3228867,1.1911023,1.3219515,0.624973,0.7983731
33,3.04019,5.405579,33,0.56996846,0.67639667,5.055612,3.6478777,0.28815827,0.1685065
34,2.6139605,2.4901044,34,0.6051921,0.7904607,1.8012238,1.876087,0.28649336,0.33155185
35,3.6001155,4.4755306,35,0.6967738,0.7535778,4.828722,5.0620117,0.843239,0.8816466
36,1.8059511,2.2102542,36,0.59317744,0.63310426,3.3816192,3.7532034,0.4737096,0.5405489
37,2.4098144,1.6621954,37,0.6174656,0.4306302,2.3792272,2.335355,0.7622921,0.9298023
38,2.7173777,3.3599496,38,0.5493177,0.73430884,1.8034433,1.9145856,0.35468757,0.3967262
39,2.5862265,2.0811284,39,0.5791265,0.3937319,6.071289,5.730242,0.6770427,0.5466482
40,3.2173517,3.359586,40,0.6406565,0.8606973,4.820622,4.873458,0.7832432,0.8859238
41,5.6565137,4.7589655,41,0.63115877,0.4230414,2.5971339,2.7260323,0.20418659,0.20635325
42,4.6558647,3.6352384,42,0.5392416,0.1824947,6.1036015,4.5244775,0.34435353,0.1915958
43,3.8523023,3.9140549,43,0.7910519,0.9317354,2.3905025,2.6300144,0.41458887,0.44273
44,2.1126113,3.8931806,44,0.46491376,0.44088942,2.3845499,1.8863735,0.5207163,0.31592143
45,1.7826402,2.4368093,45,0.66266185,0.5537063,1.9795765,1.6896746,0.3078574,0.29171437
46,1.6686357,1.1461592,46,0.6274209,0.57574207,2.3327844,3.080831,0.24671537,0.34118694
47,2.549979,1.594765,47,0.5682794,0.26126873,4.0928507,3.2245483,0.32204178,0.21318507
48,3.7232103,3.81739,48,0.16675383,0.11721182,1.6024168,1.0193777,0.68543386,0.9018723
49,2.1257744,1.3489232,49,0.4431347,0.2177034,3.463414,4.1426544,0.77699375,0.9667355
