,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,2.4782975,3.6397588,0,0.63132507,0.4026596,4.3622746,4.1231604,0.24431135,0.22202533
1,4.3486276,4.1326294,1,0.5057533,0.33346677,2.2757456,2.1881933,0.7330061,0.8000907
2,3.4149375,2.6039262,2,0.56584793,0.32600367,2.0324237,1.8949637,0.57858384,0.4520768
3,2.640344,1.8985338,3,0.49545184,0.19096035,2.4281087,2.9773972,0.6727887,0.720068
4,3.9397225,2.5194502,4,0.64530945,0.62674946,4.2936544,2.7264414,0.22946315,0.05330199
5,1.9649197,2.0268483,5,0.5741443,0.30629677,2.6386216,3.2910502,0.50363475,0.60159576
6,1.3826892,2.3025718,6,0.6187955,0.85600096,2.8703697,3.0605664,0.6770118,0.78588516
7,3.1750557,2.643015,7,0.7421536,0.7230001,1.5111873,1.9230316,0.27180114,0.3104145
8,2.6695096,5.548334,8,0.8130874,0.9717318,1.6833827,1.4563429,0.7941013,0.89834976
9,3.002655,4.0155497,9,0.6089671,0.66668904,2.4180243,3.174438,0.42606643,0.54987246
10,3.9231958,4.310621,10,0.74028224,0.6775262,1.3020076,1.1220939,0.33792824,0.16578108
11,4.886701,5.2590194,11,0.6284994,0.7362704,5.493419,5.8782663,0.76607645,0.7579253
12,1.8819492,1.5334272,12,0.17836536,0.13773078,3.7100203,4.0244923,0.5502842,0.46638823
13,4.6510086,5.647593,13,0.5637046,0.92816854,3.1872249,2.787156,0.52968556,0.45219237
14,4.0636764,4.3409142,14,0.50213516,0.25329113,4.296387,3.5186205,0.7099934,0.5018304
