,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,2.5087683,3.6397588,0,0.6206134,0.4026596,4.722549,4.1231604,0.27043945,0.22202533
1,4.404281,4.1326294,1,0.51653653,0.33346677,2.235516,2.1881933,0.7284555,0.8000907
2,3.4808266,2.6039262,2,0.56382847,0.32600367,2.0554678,1.8949637,0.60432017,0.4520768
3,2.6299686,1.8985338,3,0.5017168,0.19096035,2.4049385,2.9773972,0.67652595,0.720068
4,3.9976978,2.5194502,4,0.65948254,0.62674946,4.624564,2.7264414,0.2576571,0.05330199
5,1.9410613,2.0268483,5,0.5859043,0.30629677,2.6575654,3.2910502,0.51909083,0.60159576
6,1.4045916,2.3025718,6,0.63878965,0.85600096,2.9092777,3.0605664,0.67870283,0.78588516
7,3.2218385,2.643015,7,0.73644346,0.7230001,1.4959794,1.9230316,0.28251508,0.3104145
8,2.7732623,5.548334,8,0.80398655,0.9717318,1.6714245,1.4563429,0.7914453,0.89834976
9,3.0612118,4.0155497,9,0.58194506,0.66668904,2.4330463,3.174438,0.42753989,0.54987246
10,3.8761032,4.310621,10,0.74084544,0.6775262,1.3303926,1.1220939,0.35930246,0.16578108
11,5.0565057,5.2590194,11,0.62784964,0.7362704,5.55296,5.8782663,0.7639361,0.7579253
12,1.8723186,1.5334272,12,0.18592606,0.13773078,3.70325,4.0244923,0.5464099,0.46638823
13,4.601958,5.647593,13,0.56008214,0.92816854,3.2041116,2.787156,0.53407806,0.45219237
14,4.123127,4.3409142,14,0.51238984,0.25329113,4.287087,3.5186205,0.7094012,0.5018304
