,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,2.5224433,3.6397588,0,0.61581224,0.4026596,5.0905595,4.1231604,0.30928594,0.22202533
1,4.5085006,4.1326294,1,0.5111472,0.33346677,2.2023222,2.1881933,0.71728647,0.8000907
2,3.5529184,2.6039262,2,0.5713262,0.32600367,2.0413904,1.8949637,0.62718654,0.4520768
3,2.7587686,1.8985338,3,0.50089264,0.19096035,2.3835003,2.9773972,0.6817105,0.720068
4,4.3249335,2.5194502,4,0.6658407,0.62674946,5.081703,2.7264414,0.28853905,0.05330199
5,1.920846,2.0268483,5,0.615103,0.30629677,2.6907945,3.2910502,0.5375587,0.60159576
6,1.5342803,2.3025718,6,0.65418214,0.85600096,2.9244592,3.0605664,0.6825997,0.78588516
7,3.3038955,2.643015,7,0.7552424,0.7230001,1.5522388,1.9230316,0.30150416,0.3104145
8,2.6015542,5.548334,8,0.78526986,0.9717318,1.7299224,1.4563429,0.7913088,0.89834976
9,3.104355,4.0155497,9,0.60503405,0.66668904,2.4606059,3.174438,0.4344724,0.54987246
10,3.952805,4.310621,10,0.7405768,0.6775262,1.4223039,1.1220939,0.4094618,0.16578108
11,5.3685174,5.2590194,11,0.6496171,0.7362704,5.551333,5.8782663,0.76471233,0.7579253
12,1.7797263,1.5334272,12,0.2039249,0.13773078,3.7410693,4.0244923,0.5666057,0.46638823
13,4.7277246,5.647593,13,0.57948667,0.92816854,3.2072437,2.787156,0.54225576,0.45219237
14,4.2236805,4.3409142,14,0.51320213,0.25329113,4.316079,3.5186205,0.7129731,0.5018304
