,discount,learning rate,dec temp,weight,subject
120,0.982598,0.90258676,4.777987,0.97057503,0
121,0.6023915,0.14531024,2.23246,0.55430245,1
122,0.61928713,0.9423808,4.5149937,0.9621806,2
123,0.97418416,0.84046245,3.388762,0.6327129,3
124,0.97580147,0.89006865,3.0473871,0.6713929,4
125,0.88856584,0.9098892,5.365194,0.99079716,5
126,0.8644254,0.17197162,5.4023166,0.11261824,6
127,0.65416276,0.27591407,1.2860563,0.9143192,7
128,0.9262773,0.7444924,2.622431,0.9052345,8
129,0.92258614,0.89317554,4.813182,0.9335694,9
130,0.92353916,0.71873856,3.3031082,0.9065637,10
131,0.5629792,0.82071006,1.9024127,0.8252657,11
132,0.9738637,0.92448115,4.2795844,0.93097746,12
133,0.89699197,0.90987873,4.449839,0.9731247,13
134,0.91735935,0.76264143,3.6936183,0.14032948,14
135,0.6838572,0.944877,4.313872,0.88919014,15
136,0.44211796,0.976544,0.7805157,0.85782623,16
137,0.58520705,0.81515,0.11835419,0.5781477,17
138,0.9545793,0.5476867,4.120792,0.34022102,18
139,0.8507209,0.8553461,3.2127857,0.9021503,19
140,0.7949179,0.84625155,4.6600122,0.8092089,20
141,0.78761435,0.95136344,1.5461588,0.6407456,21
142,0.100610666,0.87507206,2.236198,0.97510135,22
143,0.89925265,0.80309397,4.433773,0.4865806,23
144,0.31617928,0.93934256,5.3100863,0.90835994,0
145,0.5333582,0.16957901,0.9412612,0.07962251,1
146,0.90344065,0.9694024,4.051924,0.9681293,2
147,0.86205995,0.90776545,3.9480906,0.64119774,3
148,0.9410032,0.92460394,3.1407242,0.6470151,4
149,0.6377277,0.9159424,4.885663,0.9705893,5
150,0.9387269,0.1410392,5.7029724,0.09711702,6
151,0.25103188,0.27449197,1.8182838,0.34695265,7
152,0.12424084,0.66362846,4.0318413,0.5058695,8
153,0.8161943,0.9371685,4.7486897,0.9704747,9
154,0.34299263,0.6189551,3.5019464,0.84465885,10
155,0.72710747,0.59684306,2.8395102,0.9418635,11
156,0.9470335,0.8083561,5.284183,0.8452462,12
157,0.404619,0.85344404,3.679306,0.83028626,13
158,0.9250848,0.6712069,5.103356,0.12563576,14
159,0.86183196,0.8793569,4.3282976,0.96515614,15
160,0.7578606,0.8150541,1.1000117,0.6909937,16
161,0.996363,0.03471728,2.363247,0.81280583,17
162,0.9835781,0.53029597,4.731473,0.6221942,18
163,0.98130405,0.83337826,2.4070542,0.8306831,19
164,0.82395244,0.87812376,4.774603,0.7776328,20
165,0.26746047,0.990999,1.3611448,0.977137,21
166,0.78378516,0.89724076,2.0693493,0.65444344,22
167,0.99063677,0.70400417,4.4251156,0.63123596,23
168,0.076884486,0.9128993,5.2222843,0.93975234,0
169,0.43108872,0.39052594,0.34073618,0.29388496,1
170,0.9910619,0.94881034,4.122293,0.9557794,2
171,0.9497076,0.752882,4.8899603,0.659625,3
172,0.8057663,0.93221104,3.432817,0.79212725,4
173,0.3518935,0.96974474,4.7307806,0.9890832,5
174,0.9497048,0.1501793,5.740741,0.17308362,6
175,0.63931584,0.10778372,2.1547103,0.94939655,7
176,0.029849265,0.78182566,3.821276,0.8825147,8
177,0.7552264,0.85228616,5.709977,0.955522,9
178,0.42885637,0.6165402,3.5696135,0.7081824,10
179,0.44210556,0.9761746,1.3600236,0.8450964,11
180,0.8955074,0.8741093,4.863284,0.84641665,12
181,0.9210421,0.8232845,3.9487631,0.9824554,13
182,0.94817096,0.6988666,5.4969025,0.09522777,14
183,0.93525034,0.927379,5.0385084,0.9717064,15
184,0.2571674,0.84220487,1.2105098,0.94587046,16
185,0.3486638,0.2944483,0.530253,0.9766867,17
186,0.9778501,0.5888312,5.377056,0.70921516,18
187,0.96279496,0.93620485,3.0833664,0.8532809,19
188,0.94396275,0.84095293,4.5978193,0.82296926,20
189,0.88107127,0.9154996,1.2861402,0.92291325,21
190,0.93528056,0.92452925,2.2195334,0.96847826,22
191,0.9349106,0.8287979,4.172166,0.5714093,23
192,0.94327354,0.92782277,4.9368935,0.95555294,0
193,0.7073263,0.030455386,1.9749722,0.72606677,1
194,0.57834446,0.9737734,4.06824,0.9310025,2
195,0.9370211,0.71855026,4.82323,0.66115177,3
196,0.91592807,0.86304736,2.6983705,0.40374646,4
197,0.90980107,0.93021035,5.3814588,0.9346019,5
198,0.9566592,0.3138102,5.4419336,0.2670153,6
199,0.9929091,0.34345892,1.6090477,0.97965014,7
200,0.18040375,0.768108,2.9989004,0.85960555,8
201,0.59703517,0.93806493,5.599467,0.9191989,9
202,0.36477333,0.5245168,4.325726,0.7680455,10
203,0.31401166,0.7136646,2.0165498,0.43474007,11
204,0.97498304,0.93182755,4.9651346,0.9136484,12
205,0.090573266,0.91366136,3.7747002,0.9126048,13
206,0.95191574,0.5418076,4.6267204,0.18565598,14
207,0.43421328,0.9339904,4.689927,0.9772115,15
208,0.7885655,0.8909848,0.709219,0.9414274,16
209,0.9912293,0.18184565,0.56248206,0.7484193,17
210,0.857025,0.66170573,4.279589,0.22876696,18
211,0.9866197,0.9238303,2.9320867,0.76747817,19
212,0.73405445,0.74798006,4.3334837,0.7915207,20
213,0.14621307,0.9941262,1.3531785,0.9502102,21
214,0.2876687,0.86518466,1.5933416,0.8135269,22
215,0.82314235,0.8206187,3.9532647,0.59639263,23
216,0.18403316,0.92046094,5.151355,0.9735173,0
217,0.781431,0.18314742,0.9259595,0.8239226,1
218,0.50223345,0.9606096,3.6489267,0.8825052,2
219,0.99165267,0.8966174,3.8325195,0.6370683,3
220,0.9669289,0.9283331,2.139072,0.5391562,4
221,0.5835886,0.9493955,4.920276,0.913399,5
222,0.9718428,0.15170689,5.31697,0.16505124,6
223,0.8791778,0.16198425,1.3682082,0.57855624,7
224,0.06702196,0.6865604,3.5822275,0.8165369,8
225,0.19047545,0.9429772,5.1779404,0.95627034,9
226,0.8544579,0.31261232,4.14096,0.88121426,10
227,0.60298985,0.8875688,1.7814891,0.60862267,11
228,0.9731976,0.8321179,5.189508,0.90494746,12
229,0.53174686,0.92601717,4.874414,0.85410637,13
230,0.967415,0.52965003,5.532247,0.24444596,14
231,0.9432899,0.92294985,4.555201,0.97634274,15
232,0.81400746,0.95986414,1.3863585,0.94480723,16
233,0.8646779,0.03846346,2.766766,0.60732126,17
234,0.9478595,0.60339767,3.1123202,0.278995,18
235,0.7669446,0.91927403,3.4778705,0.8579904,19
236,0.82347155,0.830247,4.4490733,0.784556,20
237,0.9421204,0.94523615,1.8984888,0.9064962,21
238,0.22957811,0.7514815,2.4740362,0.86967856,22
239,0.8800023,0.80516845,4.735432,0.64278716,23
240,0.8164152,0.97443193,4.9895544,0.9589574,0
241,0.24422924,0.42102557,0.6067706,0.8778566,1
242,0.61946255,0.9411376,3.2077982,0.95950294,2
243,0.96649605,0.7555962,3.773348,0.58475065,3
244,0.7364314,0.82895076,2.9891386,0.53893036,4
245,0.6586371,0.9389607,5.4424214,0.98476946,5
246,0.9593247,0.23767199,5.4451876,0.08687302,6
247,0.07090131,0.16312402,1.7252882,0.8142803,7
248,0.14651078,0.6818491,3.5106525,0.8857559,8
249,0.91943777,0.92651135,5.368498,0.94050324,9
250,0.8979854,0.42650533,4.303649,0.95055145,10
251,0.31645483,0.9769314,2.04257,0.54769075,11
252,0.72546035,0.8762959,4.603135,0.9522116,12
253,0.91056466,0.90622395,3.441661,0.9216708,13
254,0.94178635,0.5808183,4.5193644,0.032271523,14
255,0.873685,0.9683953,5.206882,0.976913,15
256,0.53417224,0.9180982,0.6100547,0.8983154,16
257,0.9100749,0.15672366,1.475881,0.9850637,17
258,0.97382504,0.6656414,4.3319483,0.2275253,18
259,0.92146295,0.9609523,3.3492959,0.91018033,19
260,0.78155506,0.91922104,4.283084,0.6864337,20
261,0.7596275,0.9399746,2.0724628,0.95501435,21
262,0.18595073,0.7662743,2.0985384,0.93451643,22
263,0.8666157,0.6881455,4.4567604,0.75663674,23
264,0.23101237,0.88031703,5.3223248,0.924869,0
265,0.9854065,0.50174594,0.3451369,0.8278899,1
266,0.6400768,0.975243,3.5675483,0.9732248,2
267,0.98903555,0.8349495,3.5471592,0.6688115,3
268,0.7459665,0.8891629,3.419022,0.55893016,4
269,0.09301575,0.94649774,3.7482295,0.9461044,5
270,0.9438504,0.15923342,5.5760508,0.067496836,6
271,0.76076466,0.25029758,1.678049,0.9460267,7
272,0.61397684,0.7424166,2.7323234,0.8259257,8
273,0.8366165,0.95926833,5.7276387,0.9634596,9
274,0.82166904,0.7048273,2.7699838,0.7835295,10
275,0.43392208,0.9355751,1.9544086,0.948234,11
276,0.98964334,0.891671,4.528054,0.8625687,12
277,0.7652378,0.86719835,3.9708738,0.7453061,13
278,0.98007363,0.49244237,5.6035852,0.05405056,14
279,0.71709305,0.9269217,4.2299185,0.79050773,15
280,0.93517506,0.96232784,1.0007317,0.9649999,16
281,0.71313375,0.22102852,0.5400926,0.8914319,17
282,0.9841887,0.5607527,3.628719,0.45116556,18
283,0.9498003,0.9813736,2.642148,0.942485,19
284,0.9447753,0.7921215,4.932663,0.9456199,20
285,0.8544042,0.98913527,1.5384536,0.9466485,21
286,0.7689695,0.9412729,1.8630109,0.9834372,22
287,0.904304,0.8361778,4.2020507,0.72666925,23
288,0.69226426,0.9160565,5.2337446,0.92590576,0
289,0.41532063,0.18751451,0.635598,0.79731077,1
290,0.8092262,0.94241285,3.9259808,0.8508526,2
291,0.92247474,0.82808435,3.6496243,0.5944719,3
292,0.9221595,0.94465894,2.0861683,0.35701472,4
293,0.40315953,0.9523303,4.474681,0.9426279,5
294,0.9634517,0.23498449,5.4960585,0.17222622,6
295,0.26917312,0.18193327,2.8126051,0.97516894,7
296,0.119484104,0.71983045,2.894853,0.97475207,8
297,0.914647,0.932248,5.167938,0.97261626,9
298,0.67779565,0.70966697,3.5842624,0.65666276,10
299,0.51546437,0.8834612,1.8865719,0.9562494,11
300,0.6598375,0.918432,4.5088196,0.7482298,12
301,0.87985665,0.93128556,4.134206,0.9110912,13
302,0.96631503,0.60993576,5.3381267,0.23137109,14
303,0.7763011,0.93337864,4.957568,0.88434523,15
304,0.87301505,0.8637917,0.84831786,0.99112344,16
305,0.2955502,0.09470394,1.6382384,0.9854548,17
306,0.95989555,0.5438619,4.456243,0.4808366,18
307,0.97876155,0.9309748,3.4027581,0.7498334,19
308,0.95664746,0.86759835,5.0286555,0.81558084,20
309,0.2816084,0.97187245,1.5436803,0.94057524,21
310,0.3219761,0.85850495,2.342439,0.9445752,22
311,0.93928546,0.7174429,4.4663177,0.6378349,23
312,0.34273306,0.9316296,4.866115,0.8801369,0
313,0.88853556,0.042000037,1.9899526,0.4890849,1
314,0.38300997,0.9813068,3.070588,0.9219365,2
315,0.9530746,0.8025938,4.3967533,0.6349657,3
316,0.9821784,0.9361051,2.7445827,0.5367009,4
317,0.5352315,0.9242833,4.793516,0.95908797,5
318,0.88758177,0.18017831,5.7102804,0.13126297,6
319,0.87900627,0.21671747,2.2870712,0.86578715,7
320,0.20748343,0.7424209,2.6129296,0.9756597,8
321,0.8782477,0.9478707,5.6144075,0.9696646,9
322,0.9232568,0.5542165,4.743019,0.7739034,10
323,0.4278721,0.92481977,1.5208172,0.92732644,11
324,0.9760054,0.9004347,4.738067,0.90672696,12
325,0.9182538,0.9687608,2.843914,0.9285575,13
326,0.9659253,0.6901226,5.246702,0.12914951,14
327,0.4002782,0.9501729,5.12216,0.9651881,15
328,0.55533576,0.89528286,1.1992602,0.978134,16
329,0.9848001,0.4936404,0.2351721,0.68237823,17
330,0.98568195,0.66554165,4.01993,0.45614606,18
331,0.92415446,0.98560935,3.0051079,0.9067043,19
332,0.89598525,0.88468426,4.941944,0.8826455,20
333,0.86402726,0.98244023,1.5303143,0.8766212,21
334,0.56994855,0.9421298,1.532906,0.8680415,22
335,0.7959484,0.77953523,4.2985935,0.5628698,23
336,0.97369516,0.8831985,4.042289,0.9287402,0
337,0.9404171,0.2039019,0.80157906,0.77017564,1
338,0.70693964,0.9383302,3.6796803,0.9072208,2
339,0.8676852,0.74662095,4.49524,0.67335546,3
340,0.98183525,0.9468904,2.7406497,0.59463763,4
341,0.73763657,0.9066836,3.994748,0.9122299,5
342,0.8922316,0.25312084,5.2416406,0.14211859,6
343,0.9765223,0.37901035,1.474631,0.9516152,7
344,0.039993506,0.8505201,3.0659587,0.6260067,8
345,0.08696448,0.9582406,5.548029,0.9053943,9
346,0.93114394,0.6639842,3.5047817,0.8804369,10
347,0.3612912,0.96249026,1.3931487,0.74662215,11
348,0.9619127,0.89973277,4.935158,0.8876844,12
349,0.83949226,0.9438356,3.592271,0.91953075,13
350,0.99003196,0.6927701,4.553298,0.048681032,14
351,0.05953618,0.9340158,4.9540014,0.9624356,15
352,0.9970776,0.8973712,0.7256578,0.9032914,16
353,0.84835076,0.14105545,0.7510648,0.65421015,17
354,0.86161256,0.5382951,4.370903,0.33567855,18
355,0.89740443,0.98386925,2.712449,0.71975607,19
356,0.81446546,0.8620247,5.4413977,0.8672516,20
357,0.058858622,0.9656282,1.7195681,0.9254815,21
358,0.3295167,0.911102,2.0018265,0.9500751,22
359,0.95650226,0.7768982,4.439111,0.62188935,23
360,0.86484784,0.92335266,5.107938,0.9678316,0
361,0.40361172,0.02676296,2.6942616,0.3774026,1
362,0.42941922,0.93082386,3.546911,0.8642656,2
363,0.98705417,0.8772551,4.670306,0.71522856,3
364,0.9718105,0.89167583,3.048734,0.626713,4
365,0.97758555,0.9108129,4.633172,0.90699226,5
366,0.9625795,0.19606747,5.5038137,0.27109748,6
367,0.89994615,0.16426131,1.683918,0.98929214,7
368,0.7807519,0.6818578,2.9188702,0.94981194,8
369,0.4818023,0.8576318,4.942902,0.9078523,9
370,0.6109651,0.6448242,4.258447,0.7981558,10
371,0.22842021,0.9023821,1.3690459,0.66759205,11
372,0.88355124,0.93688333,5.1862097,0.73424333,12
373,0.7639408,0.9306881,4.177048,0.9371763,13
374,0.9614475,0.4631314,5.335883,0.0643688,14
375,0.7480793,0.91444767,4.811135,0.9935161,15
376,0.2847315,0.86987805,1.0956714,0.979026,16
377,0.567645,0.07266835,0.9125583,0.8995227,17
378,0.9443704,0.5778055,4.322364,0.4395316,18
379,0.96153176,0.9725251,2.241103,0.71245927,19
380,0.93203896,0.89526397,4.124736,0.91013396,20
381,0.95773137,0.9538963,1.4482751,0.82401234,21
382,0.22799784,0.8542736,2.124082,0.8851845,22
383,0.831888,0.79011416,3.3574748,0.5085522,23
384,0.8182439,0.97365075,5.41666,0.9267653,0
385,0.52058893,0.0577909,2.4640136,0.5267639,1
386,0.96804094,0.9735748,3.2225575,0.95187134,2
387,0.99199975,0.8056142,3.990572,0.68669087,3
388,0.9577428,0.9540148,3.209282,0.6926184,4
389,0.45654032,0.9410902,4.867159,0.9796172,5
390,0.9498344,0.15654674,5.618535,0.10277713,6
391,0.86647797,0.12302074,2.3743105,0.45862198,7
392,0.69286823,0.68958783,3.8073044,0.9897989,8
393,0.8049992,0.85508275,5.670995,0.95046467,9
394,0.23940831,0.7283037,3.4867272,0.789818,10
395,0.9757111,0.9500442,1.4788074,0.92555624,11
396,0.6151288,0.9306069,4.0297956,0.83869296,12
397,0.9240891,0.95766544,4.1493573,0.9546085,13
398,0.97655255,0.52104545,4.88268,0.12546179,14
399,0.7917184,0.9707055,3.6300623,0.99103105,15
400,0.84128124,0.8264303,0.9548234,0.9535312,16
401,0.4948326,0.3494416,0.42828,0.8686415,17
402,0.94729286,0.6124049,4.1776605,0.4055396,18
403,0.97965664,0.9546201,3.2962394,0.90514475,19
404,0.9084058,0.7541198,4.9705415,0.8964665,20
405,0.57192403,0.9069904,1.7107577,0.82594955,21
406,0.47204173,0.9123863,2.3530016,0.97456056,22
407,0.97113186,0.8171934,3.7714055,0.64488405,23
408,0.14660712,0.96006376,5.3069634,0.9155801,0
409,0.70078415,0.27004564,1.4714224,0.59100574,1
410,0.59263545,0.9212225,2.9668736,0.9020143,2
411,0.9209573,0.9067696,4.4890833,0.6525253,3
412,0.9183673,0.8636798,3.2420819,0.43632498,4
413,0.21764587,0.93881273,4.8511705,0.8353432,5
414,0.5789301,0.13197598,5.747617,0.1143641,6
415,0.18194559,0.24575102,1.5934291,0.73502505,7
416,0.6113251,0.745139,3.0045004,0.9737698,8
417,0.30113876,0.9578079,5.5249968,0.9285172,9
418,0.9547149,0.83235246,3.0157351,0.85987246,10
419,0.8640056,0.94651335,1.6146251,0.7297904,11
420,0.9030559,0.85804224,4.8362713,0.8595766,12
421,0.7838679,0.93504226,4.165886,0.97844064,13
422,0.94128716,0.662848,3.0218532,0.025717633,14
423,0.6239747,0.94519603,3.6284237,0.9868198,15
424,0.9228077,0.94690686,0.73543197,0.9681358,16
425,0.3957982,0.31677574,0.42412508,0.9205973,17
426,0.9381026,0.5481884,3.6311307,0.34962964,18
427,0.90481925,0.928277,2.5474703,0.8471961,19
428,0.9215776,0.8335629,3.907394,0.80462325,20
429,0.614788,0.93022984,1.7885687,0.91805357,21
430,0.026480712,0.76883155,3.0817132,0.949423,22
431,0.98172724,0.8343067,3.902554,0.7275472,23
432,0.96637315,0.965234,5.5324926,0.9456802,0
433,0.83649445,0.11114913,0.38783807,0.7777537,1
434,0.95398504,0.9613549,3.6351361,0.96773237,2
435,0.91345507,0.78606874,4.5202174,0.5007301,3
436,0.98022157,0.9219875,3.1401453,0.63031834,4
437,0.95775664,0.9703077,4.444802,0.92164546,5
438,0.941983,0.20033285,5.6085906,0.24835543,6
439,0.116713196,0.18445536,2.7368739,0.6022812,7
440,0.48787582,0.76229274,2.6492906,0.95120615,8
441,0.9646296,0.9226374,5.3941092,0.9652402,9
442,0.34878972,0.6587947,3.9685082,0.6882016,10
443,0.65177345,0.9378189,1.6740372,0.6200264,11
444,0.7699019,0.9485654,4.0674286,0.8415384,12
445,0.29215887,0.9233305,4.601613,0.95098424,13
446,0.9539771,0.692621,4.598794,0.13148557,14
447,0.39464757,0.94854116,3.944138,0.97286576,15
448,0.98839605,0.87504023,1.1422844,0.86529386,16
449,0.32985628,0.03625391,3.6375966,0.88444173,17
450,0.9460539,0.6323237,4.3532863,0.41066602,18
451,0.9778334,0.8931949,3.4911075,0.6062505,19
452,0.9703719,0.840577,4.0162373,0.844422,20
453,0.34685686,0.9332804,1.7957883,0.9443625,21
454,0.11375381,0.94201165,2.0440273,0.75685894,22
455,0.9162121,0.8334963,4.0615187,0.71247566,23
456,0.90143245,0.77338743,5.275851,0.94318074,0
457,0.9113877,0.13677242,0.7860873,0.8480175,1
458,0.6893457,0.9751952,3.656375,0.95083106,2
459,0.97044164,0.8568624,3.900968,0.6367106,3
460,0.9069033,0.9308685,2.9340734,0.40535948,4
461,0.17460477,0.8557381,4.913901,0.9626142,5
462,0.8937693,0.23596933,5.130373,0.07022845,6
463,0.97504586,0.27413386,2.1827154,0.777469,7
464,0.46453026,0.7078727,3.1435137,0.6652262,8
465,0.8511246,0.94450694,5.783261,0.83090085,9
466,0.6201744,0.61789036,4.065893,0.7869353,10
467,0.59023124,0.9317587,1.4929292,0.9471305,11
468,0.9758177,0.9301534,4.9353223,0.77857304,12
469,0.7965862,0.89873314,4.8815794,0.9712955,13
470,0.97401625,0.67734647,5.1047187,0.12273182,14
471,0.24350356,0.98057884,5.0698338,0.9848225,15
472,0.41511056,0.9063198,0.96304035,0.97155356,16
473,0.9184245,0.14880948,0.47181407,0.9476631,17
474,0.9364717,0.6289451,4.0049963,0.38774157,18
475,0.9590522,0.84670293,2.3531752,0.81026345,19
476,0.94961303,0.8410552,5.011547,0.77123946,20
477,0.8615905,0.9246691,1.3589242,0.9853076,21
478,0.094136566,0.80330044,2.033247,0.8910508,22
479,0.9414465,0.80447173,4.484776,0.65872973,23
480,0.73894817,0.9497453,4.9629145,0.9631467,0
481,0.48351333,0.60410535,0.5268081,0.498537,1
482,0.7766172,0.93059295,4.080997,0.9555477,2
483,0.963452,0.89760196,3.8473597,0.62374586,3
484,0.8647279,0.9499053,1.9068003,0.47946733,4
485,0.19745238,0.87509733,5.1368303,0.9700714,5
486,0.88374555,0.24090509,5.635624,0.17047413,6
487,0.05896797,0.15846436,1.9113796,0.9856396,7
488,0.8246324,0.5892793,2.6298237,0.98545086,8
489,0.60709137,0.88321453,5.2485957,0.9635465,9
490,0.59913445,0.6072217,4.2830567,0.8683985,10
491,0.037626997,0.9801645,1.8642273,0.67722607,11
492,0.99316955,0.93587154,4.809385,0.8597906,12
493,0.94827956,0.9220891,3.0708094,0.96281177,13
494,0.99048483,0.6161754,4.4411387,0.12077486,14
495,0.9316936,0.9433899,5.253398,0.98403776,15
496,0.20299175,0.8595108,0.74418044,0.8585595,16
497,0.6489993,0.383279,0.22943991,0.8685166,17
498,0.880154,0.6815492,4.0474286,0.49279442,18
499,0.938936,0.9132817,2.6593413,0.6966425,19
500,0.8378631,0.84503317,4.141031,0.8451635,20
501,0.13369039,0.9488271,1.424179,0.923435,21
502,0.047522627,0.9182115,2.3113005,0.8789389,22
503,0.9597631,0.62977785,3.9955373,0.5812084,23
504,0.8907873,0.9350974,5.750657,0.9465529,0
505,0.7994317,0.08001348,1.12208,0.98506784,1
