,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,7.298609,0,0.41014692,1.9094973,0.22419263
1,2.0725713,1,0.634219,1.8139906,0.6827297
2,7.5450716,2,0.56939125,1.9158239,0.23738082
3,7.519993,3,0.33849993,1.7350382,0.23066248
4,7.319775,4,0.6901883,1.7878937,0.21475744
5,6.071592,5,0.18558614,1.8105869,0.29052845
6,3.949428,6,0.258971,1.506901,0.5080658
7,2.4441059,7,0.17672467,1.8082076,0.6851746
8,4.147906,8,0.17024244,1.8656902,0.542509
9,6.40862,9,0.28760308,1.9563768,0.20535348
10,5.327734,10,0.20550703,1.8588881,0.42880097
11,4.644452,11,0.6916319,1.8695719,0.19270743
12,7.2666836,12,0.44713116,1.8520436,0.20887077
13,7.93549,13,0.6772412,1.9108169,0.23277105
14,7.0190454,14,0.4936075,1.6488738,0.48186207
15,7.9053874,15,0.56132144,1.9449898,0.18927132
16,2.154333,16,0.34985194,1.6202815,0.5318396
17,1.8330961,17,0.6026757,1.876955,0.68571824
18,4.103396,18,0.25051424,1.5652554,0.19666232
19,8.015383,19,0.7073893,1.8779022,0.24642056
20,7.7467856,20,0.41230392,2.0553477,0.21663934
21,4.643235,21,0.7034282,1.8312359,0.24150017
22,3.839597,22,0.47955436,1.8400341,0.4236869
23,6.1494904,23,0.2653306,1.7931633,0.32486847
