,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,7.7679377,0,0.46711615,1.3372756,0.10373152
1,1.5094333,1,0.6366159,1.0539689,0.66900355
2,7.9345098,2,0.5972808,1.2749813,0.16798054
3,7.864411,3,0.34884685,0.98866814,0.09127793
4,7.6308126,4,0.7465361,1.0991249,0.11058974
5,4.1693115,5,0.048372954,1.156297,0.19052887
6,2.9838948,6,0.04482029,0.67963845,0.4143617
7,2.6394951,7,0.039605398,1.1018485,0.66269934
8,3.5542052,8,0.13371406,1.106255,0.3804333
9,6.5320683,9,0.31472108,1.6065849,0.080816135
10,4.104008,10,0.06630429,1.1135862,0.28568423
11,4.738939,11,0.7593123,1.332601,0.073198505
12,7.6690984,12,0.48290718,1.212866,0.07999222
13,8.677168,13,0.7290146,1.1604943,0.16374575
14,7.209874,14,0.50669414,0.75725,0.4395876
15,8.719627,15,0.6369064,1.4566891,0.08079758
16,1.7434708,16,0.32712808,0.85843045,0.34657264
17,0.96916294,17,0.4989011,1.1319045,0.65378577
18,3.4422774,18,0.12951411,0.8283998,0.050368458
19,8.824183,19,0.7725449,1.2244486,0.16049637
20,8.463009,20,0.45350337,1.4364046,0.12533082
21,4.635052,21,0.7520331,1.1495275,0.19438738
22,3.7334044,22,0.51547337,1.1430035,0.2071475
23,5.1903934,23,0.19391559,0.9438838,0.2437761
