,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,7.613501,0,0.42728606,1.5124856,0.16604006
1,1.6777006,1,0.6246953,1.2693875,0.6835935
2,7.868493,2,0.5874405,1.5314553,0.19033511
3,7.6495366,3,0.35127184,1.2193229,0.14326367
4,7.511112,4,0.72135735,1.3240776,0.15121177
5,4.9702063,5,0.115162835,1.3612472,0.22988065
6,3.1247358,6,0.2326425,0.9604283,0.46673828
7,2.5231197,7,0.06574596,1.3483682,0.6895944
8,3.6642442,8,0.14038262,1.319338,0.4724559
9,6.541574,9,0.29835564,1.6593567,0.11855338
10,4.628026,10,0.12264987,1.3475783,0.33969247
11,4.671582,11,0.73209286,1.4447927,0.12055084
12,7.558553,12,0.4746349,1.3768511,0.12882401
13,8.407457,13,0.70739305,1.4347047,0.18733451
14,7.1404567,14,0.49615332,1.0369183,0.45636293
15,8.404694,15,0.5923893,1.5730786,0.12355889
16,1.9618089,16,0.32966882,1.1271863,0.46750233
17,1.2557071,17,0.54683006,1.3357972,0.6627035
18,3.789586,18,0.21182577,1.0845586,0.09399433
19,8.557345,19,0.7458931,1.4579598,0.19360681
20,8.217586,20,0.4369238,1.6552312,0.15597822
21,4.6894703,21,0.7296665,1.3670889,0.20443863
22,3.7859921,22,0.49525648,1.3404093,0.30306777
23,5.4132137,23,0.19511905,1.2275221,0.268425
