,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,7.891524,0,0.49407306,1.2109119,0.07343125
1,1.300778,1,0.5996544,0.8996948,0.6228895
2,8.191079,2,0.60645485,1.1207273,0.15430525
3,7.869873,3,0.36151305,0.85261184,0.06994137
4,7.7959847,4,0.75851846,0.9741583,0.08543075
5,3.7666929,5,0.019119347,1.045031,0.13119394
6,2.9373102,6,0.0031181197,0.52181715,0.3331806
7,2.6591094,7,0.028689934,0.9588751,0.6387954
8,3.3109722,8,0.1243762,0.91771424,0.28055555
9,6.565909,9,0.33233282,1.535936,0.065646484
10,3.991333,10,0.048088387,0.97636694,0.2482088
11,4.753004,11,0.7809968,1.2829248,0.061457656
12,7.775341,12,0.50797915,1.1180813,0.063013084
13,8.876081,13,0.731237,1.005614,0.14387478
14,7.3955846,14,0.5209432,0.5892929,0.41808793
15,8.877244,15,0.62151307,1.4543447,0.05072745
16,1.6345496,16,0.3145282,0.74081457,0.2563462
17,0.77494335,17,0.5103024,0.94518507,0.61835134
18,3.2385845,18,0.0520681,0.6871596,0.04342048
19,8.997709,19,0.77887255,1.1006831,0.13821101
20,8.691559,20,0.46616355,1.3331167,0.11145384
21,4.804123,21,0.7804518,1.0033846,0.17879897
22,3.7667902,22,0.53134936,1.0338271,0.112504765
23,4.857081,23,0.14047317,0.7897421,0.21475427
