,reward rate,dec temp,cached weight,cached rate,subject
0,0.5267325,5.6907377,1.7037313,0.18242794,0
1,0.5031739,0.9168433,1.0339255,0.36540192,1
2,0.4658082,7.2000694,0.8728906,0.16147763,2
3,0.3109293,7.3696957,1.5248657,0.022411056,3
4,0.79091096,7.5085993,1.0540649,0.17960414,4
5,0.02050285,3.0089445,0.8097171,0.13826305,5
6,0.17630017,2.8306465,0.74189866,0.47778654,6
7,0.08482766,3.2412467,0.6447514,0.53852665,7
8,0.10220285,2.4782097,1.4158099,0.39669606,8
9,0.33337417,5.80738,1.879264,0.05665483,9
10,0.10924755,4.393189,1.0775988,0.08150604,10
11,0.62816495,4.3047934,1.479101,0.076314755,11
12,0.46616426,6.5177536,1.1021768,0.09675525,12
13,0.79649067,7.7801504,1.1960543,0.20412956,13
14,0.6785964,7.6314325,0.804913,0.5818906,14
15,0.6858909,9.16458,1.582695,0.04442699,15
16,0.12770486,0.7128156,0.96160483,0.04988188,16
17,0.7765007,1.1316698,1.0854007,0.45397735,17
18,0.07963647,3.2794783,0.88360286,0.037363265,18
19,0.78656274,8.769049,1.0231183,0.02600362,19
20,0.4276631,8.555315,1.7677594,0.14520371,20
21,0.7976291,6.227534,1.4889528,0.33998117,21
22,0.59855795,4.474831,1.2190675,0.33262733,22
23,0.24550112,7.355513,0.5105675,0.24118763,23
24,0.39473408,8.374556,1.4351304,0.08104217,0
25,0.6600273,2.279961,0.7922121,0.53017616,1
26,0.5626279,9.249875,1.0691754,0.2146186,2
27,0.3393408,8.029308,1.0342457,0.04573122,3
28,0.7936676,7.8443413,1.4522672,0.054724447,4
29,0.01398156,4.7818007,1.1724414,0.1281786,5
30,0.0013704462,2.7309694,0.90898466,0.55237585,6
31,0.051156845,1.537757,0.910078,0.42410558,7
32,0.16793278,3.2712057,1.4221206,0.22676115,8
33,0.28050497,7.995066,2.3374279,0.09017298,9
34,0.052168503,4.2974987,1.6926701,0.26811072,10
35,0.8786848,5.6991334,1.3469852,0.06401218,11
36,0.43861705,7.5825453,1.5472089,0.08234416,12
37,0.8418335,8.866129,0.9806735,0.19251314,13
38,0.59122354,9.057308,0.9760887,0.56369334,14
39,0.62272304,8.301591,1.402133,0.07526448,15
40,0.13369718,1.917349,0.98087204,0.89524233,16
41,0.34720784,1.0256361,0.77177995,0.5218501,17
42,0.1219958,3.4894202,0.70401776,0.04639685,18
43,0.8192754,8.858507,1.358329,0.13681458,19
44,0.29464874,7.8744755,1.4359951,0.10102148,20
45,0.8204318,4.5093575,1.2018077,0.14452372,21
46,0.598337,5.06334,0.8778599,0.24191771,22
47,0.7043768,6.0056925,0.5855981,0.23291485,23
48,0.48879197,7.853313,1.6998078,0.026594551,0
49,0.22129445,0.9290194,0.73523515,0.69996476,1
50,0.60195094,8.410589,1.0855683,0.17696561,2
51,0.32069498,8.29199,0.9863951,0.08129317,3
52,0.8724595,9.596986,0.82776177,0.22346681,4
53,0.05226433,5.5726104,2.0770159,0.16920173,5
54,0.0060737557,2.6403227,0.9201927,0.44478434,6
55,0.03333747,1.8428296,1.0722916,0.6332188,7
56,0.08806118,3.4175923,1.0343835,0.34821716,8
57,0.28356615,6.1665154,2.2504582,0.08661119,9
58,0.030297792,2.6164284,0.9444568,0.17718777,10
59,0.7779277,4.3902926,1.1446632,0.102756605,11
60,0.38394135,7.7155857,1.1822089,0.115715206,12
61,0.59601855,7.979305,1.341527,0.21435364,13
62,0.5235976,8.521846,0.6428861,0.27033153,14
63,0.4709258,8.385128,2.095891,0.028556345,15
64,0.2525023,1.4343493,0.79836524,0.07316372,16
65,0.16944057,0.7034087,0.6181061,0.67979336,17
66,0.24717899,3.9450696,0.93809396,0.016016074,18
67,0.77490705,7.0929904,0.96779,0.15554327,19
68,0.43110618,9.2227545,1.1236663,0.08301912,20
69,0.77375627,5.6840324,1.2847966,0.28738278,21
70,0.46554965,2.8382242,0.8891548,0.22022934,22
71,0.55025035,5.9518123,0.5797244,0.32478315,23
72,0.4429683,8.759058,1.0676847,0.061567526,0
73,0.848876,3.7310717,0.8377096,0.8419304,1
74,0.7148038,7.755721,1.3588334,0.08503865,2
75,0.32918823,8.736463,0.89058995,0.106859386,3
76,0.66082305,7.8874154,1.4512687,0.048223037,4
77,0.017577954,3.4077582,1.041501,0.18421924,5
78,0.0037094746,2.586304,0.6124628,0.34067073,6
79,0.042239856,2.3989973,0.93122375,0.6782946,7
80,0.20731962,4.0631332,1.2389688,0.43436933,8
81,0.3705537,7.2949247,2.1374955,0.027743509,9
82,0.020793978,2.9095662,1.3955547,0.3288523,10
83,0.76245654,5.350842,2.0565448,0.032949906,11
84,0.6375478,8.834855,1.445074,0.021404441,12
85,0.80578804,8.102273,1.0642962,0.098282,13
86,0.47020802,6.6151304,0.6373948,0.6817296,14
87,0.47414845,9.372166,1.0903683,0.19016893,15
88,0.43939075,1.8926544,0.7300469,0.042878497,16
89,0.24932353,0.5621141,1.4811976,0.44981244,17
90,0.36724302,5.2096934,1.0638341,0.05213844,18
91,0.75950944,9.382252,0.96730703,0.06989299,19
92,0.5226438,9.023637,1.269828,0.2662061,20
93,0.7021162,5.369243,1.2979028,0.19241771,21
94,0.7008481,4.1291494,1.4935046,0.04020306,22
95,0.010945785,4.457736,0.81118,0.5508195,23
96,0.4153744,8.475032,0.95179915,0.05155948,0
97,0.2861089,1.1291463,0.94725084,0.84854776,1
98,0.6719399,9.514683,1.652286,0.29582432,2
99,0.352387,6.1376143,0.7125757,0.1424972,3
100,0.7293741,6.6080146,1.4919062,0.055892598,4
101,0.030972779,4.02321,0.95792186,0.166197,5
102,0.00013736027,3.658973,0.7574377,0.22558618,6
103,0.021126952,2.43861,0.8445674,0.60254645,7
104,0.12852551,3.919764,1.2533023,0.22354509,8
105,0.40642434,6.8401966,1.7555918,0.10851819,9
106,0.07497684,3.8660836,1.2497084,0.54953235,10
107,0.8816892,5.7489357,1.369481,0.057970874,11
108,0.5681765,6.4079113,1.3084829,0.07436751,12
109,0.65632,7.745877,1.0361832,0.13478711,13
110,0.4819655,9.087368,0.57937557,0.4835193,14
111,0.7084657,8.569828,0.9220883,0.061796244,15
112,0.23033902,1.9186724,0.7505119,0.060254205,16
113,0.08997253,0.8670067,0.5526955,0.30195498,17
114,0.02047916,3.0034087,0.75337946,0.029042501,18
115,0.7701191,7.8568883,0.8920836,0.1612804,19
116,0.4663037,7.919654,1.6723938,0.11658104,20
117,0.89632607,6.5345087,1.3909538,0.21339056,21
118,0.565206,3.3324714,1.8597997,0.21395631,22
119,0.41839725,5.935235,0.86893106,0.18328248,23
120,0.4064479,8.6185465,1.2062783,0.053993944,0
121,0.5824551,1.0106139,1.2516892,0.8094875,1
122,0.55152863,8.063844,1.0110807,0.19723558,2
123,0.4164722,8.781917,0.7461149,0.17305945,3
124,0.8313713,8.362368,1.3075935,0.15224731,4
125,0.15754274,3.916337,0.94329065,0.2057776,5
126,0.001470499,3.2052846,0.6730192,0.37905,6
127,0.037263814,2.9859562,0.6179173,0.50101763,7
128,0.11253042,4.0189295,1.8650844,0.3905925,8
129,0.30151653,4.8082886,1.4912055,0.050648805,9
130,0.05695515,3.308802,0.84929633,0.26430705,10
131,0.6902342,4.1355176,1.2834835,0.04565718,11
