,inferred mb weight,subject,inferred discount,inferred mf weight,inferred learning rate,inferred prior lr,inferred prior weight
116,0.705477,116,0.28228882,1.0006632,0.67091054,0.19297263,0.7673445
117,0.69348735,117,0.29080835,0.83996,0.75565326,0.18192807,0.75092053
118,0.76894474,118,0.17923355,1.2053906,0.52350414,0.16695984,0.9584563
119,0.4224717,119,0.2055312,0.59694386,0.74906594,0.15176457,0.79025966
120,0.6386438,120,0.31622216,0.9220916,0.65655637,0.20309483,0.4946621
121,3.0859823,121,0.347315,2.3243465,0.5459939,0.21541187,0.62216556
122,3.0582378,122,0.2413535,1.4580728,0.8214507,0.17466874,0.6686973
123,0.37976572,123,0.2145473,0.46237817,0.66712534,0.1516868,0.5765725
124,2.1936238,124,0.4327838,1.4806451,0.5179194,0.34774855,0.6465398
125,0.68281484,125,0.66166943,1.4444507,0.6510627,0.08979927,1.6236589
126,1.0964334,126,0.30853266,1.0363414,0.58860314,0.18588273,0.88410485
127,0.63804686,127,0.7536924,2.313947,0.3938012,0.054838367,1.5994724
128,0.58235306,128,0.21644546,0.606923,0.7219889,0.14963569,1.0155277
129,0.3142303,129,0.24747223,0.41255763,0.727446,0.16486093,0.79798853
130,1.2283353,130,0.21322884,2.1690316,0.45562407,0.6615657,2.0463586
131,2.6968322,131,0.30233806,0.92014575,0.8079734,0.20355023,0.6785101
132,2.5584931,132,0.5124258,1.2408035,0.75713587,0.18938068,0.7370448
133,1.313734,133,0.2215787,1.4385763,0.660838,0.23907119,0.6740138
134,0.74926865,134,0.41586944,1.0502969,0.48329163,0.09709161,1.7841846
135,0.73175204,135,0.19594073,1.2111285,0.6238146,0.19893086,0.68928725
136,2.227705,136,0.5171518,1.9666427,0.7578175,0.23602124,0.6848408
137,1.114782,137,0.400005,1.3534017,0.6112942,0.28055015,0.79840004
138,1.6137944,138,0.41626745,1.378288,0.6950155,0.17729327,0.7174613
139,0.54437375,139,0.3991103,0.928199,0.5779197,0.15292828,1.0146279
140,0.49069935,140,0.41518334,0.6668932,0.74163485,0.1509324,1.0967417
141,2.3855684,141,0.49839416,2.071358,0.6628589,0.2857043,0.5930984
142,2.4289281,142,0.32897797,0.69185036,0.8144596,0.1949558,0.69106483
143,0.39205724,143,0.24639201,0.4454885,0.74643636,0.20407367,0.6208381
144,0.5019055,144,0.28508687,0.67407554,0.7141422,0.18811695,0.86210495
145,0.6480057,145,0.333495,0.7691219,0.70289326,0.19537793,0.7820749
146,0.72350794,146,0.45645973,0.95723015,0.7619831,0.22040881,0.677965
147,0.59736,147,0.75074375,1.8583242,0.7152553,0.36343503,0.6939893
148,2.8734334,148,0.39964882,1.2549084,0.6676291,0.25678688,0.7017729
149,2.0586047,149,0.3204072,1.0813277,0.78349614,0.1951956,0.7001538
150,1.2197019,150,0.36317345,1.545154,0.4588824,0.40416595,1.360681
151,3.0241215,151,0.35068917,1.397434,0.6215033,0.27442744,0.6381611
152,0.43881872,152,0.23570393,0.5412794,0.74985605,0.16193649,0.8347711
153,0.7178372,153,0.19164649,1.4938318,0.5573785,0.17665489,1.0479776
154,0.7493365,154,0.26573995,1.6415855,0.5266141,0.2298506,0.8110274
155,0.35312986,155,0.23014224,0.42960083,0.7213815,0.14165121,0.88018125
156,0.61592895,156,0.4711269,0.7929788,0.5611965,0.2764358,1.02428
157,0.4606671,157,0.23462465,0.57041574,0.70985305,0.15928833,0.7651141
158,0.5240028,158,0.7560229,1.4369712,0.73846555,0.5353268,0.69017076
159,2.6007113,159,0.27533686,1.2784454,0.5819375,0.38559464,0.6417036
160,0.5968425,160,0.44527948,1.1161802,0.5700724,0.53174084,0.8383532
161,0.60682076,161,0.38157067,0.7743385,0.58231777,0.3710768,1.7443908
162,0.627192,162,0.18118644,0.7546872,0.5889629,0.1996174,0.751163
163,0.6084854,163,0.30275732,1.1525962,0.5167476,0.42157692,1.0943196
164,0.50050914,164,0.24416913,0.75322163,0.7370455,0.16833322,0.7545497
165,1.5507953,165,0.40117347,1.4053966,0.5532578,0.3300863,0.91217136
166,0.43546435,166,0.46454775,0.65090674,0.65585023,0.35395232,0.8232458
167,0.6299633,167,0.32132104,0.6667985,0.6143453,0.22613907,0.5579094
168,1.0205495,168,0.3643358,0.8396322,0.5514406,0.13240941,1.2055538
169,2.4342623,169,0.31416267,1.7885975,0.6039374,0.45575035,0.7213328
170,0.41382152,170,0.22508973,0.6007749,0.74033546,0.20261106,0.81823623
171,0.58108616,171,0.7957164,2.0162203,0.6247135,0.26437676,0.690593
172,1.0804492,172,0.44814044,1.9676236,0.6968675,0.13510047,0.9024558
173,1.6834275,173,0.4816288,1.4204003,0.6725522,0.22345655,0.9103513
174,0.56319726,174,0.22142987,1.0837268,0.64487386,0.20468421,0.88434935
175,0.4172505,175,0.24598569,0.6543113,0.6899957,0.17672902,0.853239
176,0.5581227,176,0.17101559,0.9274712,0.6811435,0.17342807,0.7290246
177,1.5464092,177,0.50414985,1.46644,0.5634054,0.6127212,0.9373241
178,2.4601786,178,0.58994514,1.5157882,0.65926385,0.24151267,0.7479795
179,1.4903933,179,0.482891,2.2776756,0.5128409,0.72823584,1.1663264
180,0.5310746,180,0.33744,0.98749954,0.56890786,0.1945642,0.84770054
181,0.46029392,181,0.2672949,0.6034955,0.6615505,0.15799643,1.3797435
182,0.7797207,182,0.5320548,1.4288603,0.68064153,0.44610962,0.90246165
183,0.42120636,183,0.18441999,0.56047,0.739438,0.16758743,0.71121675
184,2.2886035,184,0.2993165,2.380321,0.6779248,0.833865,0.9104046
185,4.1683536,185,0.35733882,2.0384183,0.6407911,0.3308578,0.6471538
186,2.7379956,186,0.35517335,1.5358558,0.594479,0.19850871,0.6774413
187,0.6497254,187,0.4779312,1.1906214,0.7386733,0.23304006,0.7416277
