,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,7.279389,0,0.16147494,2.479986,0.81998813,2.237846,0.7877387
1,7.2386622,1,0.18610473,2.985158,0.75605357,2.1785693,0.82830346
2,1.7124612,2,0.2306105,2.4117246,0.8360846,2.6722965,0.6293582
3,2.7257211,3,0.049530093,1.9923033,0.34068117,0.978626,0.7444868
4,2.8851788,4,0.3870132,2.5970292,0.73930323,2.0526702,0.7473341
5,2.3629937,5,0.11172172,2.3501205,0.6915585,1.9801333,0.7885209
6,4.9673104,6,0.23706089,2.6039302,0.7357937,1.9383508,0.8618623
7,1.5129017,7,0.19064313,1.9375914,0.88820666,3.429444,0.7211938
8,5.5418067,8,0.20701669,2.6316073,0.76087147,1.7632984,0.8125121
9,4.2339787,9,0.26432416,2.2685347,0.7886313,1.859508,0.78483087
10,7.849493,10,0.20786475,2.834002,0.725085,1.7356993,0.85298973
11,6.3187456,11,0.19057277,2.7477522,0.75429904,2.201425,0.817508
12,8.386273,12,0.12523705,2.4271333,0.73645097,2.3241582,0.7638227
13,6.530445,13,0.26855928,2.4700317,0.8523308,1.6605747,0.7813706
14,3.5932631,14,0.1673676,2.5613441,0.6381179,2.0097475,0.7762376
15,5.051573,15,0.3088727,2.5639203,0.7500523,2.2209628,0.81275225
16,2.7660952,16,0.13450886,3.188914,0.6187288,2.6658242,0.74089855
17,4.6294,17,0.3844092,2.300397,0.74195415,2.8541913,0.8513619
18,5.321341,18,0.3737691,3.2524118,0.639465,2.870439,0.6044068
19,2.6854835,19,0.13231863,2.022993,0.77805513,1.9825245,0.82882667
20,2.3224254,20,0.10250907,2.0111892,0.711373,2.9345737,0.8930422
21,3.70834,21,0.24802591,1.9315277,0.8664596,2.878787,0.7481016
22,5.646594,22,0.16003452,2.6423047,0.7330281,1.8571619,0.8618036
23,4.77414,23,0.28250045,2.6741998,0.8102411,1.9455471,0.8206385
24,2.6979284,24,0.3918998,2.1294491,0.8232797,3.1697323,0.8224394
25,6.84762,25,0.20981924,2.5244634,0.6398809,2.5463808,0.8800688
26,1.3241262,26,0.123729765,1.967384,0.77362573,2.2957494,0.8530726
27,6.7416725,27,0.26944476,2.3777292,0.7689232,1.8206929,0.84395623
28,1.6267582,28,0.3021341,2.0936513,0.76786476,2.0713167,0.8070547
29,2.8103337,29,0.2143467,2.1565504,0.7346604,2.0386734,0.8259906
30,4.191897,30,0.19554254,2.427851,0.7908198,2.2136638,0.85844463
31,2.334022,31,0.23225594,1.7175769,0.38909602,1.7355165,0.8306204
32,1.7377766,32,0.36819646,2.1912785,0.8232662,2.2775004,0.83028334
33,3.5044281,33,0.35065886,2.084838,0.29582858,2.1801753,0.7145841
34,1.4440993,34,0.10564951,1.8575746,0.85830003,3.2991307,0.8843569
35,2.2615294,35,0.13907182,3.001131,0.7342713,2.04819,0.8292041
36,1.7233591,36,0.12700444,1.8780886,0.742654,1.8443142,0.85739213
37,4.130789,37,0.32040924,2.4738104,0.5492324,1.9282537,0.8210504
38,4.144502,38,0.16437702,2.3858979,0.5666664,1.8350266,0.8508429
39,2.4630756,39,0.09599921,2.0684779,0.5492577,1.9456694,0.77811426
40,1.062996,40,0.2970036,2.7333071,0.72581154,4.0394764,0.46862048
41,1.908826,41,0.12581514,1.9238219,0.8185674,2.536751,0.8742838
42,2.5356958,42,0.15344578,2.1201484,0.50666815,1.6757821,0.766416
43,7.701631,43,0.3148866,2.6793067,0.81581736,2.7943082,0.6981998
44,2.6366205,44,0.1645251,1.8994133,0.8306784,2.6359594,0.84215975
45,4.200952,45,0.31398493,2.6558008,0.80649704,3.5909376,0.8084463
46,5.132787,46,0.2174883,2.1660314,0.8174753,2.097101,0.86727434
47,5.7749033,47,0.198807,2.4017375,0.69769055,2.038804,0.86772865
48,4.0519567,48,0.33758587,2.9803545,0.7943485,3.3623643,0.5109289
