,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,6.9243894,0,0.17389621,3.0688174,0.72600037,3.4567888,0.6798826
1,6.823544,1,0.19819726,3.5756714,0.6984115,3.3564768,0.7201444
2,1.9770457,2,0.3385143,2.9313598,0.7427474,3.5399113,0.6032306
3,2.2330987,3,0.22445014,3.003371,0.4708719,2.5511215,0.7026283
4,2.5395942,4,0.40678403,3.1269855,0.6976853,3.1201653,0.6410807
5,2.1626973,5,0.18337339,3.0577238,0.6870093,3.205036,0.72308654
6,4.657263,6,0.23948416,3.1678996,0.6958789,3.0172722,0.718277
7,1.9857544,7,0.53603834,2.7825155,0.80824685,4.8780727,0.6997225
8,5.3037186,8,0.23479156,3.2724054,0.683913,3.020002,0.6940044
9,3.7053268,9,0.27043572,2.9581647,0.7037483,3.2464204,0.6676872
10,7.496086,10,0.21972153,3.484165,0.6879182,2.9648223,0.71400267
11,6.023873,11,0.19957905,3.3800557,0.7104625,3.2594376,0.7229991
12,7.5517893,12,0.16254611,3.2280948,0.6569131,3.5447962,0.69040245
13,5.974374,13,0.27584973,3.0946279,0.73446107,3.0271225,0.6031953
14,3.1895287,14,0.19670399,3.3785806,0.64363194,3.4328208,0.69096684
15,4.521867,15,0.32492155,3.32075,0.70427233,3.5128338,0.691709
16,2.4857602,16,0.19812816,3.8732548,0.62237257,3.7754493,0.6940763
17,4.385829,17,0.3897018,3.1409814,0.7290435,4.5093017,0.75541025
18,4.8186355,18,0.39829195,3.6019156,0.6190871,3.655539,0.45915705
19,2.472903,19,0.18629178,2.869026,0.72230184,3.4401445,0.7265311
20,2.273849,20,0.16467354,2.792922,0.7166499,4.281955,0.775643
21,3.214188,21,0.2537413,2.9218013,0.7613643,5.0543613,0.6358818
22,5.2758055,22,0.1770039,3.1355531,0.68794435,2.7969687,0.73888546
23,4.5537353,23,0.30095324,3.1932476,0.7343441,2.882812,0.6819974
24,2.4390712,24,0.4460475,2.9549448,0.7773457,4.6949396,0.73985213
25,6.4945674,25,0.21094848,3.079205,0.6614191,3.5911946,0.76662546
26,1.9038644,26,0.20922132,2.704458,0.74496937,3.6579618,0.7534448
27,6.4704576,27,0.28563106,3.0809646,0.70326674,3.1676104,0.717306
28,1.967505,28,0.34810036,2.7085538,0.72432745,3.201561,0.7162641
29,2.5475512,29,0.24791257,2.8698866,0.69790864,3.3169298,0.72544324
30,3.8698618,30,0.2104017,3.0359082,0.7290521,3.3882246,0.7351745
31,2.313302,31,0.23851785,2.5803018,0.56466377,3.3787389,0.73245126
32,2.0280454,32,0.48233277,2.9024444,0.7535076,3.5849638,0.74363905
33,3.3637948,33,0.39490646,3.1705313,0.4538504,4.07958,0.6955628
34,1.8171475,34,0.17801139,2.7156296,0.8066349,5.1282697,0.783469
35,2.3109665,35,0.19762297,3.35437,0.6918351,2.7397504,0.6979997
36,1.9430484,36,0.1681258,2.6578603,0.7171854,3.1181128,0.7439147
37,3.79375,37,0.3090239,3.2230346,0.629313,3.3132963,0.72761106
38,3.8205292,38,0.18770419,3.1084623,0.61353344,3.1475832,0.7528019
39,2.4221358,39,0.16891599,2.8417735,0.61282164,3.3750918,0.71584547
40,1.8584889,40,0.5115169,3.3059967,0.7261412,4.985047,0.52657604
41,2.051707,41,0.18632758,2.618186,0.7538867,3.5511782,0.7521452
42,2.4509704,42,0.17618063,2.8756826,0.5950309,2.8876352,0.70325637
43,7.139372,43,0.31516704,3.321324,0.7085819,4.217449,0.57209814
44,2.3477685,44,0.18303035,2.691588,0.77270305,4.0029182,0.74131346
45,3.9359531,45,0.3205011,3.2399619,0.7423054,5.037379,0.7104961
46,4.763504,46,0.23194261,2.8924813,0.7398513,3.5335734,0.7439822
47,5.518196,47,0.19868542,3.035144,0.69213396,3.1462846,0.7650662
48,3.5902462,48,0.3353261,3.4492955,0.71910626,4.4347963,0.4522594
49,4.10515,49,0.24254313,3.078877,0.72577834,4.4210362,0.70930225
50,5.1381874,50,0.50627244,3.2693403,0.70113504,3.953089,0.67989916
51,2.1650853,51,0.3908477,2.7710323,0.7791085,4.7188787,0.77146655
52,5.1917167,52,0.23966794,2.8778262,0.7291828,3.2075868,0.71558225
53,2.9727385,53,0.18916383,2.952933,0.74075454,3.8471901,0.750497
54,3.4716456,54,0.27888697,3.038579,0.7373175,3.0590951,0.6481378
55,3.2399192,55,0.38668993,2.7471826,0.74960995,3.8841786,0.73950034
56,4.766587,56,0.23909621,3.1129313,0.71721494,2.6574278,0.62723607
57,3.0885737,57,0.22801939,4.6093044,0.592044,3.8121576,0.7201471
58,6.130662,58,0.22400971,3.309084,0.72372836,4.003715,0.61508256
59,7.3615355,59,0.13628846,3.691069,0.68212706,3.1609843,0.6794309
60,2.9489892,60,0.2495266,3.0583324,0.7840214,5.0862675,0.73578733
61,4.1919403,61,0.17229389,3.4016047,0.68215585,3.350454,0.7051544
62,4.4186845,62,0.6365841,2.9953763,0.7699513,4.1287637,0.7190476
63,2.3483393,63,0.5143992,2.9128041,0.7393812,3.4524353,0.73842454
64,7.259422,64,0.23854822,3.1440477,0.69610655,3.1093826,0.7389978
65,2.3094547,65,0.5278035,3.026151,0.7568568,4.2708216,0.59288347
66,5.495772,66,0.15166035,3.7549603,0.68575764,3.2671463,0.71013963
67,6.1248565,67,0.2308271,3.4120095,0.6139536,3.3077645,0.7400288
68,3.0205414,68,0.16179669,2.8246713,0.7486732,3.6236722,0.7233218
69,2.1135771,69,0.19187336,2.7374663,0.73042554,4.2344007,0.7627101
70,3.880708,70,0.42781633,3.3752718,0.7109417,3.8805714,0.6963689
