,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,3.8706393,4.7387786,0,0.39776587,0.43839604,5.2479224,4.580948,0.51856166,0.40640932,4.5503244,3.0383792,0.39240173,0.2593155
1,2.7621777,3.0034065,1,0.48867536,0.51116043,2.904911,1.7650533,0.7152654,0.6659059,5.957014,4.804867,0.32088545,0.14095438
2,5.360494,5.550709,2,0.41858348,0.36704826,3.0115728,3.1047015,0.2233641,0.0037656426,4.0936213,4.9550743,0.3138098,0.08456558
3,3.4741435,3.846345,3,0.7147756,0.58950573,4.0679264,3.5951908,0.18761452,0.12922037,5.8739376,5.810867,0.47991058,0.452025
4,1.6361351,2.271493,4,0.6979575,0.65716606,3.1685827,2.8807735,0.5424821,0.5742814,4.318088,4.5248976,0.8036669,0.9776389
5,2.3333879,1.713768,5,0.33136913,0.25806755,4.5410852,3.386726,0.70023316,0.5543997,3.0240846,2.7094061,0.3003596,0.09133208
6,5.547532,5.150375,6,0.7735096,0.82015723,2.574188,1.9931141,0.4409267,0.20785964,6.9346786,5.6820006,0.4846753,0.34598267
7,6.768591,5.9381175,7,0.7276475,0.64976543,4.555373,3.8253646,0.6587497,0.51122195,5.380247,4.9789686,0.17379276,0.14554644
8,3.5632248,1.3899941,8,0.43784532,0.3928035,6.1864605,4.628961,0.5025694,0.5715887,3.5736177,1.537735,0.5901267,0.3537854
9,3.4723237,3.1646814,9,0.1707831,0.13383543,2.80071,1.6218874,0.6162415,0.3450367,4.9126453,2.3945227,0.73489755,0.7791472
10,4.667766,4.763488,10,0.36071435,0.30370295,3.2678826,2.9352505,0.7792162,0.7951006,4.163273,3.411899,0.45457098,0.36655343
11,1.8243,2.509926,11,0.5756335,0.006469369,4.5238986,5.06295,0.30733943,0.38910562,5.1451797,5.8129654,0.5228019,0.4945169
12,2.7363346,2.015912,12,0.6844665,0.7977869,3.6903594,3.3214998,0.68259203,0.7816588,5.678228,4.548397,0.35897213,0.37091458
13,1.7516162,1.6784632,13,0.3823731,0.029215455,3.5288386,3.6387386,0.7863697,0.8711546,5.1953754,5.2603946,0.36644217,0.28532654
14,3.2296207,5.337535,14,0.51086307,0.3468945,6.7546434,4.9739523,0.31719032,0.08446735,3.5199516,1.5298036,0.615557,0.91248566
15,3.1585488,1.500684,15,0.600006,0.50161034,6.206375,5.0297985,0.3555125,0.219971,4.1947207,4.067601,0.62944436,0.5137709
16,2.3115838,2.026944,16,0.41452807,0.43706304,4.895038,4.2846317,0.61322683,0.5515044,5.031506,4.2813244,0.72930086,0.6559818
17,4.5830164,4.3081455,17,0.65305597,0.54023856,2.647803,2.008104,0.4193103,0.32345372,6.897571,5.660412,0.5154961,0.46566558
18,3.3219144,2.5117316,18,0.522,0.44240254,6.239887,5.6813126,0.61865884,0.51218873,4.4458094,5.433226,0.3235497,0.07845783
19,4.098569,1.6770122,19,0.36754498,0.45276242,4.7823544,2.8229804,0.4584883,0.24618644,4.717015,2.5611372,0.6456414,0.16962296
20,4.407121,5.1970677,20,0.6014799,0.6306957,3.1421597,2.4039025,0.31651354,0.22824961,6.0049477,4.885637,0.59290063,0.51893747
