,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,3.6828744,4.7387786,0,0.392198,0.43839604,5.17683,4.580948,0.48119587,0.40640932,4.5453143,3.0383792,0.3318674,0.2593155
1,2.8091722,3.0034065,1,0.47226825,0.51116043,2.4619632,1.7650533,0.7125448,0.6659059,5.192131,4.804867,0.2610872,0.14095438
2,6.200852,5.550709,2,0.37607476,0.36704826,2.474249,3.1047015,0.033209164,0.0037656426,3.6581855,4.9550743,0.11765485,0.08456558
3,3.0021114,3.846345,3,0.70856965,0.58950573,3.74512,3.5951908,0.14293967,0.12922037,5.74933,5.810867,0.3835056,0.452025
4,1.4267904,2.271493,4,0.69186425,0.65716606,3.5914595,2.8807735,0.5712417,0.5742814,5.184776,4.5248976,0.8656427,0.9776389
5,2.26136,1.713768,5,0.31787953,0.25806755,4.262218,3.386726,0.67789114,0.5543997,2.779461,2.7094061,0.22347978,0.09133208
6,5.6388574,5.150375,6,0.82065725,0.82015723,2.41682,1.9931141,0.34189856,0.20785964,6.8046427,5.6820006,0.4367542,0.34598267
7,6.7691727,5.9381175,7,0.7749459,0.64976543,4.02265,3.8253646,0.6344881,0.51122195,5.2296553,4.9789686,0.12010922,0.14554644
8,3.4028533,1.3899941,8,0.45450488,0.3928035,6.2966857,4.628961,0.5102511,0.5715887,3.895457,1.537735,0.62094563,0.3537854
9,3.5711,3.1646814,9,0.17086472,0.13383543,2.420945,1.6218874,0.57616293,0.3450367,4.1358275,2.3945227,0.72568613,0.7791472
10,4.557697,4.763488,10,0.35319647,0.30370295,3.1767476,2.9352505,0.81911445,0.7951006,3.9434474,3.411899,0.46844146,0.36655343
11,1.4506928,2.509926,11,0.46628472,0.006469369,4.2788167,5.06295,0.2890035,0.38910562,5.003392,5.8129654,0.4555166,0.4945169
12,2.7520742,2.015912,12,0.69210744,0.7977869,3.6388218,3.3214998,0.6942581,0.7816588,5.555068,4.548397,0.3534323,0.37091458
13,1.7485372,1.6784632,13,0.26024687,0.029215455,3.5336723,3.6387386,0.8381317,0.8711546,5.1183105,5.2603946,0.37847382,0.28532654
14,2.97554,5.337535,14,0.5253884,0.3468945,6.836335,4.9739523,0.29908428,0.08446735,3.3262413,1.5298036,0.6011606,0.91248566
15,2.7551425,1.500684,15,0.5754619,0.50161034,5.9616838,5.0297985,0.33796144,0.219971,4.4876432,4.067601,0.6343872,0.5137709
16,2.1834004,2.026944,16,0.373898,0.43706304,5.111947,4.2846317,0.6141612,0.5515044,5.357985,4.2813244,0.7352411,0.6559818
17,4.5804787,4.3081455,17,0.66193324,0.54023856,2.5930483,2.008104,0.38180864,0.32345372,7.039781,5.660412,0.4976167,0.46566558
18,3.0197587,2.5117316,18,0.5482766,0.44240254,5.900307,5.6813126,0.5528518,0.51218873,4.517182,5.433226,0.18314609,0.07845783
19,4.0400963,1.6770122,19,0.35429814,0.45276242,4.470114,2.8229804,0.43771303,0.24618644,4.1766067,2.5611372,0.6214037,0.16962296
20,4.140958,5.1970677,20,0.57932556,0.6306957,2.922058,2.4039025,0.28269994,0.22824961,5.604438,4.885637,0.5631119,0.51893747
21,4.690546,4.58573,21,0.53651613,0.589665,3.767949,2.4668193,0.49839696,0.2748239,3.6513536,2.8412974,0.45809704,0.11929852
22,1.8477949,1.0953856,22,0.49449047,0.3401696,2.1300497,2.2784088,0.15900865,0.15541887,5.587678,5.240761,0.28802717,0.28606147
23,2.2871215,2.8109562,23,0.59884876,0.5095041,2.3891113,1.6467535,0.8583104,0.8881394,4.767899,3.5887272,0.7533242,0.7511368
24,5.1210046,3.6011248,24,0.21941067,0.34755272,5.240935,4.5869985,0.7492599,0.6569534,6.2284355,5.485036,0.2587834,0.22539258
25,4.3281345,4.901741,25,0.37939256,0.14179188,4.919113,4.084511,0.27322575,0.23545986,5.323025,5.228676,0.77833116,0.9565196
26,6.5243673,4.8002453,26,0.31138697,0.25627077,2.4609244,2.0054696,0.25095993,0.2461636,1.7427609,1.3192272,0.81255454,0.65704685
27,3.297749,3.727007,27,0.6268782,0.48853344,3.8274522,2.4493098,0.5930834,0.47351623,4.5598984,2.1117144,0.4912392,0.3809852
28,1.6195371,1.243207,28,0.6460732,0.86548495,4.4113827,5.000182,0.78632486,0.80781764,2.6466796,3.7891798,0.7768098,0.93405384
29,2.1906197,2.082017,29,0.41137674,0.49676895,5.217022,3.5063329,0.5114456,0.22805011,4.278215,4.580378,0.5836471,0.060462654
30,3.640433,3.7359924,30,0.59058654,0.79530567,6.0817657,3.4978127,0.32419878,0.15249133,4.0762196,2.677523,0.61414146,0.8293725
31,4.811498,5.270071,31,0.7257272,0.79606426,2.283703,2.1345103,0.25587666,0.21799731,2.7398171,2.4713945,0.45455286,0.38613194
32,3.1262877,1.0436556,32,0.49415183,0.8955433,6.8384805,3.3434095,0.3011637,0.017905772,3.4078429,3.9472363,0.61895686,0.90676945
33,2.891696,3.600306,33,0.18393475,0.03685081,5.9357915,4.899581,0.6818335,0.6134475,3.6341977,2.3378928,0.6644321,0.03444147
34,4.130904,3.8930328,34,0.6276959,0.85313237,6.4828115,5.697766,0.35766783,0.4326036,4.005404,1.4350386,0.6158757,0.87354124
35,4.012696,2.173503,35,0.34320402,0.52521133,6.2492485,4.632032,0.79781675,0.63931626,3.1113374,1.2019411,0.6527688,0.054909766
36,3.220048,3.1129236,36,0.35189104,0.4202234,3.8358183,2.943386,0.5629438,0.3929435,3.3857796,3.0882318,0.27270058,0.13792777
37,1.3949261,1.2681428,37,0.7280902,0.6441288,2.0231102,1.2856586,0.66465,0.47542596,5.573122,4.1327176,0.81512815,0.92885166
38,3.8090723,3.497724,38,0.31369808,0.43909878,2.6793628,1.1810116,0.8180657,0.6585293,3.1791825,1.5048114,0.7462799,0.254183
39,2.7946222,3.8337698,39,0.6756196,0.90592575,2.44301,2.5860333,0.8304693,0.791234,6.533417,5.9516997,0.79870313,0.84703124
40,3.3154428,4.1045833,40,0.14755622,0.046213746,5.846484,4.403984,0.5579215,0.45955157,4.49479,4.4777904,0.436184,0.03698349
41,3.1667051,1.5996945,41,0.5140449,0.4854204,6.874126,5.9651504,0.2992114,0.17883086,3.396305,1.4006567,0.5962811,0.19819403
42,3.217393,4.1706915,42,0.5021005,0.25267464,6.86428,5.665342,0.29412088,0.118623435,3.5694962,5.7122197,0.6197549,0.3868785
43,3.1188712,3.2662349,43,0.7682857,0.90526855,2.3727748,1.625959,0.7429571,0.5023126,6.7417254,5.5102873,0.43514585,0.31323922
44,2.2567313,1.6256872,44,0.6655688,0.6054751,2.6618488,1.0140927,0.8607415,0.6907931,4.2758017,1.1346672,0.77022386,0.49628067
45,1.6070094,1.5967834,45,0.67736596,0.880473,2.43768,1.0258222,0.8310604,0.9745979,4.152498,2.1744025,0.7732693,0.7720552
46,3.6744645,2.7688632,46,0.4701638,0.89920413,6.1390038,4.3604,0.33400065,0.16098768,4.258051,3.5056129,0.5351728,0.1270746
47,4.0494704,3.8033428,47,0.42663857,0.34017247,4.354583,4.7446065,0.7666739,0.82271963,2.924666,3.287598,0.44460785,0.4494021
48,3.44039,3.976661,48,0.20945452,0.20451313,2.1906304,1.4525149,0.50575346,0.22947699,5.027076,3.0336044,0.8299928,0.7617959
49,3.4252017,3.266737,49,0.4191012,0.40586984,6.2676344,4.332941,0.28567058,0.041079402,4.176099,3.0525603,0.57449603,0.07234782
50,1.8383409,1.386044,50,0.52698416,0.96291417,5.8019767,5.075264,0.634873,0.573196,4.2384615,3.0483506,0.53187054,0.3522234
51,5.550443,5.2894697,51,0.13276182,0.13186926,4.1633754,4.664159,0.6594637,0.68554235,3.7240474,4.551361,0.6953496,0.8269766
52,4.1853933,3.74461,52,0.62261254,0.4473741,5.172372,5.1625824,0.69653124,0.6490541,3.988725,4.061645,0.49546328,0.3717423
53,4.5967216,5.587678,53,0.75148165,0.99814606,5.7322,3.603403,0.49074012,0.27414054,4.5750422,5.5617166,0.49209496,0.01835239
54,1.7641145,2.069662,54,0.59277815,0.29250544,4.6441913,4.354233,0.3008841,0.3905782,4.0978513,2.9870508,0.74577826,0.9127
55,3.2031996,2.5399513,55,0.7435498,0.48011297,4.7323785,5.296641,0.6841044,0.7089451,4.0908136,4.900783,0.28581405,0.39087808
56,2.199456,2.6217675,56,0.1623334,0.0065586567,2.621781,2.849253,0.33090028,0.32107532,4.131756,5.442821,0.3419336,0.29220647
57,3.3767982,2.3597035,57,0.028550182,0.016024232,2.1986923,1.0270822,0.63933676,0.23808706,7.300248,4.9778004,0.53006375,0.32570493
58,4.84736,5.084083,58,0.41294324,0.31297946,5.5437636,5.2034955,0.79886574,0.9250544,4.124547,3.9222524,0.15654525,0.08304793
59,3.5660799,4.243038,59,0.65070593,0.9040958,3.5566368,2.6188383,0.42399114,0.4068306,3.5109,1.7729635,0.7668563,0.75693464
60,2.047457,1.6995382,60,0.56581825,0.8111915,2.4411156,2.5214813,0.7839336,0.83577317,6.7149806,5.9796314,0.39311686,0.40601087
61,4.6935697,4.9871473,61,0.65163255,0.5470707,2.8910632,2.8450909,0.8075227,0.86863047,3.8731906,3.4139814,0.511647,0.5804347
62,4.0346684,4.8716516,62,0.6797896,0.70075434,3.4390054,2.7302072,0.2704767,0.11692566,2.856611,3.5380135,0.46644947,0.05124849
63,4.751195,4.0104175,63,0.3147088,0.2771821,2.4177265,2.0062978,0.09614521,0.068770945,5.65248,3.8564758,0.30894884,0.2996754
64,3.205748,4.050396,64,0.7443756,0.99675477,5.001504,4.729621,0.8174175,0.80257404,3.391816,2.9099426,0.6209862,0.7017584
65,4.6057024,4.565415,65,0.53898376,0.31818432,6.330919,4.426527,0.40656734,0.14479989,4.1648097,5.08871,0.39992085,0.042815864
66,5.8165584,5.3557696,66,0.5801936,0.44854772,1.7166005,1.5812806,0.6936456,0.5896825,7.3109536,5.462313,0.8441089,0.9275683
67,4.8121576,3.9767313,67,0.055578664,0.04539883,3.643374,4.1172895,0.79144365,0.76864964,3.0541472,2.809102,0.52293247,0.3660677
68,5.63737,5.670719,68,0.51049215,0.50998497,4.0223155,2.8550448,0.53668296,0.37686932,5.3488417,4.020813,0.24530222,0.14042813
69,5.4537716,5.850819,69,0.26637056,0.28040838,4.34029,3.9419956,0.81754714,0.8776526,2.1667047,1.266788,0.49750805,0.31691462
