,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,5.134582,5.935207,0,0.581954,0.41218805,1.9655073,1.0164363,0.68456274,0.25124925
1,3.3269925,1.0359339,1,0.32244232,0.54286027,5.479799,2.447905,0.5062376,0.113022625
2,1.9377788,2.0444129,2,0.71059173,0.9843872,3.545952,4.152051,0.71748316,0.9163973
3,2.605061,2.819077,3,0.42370737,0.020004332,5.4894557,5.437456,0.6224806,0.7472167
4,2.9936597,1.8362496,4,0.47895926,0.346807,2.9370053,2.1330914,0.32782546,0.26235914
5,1.9580901,2.0942082,5,0.3186768,0.37191534,2.971142,4.145215,0.7051978,0.8794143
6,3.7784247,4.632622,6,0.5220846,0.2350108,6.4724298,3.6673284,0.3473413,0.00056552887
7,1.8157498,1.3168609,7,0.71200657,0.66653526,3.3083808,3.7961004,0.7454764,0.89084846
8,4.5891895,5.028114,8,0.51461744,0.40533876,4.120518,2.7657614,0.38666302,0.17281318
9,2.2740772,3.1163342,9,0.23572847,0.2880596,2.8653219,2.9328656,0.70023805,0.82577926
10,6.182947,4.8280344,10,0.20691313,0.19518161,3.5405815,3.4223783,0.69738,0.5999117
11,4.1668105,2.679076,11,0.4772375,0.9909052,6.474888,5.1191654,0.3622542,0.16085202
12,3.3233173,2.991417,12,0.7432077,0.8238571,2.0672956,1.7990605,0.5598272,0.43692523
13,4.372494,3.8237903,13,0.57222337,0.44235837,3.9798667,3.7905126,0.6434391,0.75491315
14,3.741709,2.7680287,14,0.5330942,0.88228685,6.490239,5.629336,0.35052577,0.064133525
15,3.257292,3.9026613,15,0.76429516,0.85963595,1.9989417,2.0588036,0.68332505,0.70055616
16,5.331911,5.4242353,16,0.45960933,0.257263,5.655831,5.2193313,0.4728792,0.26011854
17,2.0494282,1.223254,17,0.6936214,0.7482014,1.8472022,1.4107207,0.7266411,0.84851295
18,3.8342705,3.3390057,18,0.3453438,0.18569279,3.3797355,3.16916,0.54598975,0.6308244
19,3.7077959,3.1758103,19,0.5735001,0.23756617,5.6659904,3.7491415,0.39171144,0.1714114
20,5.7829785,4.6640077,20,0.53542006,0.57989717,1.9919531,1.2341685,0.7370051,0.68998206
21,7.270588,5.8601465,21,0.6278806,0.55487126,1.9983679,1.1453135,0.718954,0.70171106
22,4.2438965,4.49545,22,0.52918166,0.55874753,1.8968356,1.1948156,0.5073404,0.21474338
23,5.5673156,5.3146615,23,0.7707616,0.87206113,3.1232402,3.2843957,0.6516831,0.62253356
