,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,5.4999423,5.935207,0,0.48551208,0.41218805,1.3756646,1.0164363,0.6831318,0.25124925
1,2.6483607,1.0359339,1,0.28656894,0.54286027,4.4357133,2.447905,0.42779937,0.113022625
2,1.111261,2.0444129,2,0.70755553,0.9843872,3.6103818,4.152051,0.7930808,0.9163973
3,1.7298675,2.819077,3,0.47868535,0.020004332,4.7167025,5.437456,0.5571028,0.7472167
4,2.8149457,1.8362496,4,0.47693768,0.346807,2.8180172,2.1330914,0.29860222,0.26235914
5,1.4553529,2.0942082,5,0.35008243,0.37191534,3.118106,4.145215,0.7698319,0.8794143
6,3.4886117,4.632622,6,0.5200768,0.2350108,6.422815,3.6673284,0.3472292,0.00056552887
7,1.0732574,1.3168609,7,0.74732786,0.66653526,3.3039534,3.7961004,0.8274968,0.89084846
8,4.1290975,5.028114,8,0.5260954,0.40533876,3.640082,2.7657614,0.34087646,0.17281318
9,2.2194405,3.1163342,9,0.17149265,0.2880596,2.908622,2.9328656,0.7319282,0.82577926
10,6.0235014,4.8280344,10,0.18965364,0.19518161,3.6338964,3.4223783,0.7632105,0.5999117
11,3.5241137,2.679076,11,0.4928123,0.9909052,6.4210315,5.1191654,0.39271852,0.16085202
12,3.315626,2.991417,12,0.79052866,0.8238571,1.7160333,1.7990605,0.44721687,0.43692523
13,4.2405305,3.8237903,13,0.58599955,0.44235837,3.7718813,3.7905126,0.6447249,0.75491315
14,3.2755709,2.7680287,14,0.5173272,0.88228685,6.4665174,5.629336,0.3445849,0.064133525
15,3.3763921,3.9026613,15,0.84310746,0.85963595,1.5581807,2.0588036,0.61790335,0.70055616
16,4.6431274,5.4242353,16,0.43348694,0.257263,4.944105,5.2193313,0.4276908,0.26011854
17,1.9030391,1.223254,17,0.6188557,0.7482014,1.200483,1.4107207,0.7278745,0.84851295
18,3.5446107,3.3390057,18,0.3361727,0.18569279,3.2006183,3.16916,0.50762284,0.6308244
19,2.907502,3.1758103,19,0.57704014,0.23756617,4.9713125,3.7491415,0.36435908,0.1714114
20,5.2882423,4.6640077,20,0.5150836,0.57989717,1.4029677,1.2341685,0.7182198,0.68998206
21,6.7562227,5.8601465,21,0.5489503,0.55487126,1.4914078,1.1453135,0.7597982,0.70171106
22,4.2348976,4.49545,22,0.524747,0.55874753,1.3453099,1.1948156,0.30889162,0.21474338
23,5.3102937,5.3146615,23,0.8059046,0.87206113,3.069967,3.2843957,0.6505291,0.62253356
