,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,5.3590527,5.935207,0,0.5062885,0.41218805,1.5947707,1.0164363,0.69921887,0.25124925
1,2.9479089,1.0359339,1,0.30625355,0.54286027,5.010338,2.447905,0.471588,0.113022625
2,1.4807436,2.0444129,2,0.71995187,0.9843872,3.6240923,4.152051,0.7555345,0.9163973
3,2.0458724,2.819077,3,0.41707286,0.020004332,5.0778427,5.437456,0.5948086,0.7472167
4,2.867357,1.8362496,4,0.47789776,0.346807,2.8545434,2.1330914,0.31764787,0.26235914
5,1.6549257,2.0942082,5,0.32610357,0.37191534,3.0769448,4.145215,0.73876405,0.8794143
6,3.534728,4.632622,6,0.50031424,0.2350108,6.608843,3.6673284,0.3512503,0.00056552887
7,1.3906134,1.3168609,7,0.7289791,0.66653526,3.2112904,3.7961004,0.7873067,0.89084846
8,4.449231,5.028114,8,0.51210135,0.40533876,3.870504,2.7657614,0.37012863,0.17281318
9,2.1585972,3.1163342,9,0.1896421,0.2880596,2.8679745,2.9328656,0.71598375,0.82577926
10,6.2157283,4.8280344,10,0.1899498,0.19518161,3.6430314,3.4223783,0.73300683,0.5999117
11,3.948716,2.679076,11,0.48902467,0.9909052,6.5538535,5.1191654,0.3814904,0.16085202
12,3.3129964,2.991417,12,0.766665,0.8238571,1.8098233,1.7990605,0.49704784,0.43692523
13,4.212072,3.8237903,13,0.5664674,0.44235837,3.856579,3.7905126,0.65635765,0.75491315
14,3.7761455,2.7680287,14,0.5211741,0.88228685,6.6596594,5.629336,0.34772417,0.064133525
15,3.3136563,3.9026613,15,0.8088787,0.85963595,1.725007,2.0588036,0.66723037,0.70055616
16,4.8621225,5.4242353,16,0.43878677,0.257263,5.369466,5.2193313,0.45853046,0.26011854
17,1.837652,1.223254,17,0.67045796,0.7482014,1.4506263,1.4107207,0.7270674,0.84851295
18,3.748839,3.3390057,18,0.34895733,0.18569279,3.2657104,3.16916,0.52307224,0.6308244
19,3.4954028,3.1758103,19,0.547625,0.23756617,5.498121,3.7491415,0.3905885,0.1714114
20,5.3494463,4.6640077,20,0.5171361,0.57989717,1.6224219,1.2341685,0.74729276,0.68998206
21,7.1791153,5.8601465,21,0.5789911,0.55487126,1.6646188,1.1453135,0.7524889,0.70171106
22,4.24416,4.49545,22,0.52384555,0.55874753,1.5458868,1.1948156,0.39753634,0.21474338
23,5.3020763,5.3146615,23,0.78420633,0.87206113,3.1410425,3.2843957,0.65528923,0.62253356
