,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,4.568553,5.045249,0,0.72087026,0.84073305,2.9780002,3.089118,0.6046728,0.63629276
1,5.296707,5.501811,1,0.8117079,0.9276644,2.4018233,2.2323031,0.6487607,0.7241958
2,1.461098,1.3619626,2,0.5530043,0.38736796,1.433476,1.3062549,0.2869421,0.29605258
3,1.7282461,1.8634108,3,0.5423871,0.66292,2.0760324,2.3332152,0.23066977,0.35991758
4,3.226486,3.891275,4,0.5685814,0.3581342,6.359237,4.9744387,0.2613292,0.22041804
5,3.731036,5.7671165,5,0.4005954,0.31564575,2.7424884,2.9223187,0.15801224,0.124633074
6,4.9478536,5.1733665,6,0.8046315,0.69211525,2.4911485,2.323787,0.8448186,0.9016095
7,1.9141934,3.2446637,7,0.54944324,0.022598386,4.7161217,4.0710344,0.45135704,0.42985845
8,2.541341,2.2588367,8,0.59899366,0.41127038,5.5373416,4.859324,0.81328577,0.87556833
9,3.2678301,4.5139174,9,0.5915376,0.59869957,6.6401343,3.9271986,0.26873428,0.053301096
10,3.072351,4.048663,10,0.5548053,0.4963662,6.4903917,5.4190655,0.2921618,0.25241333
11,3.8326075,3.7170787,11,0.35397315,0.33437586,1.8735033,1.5434215,0.11259331,0.07366723
12,3.1577277,1.8529744,12,0.5488377,0.54995036,6.5498543,5.3484826,0.28988087,0.088038445
13,2.9915679,2.0783827,13,0.4580442,0.5713548,1.0323889,1.15537,0.16953446,0.12843186
14,2.5791063,1.973263,14,0.6753906,0.8272514,3.0555172,3.2713745,0.45763823,0.5176242
15,3.0467446,2.9948342,15,0.5572512,0.9235549,6.504711,5.027964,0.26663885,0.3441289
16,3.9470224,3.8615415,16,0.41905415,0.38854945,2.2862287,1.9970087,0.04183434,0.00092720985
17,2.805729,1.7257977,17,0.56170183,0.2941404,5.2402287,5.5694838,0.49625817,0.54934585
18,2.8404517,5.4236794,18,0.5265392,0.05294645,5.119821,4.626951,0.31111902,0.33075726
19,3.614045,4.731122,19,0.2757455,0.28080624,1.4253875,1.2172607,0.28118554,0.21915305
20,1.6407224,2.3120508,20,0.53253686,0.6478727,4.530256,5.289197,0.793386,0.88810706
21,2.6714468,3.580848,21,0.5151097,0.27577388,3.9255912,3.1450481,0.2794093,0.19736224
22,3.0687485,4.1327214,22,0.59203655,0.9233684,5.6278906,5.6077294,0.63071203,0.6548783
23,5.4266453,5.4526086,23,0.6933272,0.74248964,1.8831698,2.2584782,0.09965253,0.119313836
