,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,4.9769015,5.935207,0,0.63800836,0.41218805,2.9288185,1.0164363,0.6489486,0.25124925
1,3.7137847,1.0359339,1,0.3920369,0.54286027,5.8075233,2.447905,0.47725323,0.113022625
2,3.0246613,2.0444129,2,0.65979236,0.9843872,3.8049462,4.152051,0.64709544,0.9163973
3,3.446545,2.819077,3,0.39620894,0.020004332,5.931751,5.437456,0.6090265,0.7472167
4,3.579893,1.8362496,4,0.47066388,0.346807,3.6040967,2.1330914,0.40710896,0.26235914
5,2.9072714,2.0942082,5,0.34138978,0.37191534,3.3229506,4.145215,0.6457366,0.8794143
6,3.9928663,4.632622,6,0.5276971,0.2350108,6.3714356,3.6673284,0.36850062,0.00056552887
7,3.0494976,1.3168609,7,0.660172,0.66653526,3.6453855,3.7961004,0.67786986,0.89084846
8,4.9988904,5.028114,8,0.4746342,0.40533876,4.853306,2.7657614,0.4488847,0.17281318
9,3.1396708,3.1163342,9,0.33917817,0.2880596,3.3153355,2.9328656,0.65018296,0.82577926
10,6.218636,4.8280344,10,0.3240418,0.19518161,3.7388613,3.4223783,0.6397379,0.5999117
11,4.30778,2.679076,11,0.42798612,0.9909052,6.1133842,5.1191654,0.37440485,0.16085202
12,3.9595723,2.991417,12,0.6691486,0.8238571,2.9918845,1.7990605,0.6165168,0.43692523
13,4.459482,3.8237903,13,0.56658083,0.44235837,3.998995,3.7905126,0.62561625,0.75491315
14,3.953493,2.7680287,14,0.53200805,0.88228685,6.1941805,5.629336,0.36608124,0.064133525
15,3.5039756,3.9026613,15,0.67275345,0.85963595,2.8823273,2.0588036,0.66350406,0.70055616
16,5.456881,5.4242353,16,0.43451196,0.257263,5.882544,5.2193313,0.44224158,0.26011854
17,3.036909,1.223254,17,0.6647699,0.7482014,2.852998,1.4107207,0.6662693,0.84851295
18,4.131231,3.3390057,18,0.36001644,0.18569279,3.6419814,3.16916,0.5925022,0.6308244
19,3.9106271,3.1758103,19,0.55434877,0.23756617,5.9809217,3.7491415,0.3934141,0.1714114
20,6.3656273,4.6640077,20,0.54664665,0.57989717,2.9466865,1.2341685,0.6716551,0.68998206
21,6.8624163,5.8601465,21,0.64368504,0.55487126,2.9644566,1.1453135,0.6715276,0.70171106
22,4.648348,4.49545,22,0.598318,0.55874753,2.8382397,1.1948156,0.5760167,0.21474338
23,5.9278455,5.3146615,23,0.69341797,0.87206113,3.3714807,3.2843957,0.6231226,0.62253356
