,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.42674777,0.6353283,1.1680763,4.2887764,1.9717895,0.20735681,0
1,0.3116472,0.37497246,5.266411,1.9398476,3.6222544,0.11919423,1
2,0.582887,0.6241364,4.556244,3.676691,0.434991,0.483403,2
3,0.48780575,0.16592644,2.8759274,4.6336017,4.6443877,0.6438525,3
4,0.5689147,0.7675562,0.61343265,1.6276077,0.722156,0.728456,4
5,0.7562954,0.68479204,0.50139344,0.57177037,2.0411942,0.53255594,5
6,0.26751995,0.8270044,1.9538996,2.9060292,1.9953513,0.45444778,6
7,0.19388129,0.7672758,0.9316753,4.2229304,0.46035486,0.75824726,7
8,0.39974383,0.8047563,3.465191,2.4864464,5.5555763,0.09592055,8
9,0.6529117,0.9016267,2.4314497,1.6899437,0.79345715,0.09515004,9
10,0.5817496,0.07616173,2.3207226,2.2209816,1.0435444,0.76224905,10
11,0.8053894,0.5678718,1.1491528,0.6664847,4.733168,0.7422961,11
12,0.28794846,0.75059986,2.6655462,4.2427444,1.0515519,0.44544592,12
13,0.155008,0.7281631,0.59959364,3.1877103,5.18329,0.62410146,13
14,0.7454351,0.30034268,2.2605762,4.8271375,0.553774,0.43337622,14
15,0.29638946,0.14642517,1.3492043,4.70475,4.4162397,0.65202945,15
16,0.24015318,0.7527391,0.7206142,3.2990255,4.6345687,0.24468508,16
17,0.22506975,0.15613359,2.101929,3.9448762,3.7341647,0.5951949,17
18,0.5388427,0.786237,3.891048,2.0712435,1.4477146,0.6117334,18
19,0.30830255,0.10720044,2.4427564,4.0480237,0.73918027,0.41618982,19
20,0.13543175,0.4856586,4.348813,3.4379144,3.9150233,0.8694347,20
21,0.42759812,0.7583619,2.8267198,1.9612639,4.907303,0.9346885,21
22,0.1141145,0.17443852,4.2333775,2.8014,4.7805476,0.713722,22
23,0.261218,0.70071656,0.3497989,4.3255115,0.5650643,0.16648321,23
24,0.5311965,0.91369575,3.8432817,2.3737416,5.091055,0.818371,24
25,0.16579738,0.65721995,2.3181968,2.5297477,2.030782,0.33297208,0
26,0.7165724,0.28275663,3.036277,2.6147466,4.9497185,0.5438288,1
27,0.81394196,0.5321368,3.013188,4.114952,0.3131673,0.19698325,2
28,0.7993587,0.14251097,2.9630704,1.8526177,1.2277356,0.8001381,3
29,0.58854306,0.44351664,0.7556875,0.8529244,0.5497565,0.7547632,4
30,0.5782773,0.7394095,0.6691723,0.7273036,2.071546,0.44348708,5
31,0.22298642,0.8551714,2.8769467,4.6510067,1.3432119,0.38200304,6
32,0.09885803,0.8691946,3.096209,2.8802838,0.72773117,0.45939174,7
33,0.29554656,0.7665315,2.0511026,3.593899,5.4642153,0.3733666,8
34,0.74218714,0.87389314,1.8961945,2.218957,0.6862268,0.6358861,9
35,0.41587782,0.062252432,0.4801755,1.3234639,2.3536482,0.8545762,10
