,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.75646234,0.28374952,1.9677391,2.6250193,0.5325947,0.2894451,0
1,0.20504376,0.2070085,0.24108934,3.6083372,3.749613,0.80168253,1
2,0.35946152,0.30526608,2.6447332,2.5015993,2.0891623,0.646747,2
3,0.7877246,0.60444784,0.4087953,5.2977314,1.567115,0.6643884,3
4,0.43002898,0.60995454,0.9768188,1.415875,0.7888858,0.26446196,4
5,0.8707111,0.6855581,1.9032145,1.0711924,1.0491953,0.08565059,5
6,0.13403347,0.47905698,0.70491856,3.7428954,3.1501527,0.8300155,6
7,0.5966586,0.40723163,3.8885972,3.342594,3.8475459,0.42290568,7
8,0.20116585,0.1637489,0.4449378,3.6303582,3.9237692,0.70781124,8
9,0.4067562,0.7389499,0.40074688,1.7431244,2.7614434,0.22578737,9
10,0.15830629,0.10092757,1.3754497,4.746462,1.8055403,0.33701614,10
11,0.82243454,0.58640957,5.8005457,5.0318894,3.8582964,0.3262236,11
12,0.025416724,0.10148098,2.0910356,1.1313828,4.314986,0.83490485,12
13,0.6220202,0.2315746,4.6677766,4.792008,3.889607,0.5354892,13
14,0.55137026,0.6342319,2.9842749,2.532852,4.2422633,0.14878425,14
15,0.39386454,0.43059283,1.427382,0.92804915,3.9555123,0.83513856,15
16,0.21260661,0.20429406,4.2779126,0.49599636,3.9600415,0.5374159,16
17,0.19960047,0.8457051,2.8992696,2.0764902,5.1065145,0.30178437,17
18,0.0965364,0.14224753,1.7021551,4.4972725,2.6100125,0.830381,18
19,0.4380226,0.06908678,2.799447,1.863059,3.1652637,0.8453198,19
20,0.1760599,0.09770033,4.144933,4.8601117,1.3179122,0.86984473,20
21,0.20788279,0.20354624,0.59571457,5.261714,1.9009323,0.20594755,21
22,0.5594496,0.7942354,2.2261453,1.8228331,0.93198085,0.007616988,22
23,0.5214437,0.8878694,2.9917982,3.1158957,1.6654534,0.5111061,23
24,0.23288678,0.73011285,4.0502,2.5528553,2.7861576,0.6592512,24
25,0.5386719,0.46321183,1.3518733,3.7542777,0.98355013,0.9292104,25
26,0.7643391,0.5993249,1.9104905,2.3845606,1.8093233,0.62804437,26
27,0.835875,0.14539795,1.0389078,4.07957,3.845612,0.5209144,27
28,0.30844903,0.16221066,3.879681,4.619185,1.4160738,0.76927996,28
29,0.5421304,0.5871888,4.083311,1.6131408,3.3862832,0.7762081,29
30,0.9021131,0.6088325,1.410652,0.6797055,2.1955657,0.8579716,30
31,0.81020653,0.7616987,1.3278975,1.939173,4.4883804,0.82356036,31
32,0.4961633,0.12967724,1.4692993,3.1733313,0.426014,0.81313556,32
33,0.1468672,0.39504394,3.081719,3.1623688,3.0763729,0.20051631,33
34,0.13237146,0.21195896,5.5422354,3.5109236,3.2842197,0.6154746,34
35,0.752162,0.08635306,5.7695365,3.0839148,2.1941488,0.79306,35
36,0.7859802,0.57381284,3.0511813,2.1395144,5.4173994,0.67785305,36
37,0.7231269,0.25250807,2.1580937,1.3732618,1.6435759,0.20407724,37
38,0.50640446,0.5735899,2.285655,1.3416171,4.4579687,0.6107203,38
39,0.7751893,0.21051013,2.1016507,0.44775984,4.098128,0.90160745,39
40,0.14554101,0.7367568,2.486604,0.78564703,2.427045,0.09940031,40
41,0.1271683,0.3464657,3.8643272,0.53635675,1.5021805,0.4314792,41
42,0.1692927,0.20541035,1.9287281,4.179303,2.6700528,0.2414188,42
43,0.48878372,0.5484679,3.4095259,1.0173092,3.1210303,0.85616463,43
44,0.112601615,0.82695425,3.4513643,0.942816,1.1672304,0.18372466,44
45,0.16930397,0.72627264,3.7239594,0.5715171,4.827693,0.2698334,45
46,0.5685093,0.7525332,1.8623586,2.4272673,2.628652,0.029998437,46
47,0.139542,0.18847355,1.6153936,1.2974886,4.3166237,0.46202138,47
48,0.5465082,0.7553223,1.2344801,4.19825,1.0275779,0.062227946,48
49,0.20384203,0.41694722,1.4166765,1.0865082,2.0825813,0.072015785,49
50,0.5241368,0.3956951,3.9406743,4.179764,1.659242,0.47015876,0
51,0.3496671,0.37752268,1.7966455,5.054637,3.5742335,0.9305304,1
52,0.38037267,0.22014372,1.3816152,1.8770967,2.77048,0.6175388,2
53,0.19303423,0.55608964,3.2754242,4.2115307,0.6799195,0.50199836,3
54,0.054201543,0.7243718,3.2623982,1.3074565,1.5315015,0.11794464,4
55,0.71002144,0.916022,4.3785334,1.1012335,1.1705732,0.2635974,5
56,0.055689037,0.42413902,3.0329413,0.897733,2.8894272,0.6519465,6
57,0.82087576,0.5436596,4.5817657,5.223931,4.651348,0.2222748,7
58,0.17437102,0.21368752,2.3213296,3.9669127,4.2771997,0.6876646,8
59,0.17456673,0.73910475,3.303286,0.3604523,2.162972,0.27147692,9
60,0.16364075,0.1458954,3.390742,1.4583497,1.9111987,0.87209785,10
61,0.6863049,0.26221386,2.4013906,1.094365,3.930379,0.33374462,11
62,0.28786573,0.102991186,0.9307487,2.6671062,2.059657,0.7363455,12
63,0.867467,0.15548919,2.298863,3.942102,4.875995,0.43203285,13
