,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.4698919,0.6394743,1.012424,4.361388,1.8295562,0.2516891,0
1,0.5228861,0.29207736,3.9877582,2.7024126,1.8034432,0.6586025,1
2,0.32119924,0.60550725,2.6412468,2.9676197,2.7581143,0.21459185,2
3,0.7095316,0.1607475,2.3580825,4.114006,1.3781749,0.7213575,3
4,0.6470967,0.5740524,1.2618384,3.5080428,1.0422398,0.71229285,4
5,0.32950425,0.8336939,4.5723104,3.0926976,0.796563,0.22070865,5
6,0.18555136,0.4430763,1.3246933,1.9991101,2.3432393,0.35264698,6
7,0.27207652,0.5499704,1.8732909,0.85649604,1.2875016,0.20194283,7
8,0.5983077,0.532827,3.3240185,0.97314036,3.3108425,0.50045645,8
9,0.3907437,0.5612488,1.010821,1.2405146,2.1542807,0.32837245,9
10,0.3177956,0.42402127,4.675005,2.8057315,4.1039605,0.32220975,10
11,0.36556923,0.69107354,2.2892978,3.2287467,4.866764,0.40301177,11
12,0.30509672,0.39339623,0.86896753,1.2806988,1.2294933,0.5408312,12
13,0.5290548,0.52841353,2.4041693,0.97551906,4.1848364,0.82149,13
14,0.6305525,0.6914146,3.448697,4.744693,2.8671103,0.3871602,14
15,0.7361511,0.21236296,3.8846931,0.94770956,2.9555964,0.80360425,15
16,0.35335875,0.61943126,1.5300472,2.5509055,4.0433035,0.6028557,16
17,0.6219937,0.5227141,1.9125159,5.514188,2.3303201,0.61148506,17
18,0.12131831,0.49485818,1.8708496,2.2892098,2.5332925,0.6564152,18
19,0.6598918,0.24616939,4.3666897,5.420089,4.552103,0.9367873,19
20,0.5904161,0.68228436,3.0565743,5.1632814,2.919976,0.53490335,20
21,0.49951732,0.8104645,4.1320624,3.4242277,4.4312744,0.7342618,21
22,0.7988777,0.47515872,4.8970227,4.4844756,3.6884274,0.78723866,22
23,0.30459896,0.77952015,4.130241,2.600795,1.3185644,0.24987122,23
24,0.548091,0.60924315,2.6455605,1.3281581,4.7506504,0.22285827,24
25,0.43223846,0.36482173,1.4799998,2.970391,0.8082516,0.16776055,0
26,0.5512345,0.33965507,2.4366622,2.0716896,4.1331406,0.57750165,1
27,0.73727155,0.686577,3.0548863,4.1048207,2.1272101,0.1901645,2
28,0.3889524,0.5955487,5.059058,4.597157,4.622826,0.8258533,3
29,0.21961989,0.7315724,2.7209952,3.4713244,2.0475173,0.0944866,4
30,0.14120437,0.5779078,1.5165684,0.8862133,2.1243591,0.6476404,5
31,0.41712835,0.691958,2.1226137,2.975978,3.1843936,0.0678646,6
32,0.40206075,0.5113473,1.7088318,1.7977226,1.5485762,0.47322747,7
33,0.60079914,0.66299427,2.7411094,1.6174123,4.04594,0.56436384,8
34,0.2241445,0.47650048,2.4180293,1.1098455,1.950967,0.24713331,9
35,0.59292585,0.20744695,4.6352234,1.9200685,4.4228406,0.52049965,10
36,0.683672,0.7537723,1.6633856,2.858982,5.202259,0.49582335,11
37,0.6098527,0.82205987,3.7943716,4.6227026,2.16225,0.19064455,12
38,0.31538513,0.35092252,1.0313878,1.1849887,4.0072947,0.60526735,13
39,0.14768039,0.565321,5.0496664,4.248534,3.7678692,0.23284397,14
40,0.6516402,0.28094634,4.504596,1.796102,3.8408155,0.2761598,15
41,0.2458343,0.6571428,1.6197395,1.284568,2.8366802,0.52446723,16
42,0.16050881,0.34477997,3.3919044,3.3907192,2.5113091,0.6766624,17
43,0.2919427,0.6080593,2.6944182,2.012222,1.6430235,0.7428511,18
44,0.7012129,0.26077175,3.9201126,4.931286,4.4775257,0.22158273,19
45,0.59514797,0.36474547,1.7262836,1.2526722,4.2106857,0.48622638,20
46,0.6689808,0.7339667,3.7917595,3.210587,3.808915,0.8106848,21
47,0.6159697,0.47334185,4.6660314,3.507546,4.535073,0.5894503,22
48,0.07857558,0.58628607,1.061536,1.5576918,2.1480174,0.31381747,23
49,0.2998903,0.656283,2.1335688,1.3993347,3.4729848,0.39360037,24
50,0.59127843,0.68465,2.0071356,4.260291,2.5071135,0.23945273,0
51,0.57771,0.5273685,5.631937,4.844574,2.9804978,0.42086035,1
52,0.72062683,0.5751222,2.5633118,4.2969046,1.2843657,0.3439254,2
53,0.5954879,0.41001,4.772358,3.80827,3.9850202,0.63708067,3
54,0.7334604,0.46635607,0.95409787,0.7930189,0.9696945,0.44954553,4
55,0.38616624,0.5972544,1.3853698,3.2670543,3.1588418,0.4547288,5
56,0.6224661,0.6604343,2.1728735,1.6909801,1.553333,0.26464385,6
57,0.5981687,0.6140515,1.117099,2.517314,0.78717935,0.3579438,7
58,0.6012132,0.65224355,1.2196732,4.6580477,4.6049857,0.7680708,8
59,0.12593071,0.5731054,2.1444025,1.9702016,1.5958915,0.2786733,9
60,0.7859381,0.07759295,1.3998945,2.5084229,3.5383458,0.8113419,10
61,0.72973627,0.77240473,2.2532132,1.5270917,4.6450233,0.24096394,11
62,0.12826501,0.383314,2.1176918,0.54749167,0.9542216,0.84335506,12
63,0.3567628,0.8165593,2.5763433,2.2938385,3.890676,0.6867398,13
64,0.87842053,0.36619425,3.1845095,2.6532617,0.31744957,0.41623595,14
65,0.9175639,0.3318414,4.767749,5.3515444,3.879838,0.7786803,15
66,0.33367458,0.3463829,1.3028551,0.42566594,2.4504821,0.63187015,16
67,0.51859975,0.23093717,3.1085591,4.47079,3.561696,0.5238018,17
68,0.6819422,0.40439254,1.8603709,0.6509667,0.53104967,0.7739945,18
69,0.36435387,0.50453913,3.7899985,5.294663,5.1617527,0.4208124,19
70,0.6351872,0.40539482,3.1573787,2.2662466,3.2339964,0.6072178,20
71,0.72284514,0.59007144,0.7288884,1.3621562,4.9875503,0.2758015,21
72,0.7856041,0.41957194,5.1440563,3.9811656,3.4580975,0.33867645,22
73,0.43603677,0.51563185,1.0400666,2.6508605,1.015838,0.43332645,23
74,0.60418904,0.5398068,0.8141247,1.3309338,3.124093,0.28756368,24
75,0.20465486,0.8125187,3.2033248,4.606867,2.163815,0.24749741,0
76,0.6216621,0.36484516,5.392017,2.7255445,2.9424343,0.27897835,1
77,0.18307711,0.6861392,3.136085,4.448358,2.3582923,0.7162144,2
78,0.5911872,0.26368853,3.0535605,4.0488844,3.195033,0.6950771,3
79,0.25375086,0.56288785,3.1469865,1.0263758,1.0052774,0.69967705,4
80,0.6907931,0.86421335,3.0644026,1.1515515,1.9758915,0.42790803,5
81,0.5380966,0.6440384,0.6358596,3.1238995,1.534014,0.24788228,6
82,0.4585398,0.62476313,1.5397978,1.3689735,1.2375038,0.33521512,7
83,0.5362896,0.6803588,2.1345227,2.9090323,2.9287071,0.8464998,8
84,0.71181124,0.5608168,1.8379108,1.9634383,3.6477923,0.038812876,9
85,0.8681767,0.41079947,3.50508,4.3289633,4.5933566,0.7799435,10
86,0.35249576,0.5012083,1.4779055,1.8033857,3.750144,0.15430808,11
87,0.28013214,0.63000137,3.2641618,1.9906633,1.1173071,0.6391068,12
88,0.5808727,0.7508606,1.7575954,1.468306,4.432315,0.51312256,13
89,0.6829172,0.44648772,4.16691,3.1655097,0.483251,0.49864066,14
90,0.4877625,0.16871376,2.890677,2.6488905,3.9420047,0.26019204,15
91,0.37637565,0.39872372,2.182479,0.27206293,4.164461,0.21861447,16
92,0.7416944,0.17339729,0.82515764,4.9728465,3.7758126,0.8863999,17
