,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.49043658,0.6563576,1.3705714,3.3484473,1.4006164,0.32047293,0
1,0.30558416,0.33021125,2.4152958,5.396425,3.729302,0.24273671,1
2,0.80111444,0.5440244,2.613159,3.2066007,0.86585,0.68733877,2
3,0.88520885,0.15387695,2.9651167,3.8943949,2.4310303,0.7977465,3
4,0.57118785,0.7484152,1.1787312,1.4205905,0.682326,0.3557391,4
5,0.47121713,0.7190472,0.4683261,0.6943179,2.0469992,0.4720581,5
6,0.1410003,0.7943589,1.4010019,4.1767564,1.3745738,0.4298785,6
7,0.10146508,0.79731816,1.8483784,3.0262566,1.1589555,0.44423425,7
8,0.15950602,0.7706222,1.9985719,1.9691852,5.0340223,0.95603895,8
9,0.19034149,0.8933983,3.3486133,2.4176836,1.0035557,0.25900897,9
10,0.57227814,0.090064056,3.8272853,1.7400026,0.58025825,0.45056903,10
11,0.3355732,0.6258133,0.999594,0.42840964,5.4852815,0.47536767,11
12,0.25651544,0.7706224,2.586814,4.888253,1.4808841,0.3327525,12
13,0.12530759,0.6153182,0.61667985,2.1832035,4.278732,0.6623258,13
14,0.40473375,0.36770737,3.4665852,3.693625,3.083775,0.2174794,14
15,0.85705924,0.19274919,2.4551406,5.5126395,5.5691032,0.6222631,15
16,0.17816927,0.634661,1.4294677,1.2392514,2.7665637,0.22085367,16
17,0.110424265,0.10500834,0.53439415,3.7608197,4.5295577,0.9127403,17
18,0.71857524,0.6972217,3.4048557,0.85166395,2.066,0.734055,18
19,0.5522788,0.12886699,2.482509,5.0583005,1.3296186,0.2876651,19
20,0.9408002,0.7255435,5.0982533,5.615891,1.9395206,0.29714626,20
21,0.446539,0.7314789,1.0672061,1.6983714,4.312071,0.5745327,21
22,0.7723332,0.09028037,4.128209,2.089509,4.9457564,0.71363527,22
23,0.3823335,0.7137386,0.59729224,4.1976585,0.10436308,0.5610678,23
24,0.25264376,0.84664273,0.90776134,2.2021208,5.7097654,0.5626401,24
25,0.22522031,0.6697817,2.0447383,3.7392306,1.991806,0.36642113,0
26,0.8104823,0.2616471,2.2576838,4.2138934,0.735589,0.51292443,1
