,inferred mb weight,true mb weight,subject,inferred discount,true discount,inferred mf weight,true mf weight,inferred learning rate,true learning rate,inferred prior weight,true prior weight,inferred prior lr,true prior lr
0,2.380079,0.54902816,0,0.67540807,0.95821035,3.7849336,4.5214167,0.377964,0.3408569,3.0416245,0.43904078,0.6162145,0.2842437
1,1.9350586,3.0344281,1,0.66368836,0.8485971,3.635746,2.4007664,0.33775783,0.3905236,2.8773224,5.8074193,0.56999105,0.34544158
2,3.8113422,4.375218,2,0.30747887,0.104831636,1.4968157,3.840047,0.7915846,0.9524294,3.41023,3.99149,0.90119195,0.89275205
3,1.4585118,1.5367459,3,0.25921538,0.08000058,1.9473048,4.0812936,0.6535673,0.7196226,4.5194736,5.2873383,0.8901671,0.7909674
4,2.8980107,2.7785864,4,0.24157485,0.08852899,2.6358204,2.38908,0.3777268,0.32532173,4.2530127,5.710597,0.7460469,0.6372037
5,3.655711,4.876545,5,0.6330862,0.8260302,3.8146882,4.1187763,0.66137296,0.68801576,2.1104372,1.578597,0.5493543,0.49288744
6,3.3639264,4.9881124,6,0.6224164,0.62396187,3.4132755,4.8240204,0.71949756,0.8213401,1.9150372,2.2860613,0.6235774,0.6487152
7,5.0472035,4.6319027,7,0.2915578,0.12845558,2.0554814,2.655478,0.5998153,0.5528494,1.9327784,0.18442976,0.29734242,0.6712924
8,1.1570704,1.1839614,8,0.3013447,0.18780965,1.6318024,1.9682064,0.73123115,0.9570519,2.0908003,2.7370129,0.7431305,0.60987073
9,2.776581,2.497733,9,0.34338024,0.18729335,2.5909839,2.5849323,0.58887786,0.5076606,2.2995849,0.93128836,0.38762718,0.38855708
10,2.575127,3.2841632,10,0.31680098,0.39073056,1.6536267,1.5402213,0.7409575,0.8154456,2.1850173,1.9782726,0.8515606,0.99284947
11,3.463297,4.89282,11,0.47949594,0.9773809,3.511257,3.4912157,0.14352627,0.16747612,3.2436967,3.1938682,0.5865226,0.18116653
12,2.831328,2.0971475,12,0.507778,0.29594713,2.6136544,5.176859,0.727681,0.7353657,2.9215534,2.1082227,0.85647887,0.8729327
13,2.9217813,2.6587539,13,0.35619274,0.58081853,1.6726118,0.6843463,0.43167335,0.316809,3.570421,4.5399837,0.48517498,0.43128657
14,4.2666507,5.3679657,14,0.33877924,0.18750739,1.3588877,3.919907,0.82324106,0.94692314,2.2056606,3.3579347,0.49346384,0.34460348
15,2.1976714,3.177779,15,0.31844142,0.19921666,1.4419675,1.3535192,0.7756103,0.925168,2.9471478,3.2798889,0.44483495,0.31522566
16,3.263825,3.7961621,16,0.3792445,0.36339998,1.5594709,2.3299494,0.3369,0.41109955,2.6184185,0.100753784,0.38381538,0.54346967
17,1.8310122,2.6538682,17,0.5032274,0.5126933,2.252391,1.2511657,0.69986665,0.5330726,2.423074,2.9750776,0.73801893,0.9017093
18,3.9881475,3.8344564,18,0.35675818,0.06985289,1.9345033,4.1052423,0.7656908,0.8429621,1.8835077,1.6825905,0.36974815,0.40435278
19,1.1936175,1.3777606,19,0.3470321,0.3238567,1.5652783,1.823371,0.72601163,0.8625683,2.9127724,4.280833,0.7205465,0.5654812
