,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.10160803,0.7542327,3.5407813,2.8122737,2.2435725,0.24102604,0
1,0.4211412,0.11043601,5.4272394,2.120374,1.765127,0.035622314,1
2,0.16094233,0.3998291,4.71331,1.9935358,3.1314173,0.6231289,2
3,0.5419501,0.8799354,1.6687305,1.3648204,3.6096544,0.5754513,3
4,0.4949561,0.29009366,2.2725997,0.9182476,2.8011556,0.6350586,4
5,0.5833044,0.35541514,4.3438377,4.9453235,5.486976,0.88548505,5
6,0.33899632,0.8230512,2.3012252,1.1100768,3.9374313,0.25646824,6
7,0.60205925,0.26578912,3.1805913,1.6784706,2.3043668,0.3089902,7
8,0.67509395,0.7791225,1.3754168,1.2541049,3.5418067,0.305908,8
9,0.7939597,0.27612406,3.7708235,3.4820588,2.3260622,0.3458322,9
10,0.2715683,0.22560146,1.8829654,0.7708474,1.6005796,0.15439904,10
11,0.3722939,0.6783667,2.1941853,1.58977,3.6173182,0.5948874,11
12,0.2427411,0.09549187,0.71229523,0.45650887,3.7690609,0.42762232,12
13,0.21028663,0.7641791,1.396465,0.2574602,0.44402206,0.24647103,13
14,0.38265383,0.39511123,2.1381366,1.4959958,1.1220688,0.9534149,14
15,0.5104942,0.6974741,0.7246783,4.1143327,1.8675506,0.416161,0
16,0.37792683,0.042841244,3.3386974,2.2339425,2.759779,0.667224,1
17,0.12566203,0.27273992,3.2060466,1.1437908,3.1524317,0.7105493,2
18,0.4801591,0.7125395,1.4968561,0.91735494,2.1716504,0.50896394,3
19,0.6898132,0.4174791,5.0387344,2.5630176,1.5045576,0.72848374,4
20,0.42408386,0.322842,4.11996,4.9057193,4.8796377,0.51042134,5
21,0.43796682,0.72384983,1.2068453,2.1330853,0.9986181,0.44885126,6
22,0.51386374,0.3574608,4.359086,2.7261295,4.730841,0.66403484,7
23,0.5043289,0.8694907,2.96961,1.0466007,0.6307794,0.46866518,8
24,0.75270057,0.16333,0.96495914,1.2126492,1.3788701,0.54886407,9
25,0.19641699,0.2424791,2.712499,0.5481775,4.3330894,0.16836561,10
26,0.28278336,0.5893509,2.2890515,1.671396,1.2588658,0.6276537,11
27,0.41491216,0.07636607,0.49576825,0.51065946,2.1898024,0.4000399,12
28,0.19219524,0.61480445,1.0731156,0.54278064,0.41283023,0.46066165,13
29,0.63834685,0.32096183,0.976463,1.6766009,5.22816,0.13139834,14
30,0.39764035,0.67632127,0.29633132,3.5189977,2.8255818,0.28730255,0
31,0.5519762,0.096267425,3.4591565,1.4815575,5.2485485,0.34261614,1
32,0.12610371,0.24639408,2.344593,1.1519253,4.7044377,0.25305417,2
33,0.5435541,0.8297585,1.7675167,0.9464339,2.0434592,0.5708358,3
34,0.395567,0.32138422,4.103633,1.8344817,3.522831,0.5369211,4
35,0.24434459,0.21467914,1.7803037,3.5663266,2.100891,0.81602407,5
36,0.29429188,0.8901951,3.8066444,2.372062,1.8636057,0.6422868,6
37,0.28737748,0.2938172,4.2485676,0.75424093,4.9365015,0.30577925,7
38,0.7092302,0.8483124,1.8054154,0.45763654,4.798627,0.33762497,8
39,0.6119158,0.19750744,2.4796567,0.6510159,2.0771337,0.6853093,9
40,0.26082486,0.2613573,2.79594,0.29105973,3.4263225,0.20167208,10
41,0.14305413,0.36895865,1.3238895,0.8709866,4.8918386,0.46679196,11
42,0.47833392,0.10882661,0.69640744,0.49550602,1.3507359,0.40590414,12
43,0.32117006,0.7712925,0.30969062,0.7211011,0.09041569,0.5620232,13
44,0.59196097,0.27142337,0.791118,1.2577839,1.5932789,0.59574246,14
45,0.2023949,0.62372774,0.68941516,3.4761128,3.2270474,0.1262778,0
46,0.49679077,0.08717669,2.6934407,3.0820735,0.49081463,0.43122208,1
47,0.20475627,0.24748608,2.2386062,1.3164692,2.8099093,0.5217355,2
48,0.43513232,0.77284855,3.0623422,0.23945776,2.2702537,0.31389022,3
49,0.25300395,0.24497128,3.5626078,1.6045499,3.7881718,0.5376184,4
50,0.4056965,0.269335,3.925006,2.708037,3.7175968,0.9753838,5
51,0.24696061,0.9151717,2.2150822,2.9506702,1.0068296,0.7074186,6
52,0.24654463,0.25445333,2.8795,0.8145113,4.7977843,0.5054222,7
53,0.4296239,0.66635686,1.5339487,0.6768104,1.5371714,0.3909393,8
54,0.49023712,0.3166012,3.9118028,0.91534245,5.027748,0.08401103,9
55,0.41248432,0.21454605,1.5501676,0.96179104,2.504517,0.4269168,10
56,0.38420594,0.56156766,2.708983,0.8673639,0.85101604,0.49086726,11
57,0.5455206,0.08593805,0.2820444,0.96711385,2.2152631,0.5122248,12
58,0.2051806,0.6952486,0.52345085,0.7608557,2.0792794,0.10193698,13
59,0.4121174,0.28903174,1.4375122,0.92011666,2.0570388,0.66176605,14
60,0.08910071,0.7016768,2.1617346,2.910236,4.0606394,0.067554526,0
61,0.3975434,0.13890563,3.548874,3.2331548,0.18813546,0.07954809,1
62,0.35986823,0.3762626,2.3995783,2.0359023,1.5618577,0.68685746,2
63,0.4722476,0.8677905,2.4992158,0.526706,1.5733747,0.5302761,3
64,0.54045254,0.32341328,3.7784963,1.0979803,2.787281,0.5933169,4
65,0.55053306,0.2100501,0.7914474,4.6403003,5.515259,0.9013813,5
66,0.34737042,0.83247894,1.772238,2.723484,1.2108588,0.42480233,6
67,0.37631404,0.2668145,3.1891403,1.5783813,1.235998,0.34597212,7
68,0.66027814,0.7950437,2.1934774,0.7077671,3.53787,0.11575015,8
69,0.53518164,0.18304259,2.3183556,0.95043004,0.9923621,0.7990088,9
70,0.20926689,0.17469546,1.369678,0.8085848,2.7622395,0.7056675,10
71,0.6157923,0.6551035,2.0365045,1.9014411,3.096024,0.2632021,11
72,0.57837594,0.11649416,0.5805476,0.89489704,3.8221679,0.42395183,12
73,0.34948194,0.82369053,0.5231372,0.51301444,1.1563041,0.42996275,13
74,0.5687605,0.35016802,0.75317574,1.4802136,3.782442,0.725154,14
75,0.3853705,0.6336213,1.3260554,2.896754,2.2585094,0.19910023,0
76,0.35909677,0.0951669,2.5067816,4.955986,4.703899,0.82042646,1
77,0.18606304,0.22008781,1.505083,1.2854067,4.4739065,0.51240057,2
78,0.5623654,0.7189131,0.6874315,1.279174,4.061568,0.55324614,3
79,0.5698607,0.3412224,3.9219666,1.6148261,3.1323504,0.4572806,4
80,0.5712975,0.2282049,1.3737911,4.104127,1.8919828,0.9689831,5
81,0.6479655,0.719979,1.203715,2.4089453,2.2533894,0.25477925,6
82,0.6172952,0.21881661,1.5911926,1.3482211,2.901833,0.68923295,7
83,0.58145314,0.75203747,1.621254,0.8084065,1.8253845,0.19843017,8
84,0.4320781,0.27288684,3.7725413,1.2825159,3.019937,0.21880025,9
85,0.33667916,0.28640532,2.4221342,0.81501436,1.9551592,0.46266434,10
86,0.3474371,0.47730604,1.0756843,1.9449534,1.3633635,0.6023447,11
87,0.38393393,0.11523662,0.55215794,0.7977632,1.3843277,0.7154181,12
88,0.28203028,0.7328782,0.3893029,0.30550054,0.53144807,0.5215469,13
89,0.5251873,0.373051,2.3107862,1.3559629,2.9290323,0.27606237,14
90,0.16211781,0.7357504,3.2477238,3.6959105,1.4994507,0.14086094,0
91,0.483828,0.06339304,5.2045035,3.1113992,0.33978307,0.35580817,1
92,0.09961532,0.19658926,1.922489,1.015069,3.1718826,0.87363976,2
93,0.66199464,0.8118091,1.1864873,0.8229763,2.129367,0.6393568,3
94,0.3272797,0.23590808,2.6117883,0.37252158,1.6885571,0.8313818,4
95,0.26406932,0.2547399,3.1180294,3.7335377,3.0827537,0.8630154,5
96,0.4754706,0.6721495,1.1143489,1.5719905,1.9140233,0.5037597,6
97,0.66163,0.37663877,4.3111796,1.7998585,4.8479643,0.089249454,7
98,0.7095417,0.90993947,2.4441156,1.075134,2.338507,0.35193852,8
99,0.83655065,0.31003675,3.7160444,2.5231829,1.6843407,0.8970941,9
100,0.27206177,0.21511616,1.61626,0.60166013,1.4109031,0.45939144,10
101,0.5863044,0.39492622,0.7146206,1.3952179,3.8154392,0.53520364,11
102,0.40484938,0.18764183,1.3213233,0.8677869,1.4651499,0.21057929,12
103,0.08110969,0.78328705,0.8350251,0.5267368,0.94023824,0.7153188,13
104,0.5782556,0.38019586,1.4400657,1.3404332,2.6532407,0.6688373,14
105,0.14083223,0.53965145,0.8923901,2.3875265,3.348206,0.15884335,0
106,0.18024176,0.09164672,1.8877013,1.7904983,3.848081,0.28569686,1
107,0.06812052,0.15073022,2.5314262,0.72037244,3.3768497,0.42769912,2
108,0.24574552,0.63074327,1.7383608,0.5626858,4.0279975,0.16467297,3
109,0.40585175,0.28420523,2.466047,1.8629949,3.6574974,0.7549042,4
110,0.46184373,0.28456596,3.0097165,2.296648,3.9873304,0.6125579,5
111,0.4891756,0.7990216,2.7689092,1.2849714,2.0340745,0.07563867,6
112,0.51593226,0.2377238,2.5596666,0.7143473,2.3480926,0.5655775,7
113,0.6385079,0.8878813,2.3369172,0.97283125,1.3066661,0.6388821,8
114,0.636463,0.23036394,1.8080518,1.3572755,3.9842787,0.16978937,9
115,0.29412085,0.26085305,2.2204401,1.1940589,3.4258118,0.17577006,10
116,0.3085016,0.5336818,1.2247441,1.7025143,2.3261795,0.49485964,11
117,0.38211134,0.10780276,0.63172364,0.9470746,2.9534829,0.49447137,12
118,0.11121267,0.9378392,0.8108137,0.50055844,0.47553527,0.5885104,13
119,0.26729688,0.27143607,1.8630874,0.4122864,1.183476,0.67577857,14
120,0.16733064,0.6677011,0.28410566,3.4815326,1.0166357,0.52821124,0
121,0.3683936,0.08501362,2.4860735,4.673934,2.6293194,0.36246744,1
122,0.16071723,0.31594002,2.9891949,1.4698173,2.6113825,0.5385231,2
123,0.16246724,0.8548016,3.7502418,0.51955235,3.9335003,0.4462577,3
124,0.49686855,0.37151724,4.6230855,1.6434712,3.8863807,0.5119064,4
125,0.4359386,0.289981,3.3323328,4.2209764,4.3645535,0.87520903,5
