,inferred mb weight,true mb weight,subject,inferred discount,true discount,inferred mf weight,true mf weight,inferred learning rate,true learning rate,inferred prior weight,true prior weight,inferred prior lr,true prior lr
0,3.079465,3.373383,0,0.47956896,0.69747406,3.1428244,0.07327974,0.46378332,0.24529564,4.4026947,5.1195955,0.5092343,0.46600765
1,4.031736,5.9674854,1,0.41120416,0.90908766,2.298029,1.9833856,0.49867257,0.6278806,3.814247,4.0402045,0.39240184,0.4079697
2,2.176583,1.2539592,2,0.46512723,0.15166187,2.3502984,2.7245069,0.63088095,0.42120856,4.0549064,2.9799793,0.71322024,0.898645
3,2.61652,2.4895854,3,0.5531926,0.76185477,3.0191698,5.5138884,0.5910241,0.44749343,4.864323,3.897236,0.44211304,0.56204623
4,3.102222,5.505311,4,0.49472085,0.2156046,3.3304486,4.496255,0.15188651,0.18432188,4.1234126,4.3402944,0.55631936,0.7107549
5,2.2367926,2.870088,5,0.54217845,0.53123075,2.3572543,0.15908468,0.6919799,0.64678586,4.0134034,4.7655497,0.70530885,0.59100527
6,1.0996888,0.39743006,6,0.37284705,0.2125225,2.0670342,5.604364,0.762801,0.9784877,0.97142184,0.3543924,0.31384242,0.9109581
7,4.53155,3.4600496,7,0.2721759,0.18321168,2.331733,1.1243488,0.30809972,0.22809523,2.7162745,2.4966223,0.28469175,0.11422491
8,4.082646,4.7451916,8,0.34973437,0.23515415,2.1505237,3.371738,0.2861946,0.28332806,3.7807524,1.5493491,0.45150802,0.6548769
9,1.8591323,2.2476704,9,0.41744593,0.42987043,2.000171,3.4301195,0.7828473,0.925839,0.8616495,0.18867052,0.29184803,0.7025755
10,3.4188726,5.632188,10,0.55423045,0.3930419,2.906701,4.532646,0.7204179,0.7593889,0.8192013,0.3564942,0.4536797,0.91711533
11,2.772585,1.3159686,11,0.43803114,0.3272354,3.4584644,5.2248755,0.41960368,0.3728761,1.5553085,0.14767528,0.22998793,0.7607182
12,4.008578,5.786352,12,0.3783642,0.20673287,2.0742114,5.3411546,0.6982349,0.7706482,2.8891513,2.3486133,0.5968926,0.749065
13,2.013996,0.71349406,13,0.53421867,0.8208396,2.351958,4.010472,0.3098116,0.4934274,4.371879,5.0569706,0.43662623,0.25054735
14,2.739249,3.8516374,14,0.5167524,0.75103223,3.096622,2.0977788,0.36705214,0.5971006,4.622931,5.472637,0.5045714,0.44501323
15,1.3769205,1.419808,15,0.34134603,0.2820019,1.04331,1.5128717,0.15857878,0.09875786,3.5206275,4.0392857,0.5874226,0.71645206
16,4.7081575,4.454571,16,0.31181958,0.22564077,2.1325586,1.6574525,0.43156525,0.36071026,1.2382698,1.112714,0.5884791,0.93570435
17,2.7504048,2.2938275,17,0.7969181,0.7932054,4.5215364,5.520234,0.57390934,0.6264096,1.0434214,0.7615807,0.46158803,0.69294107
18,1.8697407,5.299411,18,0.52165693,0.25028288,2.2878635,0.75670874,0.71338063,0.7209931,5.180354,5.677352,0.2359993,0.13313669
19,3.3264275,4.943097,19,0.39940724,0.5030939,2.194513,2.5472074,0.65355724,0.7033106,4.4094434,4.6751194,0.6145469,0.7499719
20,1.323813,2.6453476,20,0.34875292,0.28563035,1.6044487,1.4213612,0.7065211,0.9259767,1.4588436,1.5405529,0.764439,0.82828426
21,1.9707022,1.7845488,21,0.44388127,0.8865664,2.3440356,1.1776657,0.50994945,0.4381845,4.2182283,4.046335,0.7820885,0.6958071
22,2.879064,2.345679,22,0.12289442,0.0005630851,1.1677727,5.3111167,0.123231106,0.12652564,2.3985083,3.3711197,0.2685425,0.38217604
23,2.7344506,5.8086967,23,0.57828856,0.82616454,3.383256,4.351617,0.67410463,0.66555405,4.5491767,4.0270333,0.10459854,0.07011503
24,2.9788375,4.2880745,24,0.5379795,0.9847438,3.4376378,1.0177052,0.4364284,0.4551292,4.7401395,5.795888,0.700821,0.74787194
25,4.656194,4.271532,25,0.28433636,0.83459383,1.713268,0.2962035,0.47625667,0.26815557,1.8778514,0.008235812,0.25960693,0.051769257
26,3.8764167,3.1885867,26,0.32534283,0.23151952,2.7236981,2.5515223,0.43330833,0.285425,2.44121,1.1708586,0.46078315,0.99297196
27,3.3498297,5.081452,27,0.49068153,0.1007666,3.399296,3.9131892,0.11044408,0.06891376,4.0241313,2.8723063,0.34886152,0.64620876
28,1.4554,0.39313102,28,0.3935941,0.44880104,2.0612607,1.8872917,0.7507485,0.9326735,1.0130612,0.9840617,0.36215913,0.7661767
29,3.6483138,4.0183992,29,0.27331892,0.019738197,1.3754714,0.78528464,0.75215286,0.98192173,1.9845495,2.8327296,0.54107,0.4679839
30,2.8407836,3.8682246,30,0.28420416,0.82092714,2.0419855,0.31245017,0.6163947,0.4615621,1.0267856,0.5476656,0.33380023,0.68235433
31,3.1010625,3.9801726,31,0.53365797,0.542869,3.2834551,5.7837176,0.31410068,0.45928568,4.6049957,4.851866,0.38511357,0.23887426
32,3.3256214,3.9352012,32,0.4900885,0.35100633,3.3230615,1.7411281,0.117442645,0.06000209,3.7346537,5.17038,0.3923675,0.51818615
33,3.503729,1.357932,33,0.48363128,0.7067697,3.498869,2.3565826,0.093871124,0.009545624,4.1615763,3.8963878,0.35117567,0.41146374
34,3.3965068,3.605645,34,0.49449274,0.38006538,3.4495692,2.9851842,0.09766922,0.01004827,3.99718,3.7134118,0.35584942,0.9972962
35,2.0668452,2.534533,35,0.48362914,0.76452446,2.0084112,2.239335,0.7271703,0.88416344,1.8838503,1.9507542,0.40536365,0.29284722
36,3.0409944,1.4622284,36,0.546361,0.8321806,3.2722178,1.2300764,0.20560825,0.13283718,4.1156135,5.3334875,0.8867063,0.94865537
37,2.2060218,1.2196301,37,0.68381345,0.3555134,3.8089504,4.595223,0.60180867,0.46908456,2.7979524,1.8075868,0.4174215,0.696768
38,3.039567,0.7726618,38,0.4383503,0.53320783,2.8955498,2.334704,0.39832446,0.24589527,4.2752385,2.930731,0.24191605,0.21175903
39,0.8400104,0.52290165,39,0.49420255,0.8411782,1.2636309,1.338619,0.70986587,0.73830205,0.9842461,0.17485929,0.2500128,0.33226526
40,3.3955994,2.9216967,40,0.49419275,0.83855164,3.5797226,2.7375684,0.10066139,0.054614305,4.3157587,5.4404964,0.43160757,0.4049418
41,0.73311746,0.2794869,41,0.3916314,0.23560935,1.1300552,1.5259262,0.59404033,0.4663986,2.4704664,2.7175326,0.5331294,0.5707664
42,1.9293115,0.4712516,42,0.5312053,0.01583594,2.1578095,1.3710684,0.69292957,0.69140315,4.9347315,5.53712,0.47708648,0.64722663
43,3.168538,3.249909,43,0.5728777,0.9865156,3.6373222,4.0060444,0.31241912,0.23566926,4.0814524,1.9050457,0.50645286,0.7852187
44,3.0114708,4.962949,44,0.62934387,0.83714616,3.428834,5.0417356,0.5971273,0.625549,2.8874834,2.6940846,0.6026936,0.8521404
45,3.44115,5.8620367,45,0.54906666,0.46437824,3.6058946,3.5175605,0.56828225,0.5964844,3.7626445,5.126725,0.8629241,0.97175395
46,1.3238465,0.6782098,46,0.4835465,0.34278506,2.7464206,3.8400543,0.7202404,0.70024586,0.90174025,0.57791126,0.3361877,0.7944505
47,1.354814,2.5830696,47,0.5770348,0.7411317,1.8251634,0.9298425,0.5249863,0.635657,4.5525618,5.2616305,0.24943592,0.20649028
48,3.1099346,1.355185,48,0.5303031,0.17052495,3.3341856,5.2517557,0.22539441,0.15788704,3.9750502,3.1750138,0.3355046,0.5006254
49,1.8406867,3.0665927,49,0.49456993,0.84176177,2.1977854,5.1021976,0.714071,0.8695633,4.4223957,3.1183758,0.85553503,0.87226295
50,1.8376098,3.1453638,50,0.30693278,0.018039465,1.4333134,2.8436275,0.74759,0.9307554,2.4028594,2.3701582,0.85878676,0.9468067
51,1.4530854,1.5532712,51,0.675174,0.50715137,2.7902315,3.0021238,0.5681358,0.6288769,2.7616558,2.9994936,0.48082376,0.54508305
52,2.7559264,5.4935575,52,0.44567853,0.91361636,2.2856803,1.956105,0.62907314,0.7393923,2.8545463,2.4903066,0.36447012,0.43541312
53,3.943892,5.308928,53,0.4212311,0.8775105,2.7918012,2.3245819,0.27323475,0.2843783,4.0667763,5.078695,0.6107289,0.60836387
54,3.19519,0.04991305,54,0.5124509,0.33211392,3.2132788,3.8204763,0.14680713,0.11899513,3.7700214,4.024691,0.49455115,0.7023803
55,3.1035254,1.7535077,55,0.53527623,0.6297878,3.3743188,3.0588884,0.4087317,0.39484078,4.5120177,4.0578995,0.48612797,0.35661572
56,1.9051548,1.3139498,56,0.7705889,0.92079014,4.042103,5.332112,0.7140583,0.88651836,2.351374,3.2844005,0.12338825,0.03279859
57,3.3588974,5.7459936,57,0.51456004,0.8385233,3.3596685,5.451204,0.3165177,0.3860172,4.4018817,3.9893317,0.7406991,0.75500554
58,3.4377248,5.749031,58,0.49648124,0.58698267,3.3739321,4.163826,0.09731746,0.04374087,3.8442934,1.294325,0.36432222,0.41136378
59,2.9849844,5.4634733,59,0.50887823,0.957441,3.116075,1.9868041,0.36315423,0.47697878,4.725746,4.9496517,0.44419044,0.31312388
60,1.3865212,0.7212467,60,0.64403665,0.5864823,2.7485664,5.536451,0.6776018,0.7716294,1.5332903,1.009228,0.5779058,0.8365243
61,1.0564221,0.016925812,61,0.6365293,0.320832,1.25051,1.0924637,0.3604706,0.22528821,3.055124,2.7885842,0.2523765,0.18559843
