,inferred mb weight,true mb weight,subject,inferred discount,true discount,inferred mf weight,true mf weight,inferred learning rate,true learning rate,inferred prior weight,true prior weight,inferred prior lr,true prior lr
0,3.704939,2.5798154,0,0.5352797,0.6616662,3.6051877,2.9140706,0.39674702,0.32619673,1.8047653,1.0164299,0.48607644,0.674868
1,4.007484,3.8336506,1,0.2675553,0.13581526,2.3636553,5.5813046,0.40882,0.4479016,3.3819492,3.45753,0.74055177,0.8929124
2,1.9041891,0.13904142,2,0.54960513,0.48036206,2.0713851,2.4938393,0.25875434,0.23387712,3.059879,0.32732248,0.44619402,0.74175906
3,4.3364515,5.750764,3,0.35164532,0.047124684,2.1952178,0.4154123,0.5556986,0.37796712,1.2785903,0.67790365,0.43667313,0.45132172
4,2.1169717,2.5241246,4,0.28816724,0.16504478,1.8642656,1.2115932,0.6788713,0.7660096,1.4255708,1.9026568,0.2870218,0.14562118
5,1.7426877,3.3019862,5,0.5396719,0.9160034,2.3577871,5.2755156,0.70233977,0.9771706,1.5316683,1.6126385,0.30838013,0.14031637
6,3.4800875,4.314921,6,0.32420477,0.029389262,2.3009574,3.6508675,0.59908986,0.6149497,2.546103,2.7416582,0.76073694,0.9419902
7,3.2238336,2.9969802,7,0.5761748,0.823024,3.6099741,3.3111906,0.44164324,0.40695006,3.84192,5.6720085,0.503443,0.2284174
8,3.96929,4.293965,8,0.2838492,0.33801353,2.8833969,3.1680012,0.25856832,0.22633839,3.2706718,3.3026118,0.67558056,0.98860216
9,1.7596195,2.0247731,9,0.34297162,0.2866671,1.876814,2.6348598,0.69852513,0.83621913,2.599746,2.9611058,0.23673324,0.14939284
10,4.5003242,4.251192,10,0.20422634,0.32262057,2.7989728,0.7831868,0.18394126,0.14729917,2.3090127,2.243792,0.5969585,0.46601164
11,3.2375402,2.6686082,11,0.5921713,0.746827,3.6454644,3.3861237,0.3590197,0.31837624,3.8101199,2.589087,0.53366566,0.18593168
12,2.2978246,1.6887467,12,0.27109668,0.49075562,1.4118567,0.081640005,0.14740683,0.07742661,3.448703,3.175603,0.70739526,0.6918683
