,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.6039499,0.30323446,2.344835,2.5303948,1.8927958,0.78731114,0
1,0.08956808,0.50414556,4.4540014,5.2169976,4.497431,0.6558206,1
2,0.5244054,0.21647763,2.8371959,1.4936402,3.788158,0.10915844,2
3,0.260771,0.62955314,4.0477657,5.2451315,0.9945921,0.5562524,3
4,0.44993684,0.6252866,1.8736877,1.4543095,0.5378059,0.4013705,4
5,0.39186963,0.60377747,1.3304863,2.2813504,2.3108525,0.32564542,5
6,0.12958702,0.70614725,3.717345,3.3084002,2.8812158,0.8716586,6
7,0.81400967,0.48395997,1.9012754,4.873977,3.3952096,0.25547025,7
8,0.48241886,0.16683368,0.66639656,3.7715955,3.2141957,0.6728522,8
9,0.25786462,0.8023146,3.129834,2.6628597,2.660974,0.18681605,9
10,0.20446058,0.24855135,5.00368,3.447984,4.225405,0.75906485,10
11,0.67625207,0.38727063,2.940121,4.8712444,3.9812918,0.3173229,11
12,0.22105879,0.16151051,2.7535543,2.8481517,3.8619552,0.84939295,12
13,0.80160123,0.28580904,5.0272627,4.427275,1.2563311,0.88826966,13
14,0.10588301,0.5938907,2.3362436,2.6293588,4.907177,0.72766745,14
15,0.21400362,0.69094574,2.0919657,2.6979263,5.1648664,0.5783739,15
16,0.3047453,0.25455803,1.0888648,3.457504,5.162563,0.40130022,16
17,0.24524577,0.63789225,1.956912,1.17229,4.599271,0.8394348,17
18,0.21700801,0.18868232,2.571903,4.303629,2.2062871,0.64512,18
19,0.9014225,0.17271826,3.758256,5.226374,3.710308,0.2747421,19
20,0.6221543,0.20786771,3.9770489,4.7852564,3.534859,0.17836505,20
21,0.057928473,0.225359,3.7831156,4.339017,1.612313,0.251906,21
22,0.16641901,0.65086186,2.262773,0.85170776,2.0753672,0.25354812,22
23,0.7289079,0.55835193,1.133996,2.5446784,1.443848,0.6016072,23
24,0.33447155,0.35940412,0.8285163,0.82373977,4.307421,0.1897529,24
25,0.52633387,0.8685786,4.340384,5.1706376,0.99445486,0.73481035,25
26,0.85537535,0.71857077,2.1456869,4.45253,1.922715,0.70264477,26
27,0.4677379,0.19746427,3.011568,1.9230075,4.6972938,0.9226668,27
