,inferred mb weight,true mb weight,subject,inferred discount,true discount,inferred mf weight,true mf weight,inferred learning rate,true learning rate,inferred prior weight,true prior weight,inferred prior lr,true prior lr
0,3.1692157,3.373383,0,0.5094964,0.69747406,3.261818,0.07327974,0.45611188,0.24529564,4.1549773,5.1195955,0.49409482,0.46600765
1,3.8082635,5.9674854,1,0.38216016,0.90908766,2.593951,1.9833856,0.53633153,0.6278806,3.881246,4.0402045,0.3974271,0.4079697
2,2.1204877,1.2539592,2,0.48402432,0.15166187,2.3084917,2.7245069,0.6168695,0.42120856,4.0430017,2.9799793,0.7053586,0.898645
3,2.6750455,2.4895854,3,0.5746815,0.76185477,3.2892978,5.5138884,0.56725997,0.44749343,4.44738,3.897236,0.4552414,0.56204623
4,3.380194,5.505311,4,0.5586023,0.2156046,3.8179052,4.496255,0.20951624,0.18432188,4.0030155,4.3402944,0.4435075,0.7107549
5,2.1554906,2.870088,5,0.55801255,0.53123075,2.3448627,0.15908468,0.64837706,0.64678586,3.940753,4.7655497,0.71603787,0.59100527
6,1.4634595,0.39743006,6,0.33713922,0.2125225,1.9434456,5.604364,0.706021,0.9784877,1.2990947,0.3543924,0.31018916,0.9109581
7,4.405092,3.4600496,7,0.32206073,0.18321168,2.434283,1.1243488,0.36716172,0.22809523,3.2089157,2.4966223,0.26763514,0.11422491
8,3.9774005,4.7451916,8,0.34074697,0.23515415,2.4181342,3.371738,0.3191889,0.28332806,3.8628023,1.5493491,0.40720543,0.6548769
9,1.8183781,2.2476704,9,0.35776857,0.42987043,1.9470283,3.4301195,0.7223109,0.925839,1.3043857,0.18867052,0.30465937,0.7025755
10,2.7378633,5.632188,10,0.4394718,0.3930419,2.3762188,4.532646,0.66953886,0.7593889,1.271346,0.3564942,0.3931985,0.91711533
11,3.0520582,1.3159686,11,0.49138972,0.3272354,3.2017398,5.2248755,0.47854218,0.3728761,1.9547405,0.14767528,0.25656033,0.7607182
12,3.2610278,5.786352,12,0.3809256,0.20673287,2.1780767,5.3411546,0.64665574,0.7706482,2.692591,2.3486133,0.6249779,0.749065
13,2.2832634,0.71349406,13,0.59094477,0.8208396,2.83872,4.010472,0.34888756,0.4934274,4.046578,5.0569706,0.42028207,0.25054735
14,2.8003538,3.8516374,14,0.55389196,0.75103223,3.2766588,2.0977788,0.37380657,0.5971006,4.223658,5.472637,0.5031934,0.44501323
15,1.7879834,1.419808,15,0.3227292,0.2820019,1.5766711,1.5128717,0.28305823,0.09875786,3.8626494,4.0392857,0.46111083,0.71645206
16,4.5852385,4.454571,16,0.34411752,0.22564077,2.2100284,1.6574525,0.5394811,0.36071026,1.6578281,1.112714,0.4559676,0.93570435
17,2.7167177,2.2938275,17,0.73382115,0.7932054,3.9179032,5.520234,0.6015332,0.6264096,1.4784929,0.7615807,0.4507593,0.69294107
18,1.876228,5.299411,18,0.58993596,0.25028288,2.3353457,0.75670874,0.586154,0.7209931,4.5871434,5.677352,0.23991802,0.13313669
19,3.0914721,4.943097,19,0.4096696,0.5030939,2.3314214,2.5472074,0.6304412,0.7033106,4.2174706,4.6751194,0.6185477,0.7499719
20,1.6460578,2.6453476,20,0.34667766,0.28563035,1.9348687,1.4213612,0.6814031,0.9259767,1.4232538,1.5405529,0.7178486,0.82828426
21,2.2400355,1.7845488,21,0.46690193,0.8865664,2.5974302,1.1776657,0.5647023,0.4381845,4.166846,4.046335,0.7255787,0.6958071
22,3.4777164,2.345679,22,0.23636055,0.0005630851,1.5796707,5.3111167,0.23429187,0.12652564,3.2119355,3.3711197,0.2679861,0.38217604
23,2.4416416,5.8086967,23,0.5721043,0.82616454,3.1001024,4.351617,0.64685386,0.66555405,4.2724004,4.0270333,0.17391549,0.07011503
24,2.80394,4.2880745,24,0.5908722,0.9847438,3.4830894,1.0177052,0.44854042,0.4551292,4.3857527,5.795888,0.66714597,0.74787194
25,4.558335,4.271532,25,0.3348996,0.83459383,2.0350547,0.2962035,0.5689444,0.26815557,1.9383966,0.008235812,0.2820957,0.051769257
26,3.948637,3.1885867,26,0.37145734,0.23151952,2.6579294,2.5515223,0.50889117,0.285425,2.9038227,1.1708586,0.40595466,0.99297196
27,3.5667977,5.081452,27,0.5410237,0.1007666,3.7552035,3.9131892,0.2149282,0.06891376,4.112177,2.8723063,0.29553992,0.64620876
28,1.5988824,0.39313102,28,0.3469178,0.44880104,1.9312158,1.8872917,0.69330174,0.9326735,1.3383619,0.9840617,0.33433565,0.7661767
29,2.9168813,4.0183992,29,0.29587257,0.019738197,1.7844614,0.78528464,0.6744038,0.98192173,1.6949557,2.8327296,0.5789542,0.4679839
30,2.7540598,3.8682246,30,0.31137738,0.82092714,2.0733917,0.31245017,0.64197046,0.4615621,1.3861728,0.5476656,0.31390968,0.68235433
31,3.2429838,3.9801726,31,0.5424439,0.542869,3.5386682,5.7837176,0.35362205,0.45928568,4.246302,4.851866,0.37523413,0.23887426
32,3.5953772,3.9352012,32,0.5260604,0.35100633,3.7285519,1.7411281,0.19551459,0.06000209,3.8658512,5.17038,0.32106805,0.51818615
33,3.5854676,1.357932,33,0.5403898,0.7067697,3.78113,2.3565826,0.22859168,0.009545624,4.1288977,3.8963878,0.29103804,0.41146374
34,3.6088517,3.605645,34,0.5421995,0.38006538,3.6168535,2.9851842,0.2156819,0.01004827,4.0028963,3.7134118,0.32638305,0.9972962
35,1.9595206,2.534533,35,0.41394663,0.76452446,2.1177256,2.239335,0.66786855,0.88416344,1.775472,1.9507542,0.43526274,0.29284722
36,3.160742,1.4622284,36,0.5710099,0.8321806,3.7609024,1.2300764,0.24265552,0.13283718,3.8947124,5.3334875,0.81772107,0.94865537
37,2.2769282,1.2196301,37,0.6791974,0.3555134,3.4159904,4.595223,0.59874254,0.46908456,2.8851626,1.8075868,0.41171324,0.696768
38,3.1068618,0.7726618,38,0.46903744,0.53320783,3.1242516,2.334704,0.4055263,0.24589527,3.968748,2.930731,0.2639285,0.21175903
39,1.3072903,0.52290165,39,0.37533823,0.8411782,1.604847,1.338619,0.67907363,0.73830205,1.350065,0.17485929,0.27964818,0.33226526
40,3.6352906,2.9216967,40,0.54173887,0.83855164,3.8469768,2.7375684,0.21164377,0.054614305,4.12514,5.4404964,0.3203581,0.4049418
41,1.2524561,0.2794869,41,0.3774176,0.23560935,1.7037548,1.5259262,0.6176224,0.4663986,2.1552978,2.7175326,0.54312164,0.5707664
42,2.0766315,0.4712516,42,0.5714764,0.01583594,2.375456,1.3710684,0.635148,0.69140315,4.568069,5.53712,0.5416349,0.64722663
43,3.2326372,3.249909,43,0.56194675,0.9865156,3.6285098,4.0060444,0.34239918,0.23566926,3.974917,1.9050457,0.4753747,0.7852187
44,2.897411,4.962949,44,0.5904406,0.83714616,3.07546,5.0417356,0.5990626,0.625549,3.0041,2.6940846,0.5795832,0.8521404
45,2.9626842,5.8620367,45,0.54420394,0.46437824,3.1492548,3.5175605,0.58188736,0.5964844,3.8042622,5.126725,0.78747606,0.97175395
46,1.6036631,0.6782098,46,0.40180618,0.34278506,2.2282357,3.8400543,0.66493493,0.70024586,1.2669727,0.57791126,0.34819686,0.7944505
47,1.637088,2.5830696,47,0.61068505,0.7411317,1.999326,0.9298425,0.5291043,0.635657,4.2909346,5.2616305,0.25851563,0.20649028
48,3.2899644,1.355185,48,0.54471105,0.17052495,3.6239796,5.2517557,0.27097228,0.15788704,3.9450026,3.1750138,0.31242704,0.5006254
49,1.910907,3.0665927,49,0.49259037,0.84176177,2.1153882,5.1021976,0.6642666,0.8695633,4.144911,3.1183758,0.78484297,0.87226295
50,1.865733,3.1453638,50,0.33378658,0.018039465,1.8141704,2.8436275,0.68732715,0.9307554,2.2675002,2.3701582,0.79728067,0.9468067
51,1.8895215,1.5532712,51,0.6515873,0.50715137,2.72915,3.0021238,0.60090965,0.6288769,2.9729586,2.9994936,0.44896272,0.54508305
52,2.5263684,5.4935575,52,0.43163255,0.91361636,2.3545284,1.956105,0.6069256,0.7393923,2.8254688,2.4903066,0.39071655,0.43541312
53,3.7747233,5.308928,53,0.43145984,0.8775105,2.9067438,2.3245819,0.28636962,0.2843783,3.9257267,5.078695,0.56761086,0.60836387
54,3.4916763,0.04991305,54,0.5371864,0.33211392,3.6865044,3.8204763,0.20970221,0.11899513,4.0324225,4.024691,0.38723016,0.7023803
55,3.0234218,1.7535077,55,0.56527907,0.6297878,3.5572798,3.0588884,0.42104253,0.39484078,4.1936493,4.0578995,0.47868434,0.35661572
56,1.929084,1.3139498,56,0.7209115,0.92079014,3.1385407,5.332112,0.6631764,0.88651836,2.0474894,3.2844005,0.26218984,0.03279859
57,3.240396,5.7459936,57,0.5407856,0.8385233,3.55052,5.451204,0.35275236,0.3860172,4.2490077,3.9893317,0.6688173,0.75500554
58,3.7224312,5.749031,58,0.5562571,0.58698267,3.6716602,4.163826,0.20725611,0.04374087,4.0529904,1.294325,0.293195,0.41136378
59,3.1457646,5.4634733,59,0.5685178,0.957441,3.4046562,1.9868041,0.39497033,0.47697878,4.33906,4.9496517,0.41340712,0.31312388
60,1.7548945,0.7212467,60,0.5310598,0.5864823,2.3596666,5.536451,0.6458782,0.7716294,1.6489065,1.009228,0.5909762,0.8365243
61,1.4606487,0.016925812,61,0.6109717,0.320832,1.4712566,1.0924637,0.4528091,0.22528821,3.3618727,2.7885842,0.24154688,0.18559843
62,1.8016292,5.253067,62,0.5635582,0.37331098,2.1188076,4.6609325,0.67650074,0.84399754,3.0552843,2.6052413,0.7853755,0.73364484
63,1.9712685,2.364473,63,0.40367252,0.23122191,2.1648016,5.5303063,0.6526954,0.7202329,2.3581767,2.0317125,0.7254147,0.86732155
64,3.6476543,1.2815001,64,0.5551762,0.77560735,3.7554295,4.3177605,0.2103953,0.03181672,4.0071692,0.2276988,0.30610254,0.55692464
65,1.128813,0.73787177,65,0.34156945,0.87416744,1.4284661,0.60967934,0.67895323,0.5697673,1.3721255,0.40265608,0.287594,0.90319824
66,2.731224,1.8247193,66,0.57478225,0.22525012,3.1436322,3.084046,0.5661953,0.5915865,4.4722114,5.882321,0.51611644,0.42983478
67,1.099737,0.7228875,67,0.33061194,0.9735382,1.3180679,0.14818025,0.6624685,0.35010076,1.5911005,1.2330612,0.28929022,0.41888016
68,1.3575977,0.64568996,68,0.5134115,0.9812774,1.9070411,2.1469922,0.67924225,0.8762741,1.5056807,1.9671282,0.25361675,0.037544966
69,1.928127,0.84756875,69,0.47821707,0.107566535,2.0661879,1.3404747,0.6600039,0.843178,4.3574796,5.2972164,0.78549486,0.85302186
70,1.9325463,4.6528287,70,0.5772697,0.41734123,2.1348495,1.0744754,0.68298876,0.984021,4.6638584,5.627955,0.7604299,0.7729757
71,2.8573296,0.90515864,71,0.68983406,0.9907696,3.211929,4.7914133,0.5833036,0.446993,2.2676468,0.7362592,0.24069075,0.003942311
