,inferred mb weight,true mb weight,subject,inferred discount,true discount,inferred mf weight,true mf weight,inferred learning rate,true learning rate,inferred prior weight,true prior weight,inferred prior lr,true prior lr
0,2.5649958,3.0330467,0,0.3875116,0.18689883,2.291295,1.4633299,0.6383661,0.6353893,1.9345845,2.0964532,0.34592503,0.37943184
1,3.4632611,5.3963733,1,0.595619,0.62162983,3.6672306,3.0903988,0.36168835,0.3733086,3.5383866,5.4607563,0.5278408,0.4938978
2,3.0230181,5.6757517,2,0.4472403,0.98286486,2.7492466,3.7244403,0.5747206,0.6242801,1.8212749,0.38150597,0.4308057,0.038132668
3,3.905585,3.5982156,3,0.5715,0.014290273,3.8797705,2.9000666,0.29420814,0.12436658,3.6734576,4.1468577,0.53095657,0.76442176
4,1.992826,3.2182941,4,0.36846015,0.76904833,2.1425438,3.638462,0.64022255,0.96252656,1.9023308,0.1976484,0.36143076,0.45638824
5,1.803436,0.5122622,5,0.3869628,0.65907544,1.937438,1.2049359,0.6476934,0.9666325,2.0212634,1.8404742,0.51981705,0.7511849
6,2.317749,3.5786562,6,0.36271167,0.32303435,2.2315965,2.057833,0.62120104,0.75927585,1.864266,1.8965267,0.35243562,0.1912446
7,2.1265216,3.9082367,7,0.35650352,0.15235776,2.090647,4.1649656,0.6412279,0.9844236,1.8685783,0.07764423,0.31733462,0.7578021
8,2.2893403,2.9777088,8,0.6093949,0.9931278,2.2665884,3.674471,0.6378025,0.8478278,4.0250793,4.0575247,0.5189508,0.75408614
9,2.0581772,1.4228722,9,0.38054386,0.9953861,2.101202,2.2313747,0.6432528,0.88786525,1.8391523,0.25087953,0.33897668,0.38161093
10,3.7049766,0.5538783,10,0.5830347,0.3846748,3.7091427,2.711946,0.28770965,0.01598823,3.431125,1.9655943,0.51391345,0.8767741
11,1.8287966,0.59064066,11,0.60317504,0.7667481,1.8393307,0.60400593,0.6323427,0.23835713,4.0125437,3.4425035,0.5065636,0.78041774
12,2.90377,5.396912,12,0.36945567,0.381954,2.2838304,0.30349696,0.62202257,0.70187646,1.8517722,0.78739643,0.35473648,0.37440532
13,2.205401,0.29618347,13,0.52843004,0.91896236,2.1522095,5.071818,0.6505398,0.94021356,3.879475,5.080052,0.64239234,0.7266653
14,3.9483178,5.18626,14,0.4332315,0.92745525,3.1985226,1.8751073,0.4357239,0.3218903,2.6033452,1.0394661,0.44762826,0.5167224
15,4.050991,5.2545924,15,0.5848111,0.085730255,3.9614944,2.571707,0.29251546,0.13223237,3.670472,5.4983087,0.5020344,0.89247984
16,2.2231073,4.4358373,16,0.43782887,0.5564779,2.1748283,2.0419328,0.64531606,0.9131939,3.5043976,4.2793097,0.32364252,0.17437094
17,4.0820537,4.201522,17,0.38006762,0.11835277,3.3466504,1.1206216,0.33522367,0.12730974,3.5014923,3.2978516,0.6325777,0.68086797
18,2.27119,2.3718252,18,0.49023968,0.4975382,2.3924267,4.614593,0.6212531,0.7530182,2.024778,1.5220782,0.6165293,0.8042899
19,4.00689,1.8611866,19,0.58202016,0.09328526,3.9313495,1.2212441,0.28898895,0.054066837,3.4685054,4.730919,0.48724905,0.4054407
20,3.190736,0.5224596,20,0.511871,0.14736623,2.9531987,5.4164534,0.53380406,0.44859982,3.3571637,3.1156993,0.6566066,0.9888356
21,2.155084,2.1185246,21,0.6025703,0.9208405,2.21073,4.8265786,0.6323218,0.7957425,3.9616587,4.5695677,0.5380663,0.73798543
22,4.0687046,4.777547,22,0.5785059,0.15723693,3.8614607,4.8857307,0.30259797,0.08594477,3.655027,3.3742714,0.51794887,0.09437758
23,2.5271754,5.541839,23,0.3603659,0.14309394,2.0721443,0.42119265,0.6434303,0.8199434,1.8868059,0.5107262,0.32145688,0.08611441
24,2.0753412,2.0644732,24,0.5960391,0.46303266,2.1224635,1.979526,0.6620863,0.9856252,4.0124493,4.985357,0.535874,0.64886534
