,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.1411301,0.7162589,5.6620054,4.6744833,2.9496603,0.45636195,0
1,0.24430184,0.570486,2.5028806,4.2916985,2.8876288,0.6912662,1
2,0.4167999,0.52688134,3.8109093,4.698395,3.2528315,0.75073665,2
3,0.55748254,0.47357765,1.0122051,2.7881718,0.87681794,0.5897545,3
4,0.31424272,0.6371337,1.4997716,2.5994606,1.7622092,0.5770144,4
5,0.28699222,0.7140867,4.980415,3.355186,2.7925513,0.11649168,5
6,0.19165261,0.6083336,3.3690228,1.630727,2.7304409,0.71541935,6
7,0.947337,0.40310103,3.2186127,3.4744449,3.1822085,0.21537602,7
8,0.12752108,0.36618942,4.4508486,1.8711752,3.7940733,0.29570556,8
9,0.28676048,0.850592,4.4315414,3.0304728,1.4705015,0.33944026,9
10,0.40139714,0.34099743,0.6450983,3.6109781,3.2579842,0.23809573,10
11,0.5186562,0.42767873,5.153272,5.0418963,3.8220642,0.20850782,11
12,0.27656522,0.27502713,0.74895453,2.9687943,4.2102904,0.77067995,12
13,0.43533045,0.5553068,5.341262,4.7465105,5.656628,0.6738177,13
14,0.12392397,0.6662407,2.4425375,2.804481,4.6951666,0.3731963,14
15,0.3339271,0.36594397,0.7438797,1.3390557,3.282835,0.45182636,15
16,0.5873226,0.46192378,3.4828234,4.5540953,4.1684237,0.43371642,16
17,0.5712079,0.79928654,3.118135,2.9524517,4.2892838,0.553926,17
18,0.17049302,0.26086903,3.144033,2.9921985,3.0187497,0.69619805,18
19,0.23073106,0.36134192,3.379346,5.014762,4.0842433,0.53443694,19
20,0.67672503,0.25036457,3.722643,4.3117995,2.8460832,0.85327005,20
21,0.18945597,0.35773426,2.8814929,4.852294,2.604354,0.15725334,21
22,0.44732177,0.50135857,1.0047662,1.4095306,1.728174,0.460349,22
23,0.4391498,0.62921023,2.6503713,1.9122808,1.6773323,0.69380516,23
24,0.50376093,0.7067546,3.0602481,4.0846024,3.9920661,0.33995777,24
25,0.28919464,0.7205695,2.6716723,5.0116186,1.1587769,0.79757893,25
26,0.6204382,0.64205843,1.6709615,3.0635796,2.0932453,0.6899959,26
27,0.5219306,0.3750418,4.248094,3.3102164,5.77163,0.56787956,27
28,0.18969488,0.09625778,2.7651854,3.7324212,3.3886395,0.6406352,28
29,0.4354112,0.45298353,1.6327605,2.4145029,4.7302837,0.70976734,29
30,0.6354682,0.53273344,1.0759375,1.50806,1.1131467,0.6674869,30
31,0.7224504,0.48575988,1.7312472,0.6996768,2.956783,0.8904896,31
32,0.18221271,0.22833009,3.1320767,2.5735579,5.3761563,0.6363261,32
33,0.60417193,0.41398665,3.4718843,3.7749414,3.4979877,0.92869866,33
34,0.5711515,0.25226066,4.487184,2.7506285,1.6254737,0.35478073,34
35,0.4145686,0.44466656,4.3186655,2.8493724,3.4873695,0.31959957,35
36,0.85387367,0.44479775,1.1807483,2.2185805,5.0475636,0.6031813,36
37,0.7759844,0.3772173,3.675171,2.3479471,2.7813737,0.12540278,37
38,0.5410672,0.5301698,1.1723112,2.5700371,2.6368554,0.6645586,38
39,0.30031782,0.39673862,4.173113,1.8482139,2.9337916,0.66624403,39
40,0.23593493,0.6743634,2.3864222,2.66578,2.5407205,0.21185142,40
41,0.25399122,0.6347885,3.1365414,1.3857359,1.7781508,0.4094109,41
42,0.4556512,0.18856864,3.1264877,3.6438024,3.139974,0.2621067,42
43,0.37274903,0.5614011,1.7612758,1.2485344,2.929314,0.6138512,43
44,0.16721837,0.5900026,3.2851133,1.9211973,2.0668254,0.32322767,44
45,0.81087947,0.6016169,2.0222802,3.2980323,2.6505322,0.2600996,45
46,0.16971944,0.7284428,3.1074564,2.0770764,0.86097014,0.87814397,46
47,0.58318114,0.28078586,4.394679,3.141067,2.6935792,0.50974977,47
48,0.41047162,0.49378213,0.46617246,1.1337578,2.5127847,0.09552499,48
49,0.24839367,0.29889834,1.477427,0.98021114,1.6779468,0.32866928,49
50,0.5143447,0.40262577,3.2586222,4.532522,1.6339514,0.337082,0
51,0.31522268,0.5099334,4.330218,3.498374,2.484517,0.8544719,1
52,0.73774415,0.25208297,2.4174032,1.1991445,3.8719382,0.25366136,2
53,0.17362668,0.33668786,1.7848296,3.1973505,0.9005548,0.60082424,3
54,0.23702337,0.49827862,1.864132,1.6881258,1.5544395,0.4694245,4
55,0.3845661,0.70823205,1.8070111,1.3226933,1.805412,0.23423271,5
56,0.5531385,0.1563355,0.692188,1.1867785,1.5032134,0.55364776,6
57,0.2591109,0.4728395,3.7417445,2.2606375,4.402696,0.34440964,7
58,0.15802097,0.31859455,2.7816281,4.0458517,4.6189175,0.49891198,8
59,0.25255495,0.8200521,4.832536,2.009091,3.3513856,0.22312762,9
60,0.48715645,0.17885296,1.5907828,3.8491724,2.2425864,0.63530135,10
61,0.3177126,0.3791923,2.7814395,4.5652547,5.237898,0.15547869,11
62,0.79855585,0.1089606,0.36115527,4.5916395,1.3178239,0.6615299,12
63,0.42520183,0.36819872,5.1038775,3.4399495,4.8957973,0.45009762,13
64,0.6675896,0.56052935,3.3813977,0.9577061,4.098645,0.5662394,14
65,0.72559136,0.42856023,1.2041829,1.1270511,4.8421154,0.50934154,15
66,0.7938806,0.42618904,3.8863053,3.9717164,2.1271932,0.5271721,16
67,0.2681004,0.5653273,0.7880713,0.9580419,4.283914,0.79960954,17
68,0.18002163,0.56309426,5.1438127,4.2505536,4.4278126,0.42320827,18
69,0.4100221,0.18033513,3.709293,3.6403806,3.3511171,0.5990998,19
70,0.5348751,0.3005893,2.8080363,2.137616,2.8825216,0.32310146,20
71,0.2871397,0.24030147,1.5118651,3.091988,2.2368288,0.26898363,21
72,0.15272397,0.64733905,1.9624324,2.2819963,1.3651655,0.7916151,22
73,0.24606356,0.64412564,2.414794,2.4078429,1.6644706,0.78221124,23
74,0.5147548,0.78136593,4.4153733,2.670578,4.8290973,0.6920827,24
75,0.22742964,0.45287699,1.6819167,3.0534296,1.2974886,0.8707492,25
76,0.6681801,0.6970542,3.3537302,1.7680231,2.8282816,0.6681202,26
77,0.6273753,0.33792368,1.9528816,4.414065,3.7151806,0.8556524,27
78,0.50746447,0.12445374,4.641963,1.6187514,1.9436936,0.57159364,28
79,0.192365,0.68144256,1.4436653,3.8090825,4.8094807,0.63830876,29
80,0.6116477,0.5557236,0.93248516,1.566318,1.873049,0.81238705,30
81,0.27695584,0.8897279,4.123568,3.29118,3.8012862,0.5037743,31
82,0.26978603,0.2446367,4.486993,4.0107374,2.2867007,0.47114784,32
83,0.4008376,0.7279949,4.8585253,4.0534034,4.2769666,0.80341494,33
84,0.7944585,0.3567665,4.8133984,4.639364,3.034988,0.7196787,34
85,0.7083178,0.23612556,3.8462873,4.053459,4.981444,0.49011308,35
86,0.7688746,0.5741527,2.9692008,1.6864285,4.123316,0.57016534,36
87,0.49771547,0.67857724,4.715508,3.9815748,4.9891677,0.72105795,37
88,0.5848569,0.82595307,2.7225175,3.57669,4.3076897,0.45024335,38
89,0.8450658,0.40236273,1.6785388,3.0441027,4.143385,0.5747944,39
90,0.5283818,0.79009473,0.6719955,3.2531724,2.7227354,0.314458,40
91,0.5512191,0.5965705,2.1765623,3.3917499,2.986072,0.17738543,41
92,0.27797404,0.44489923,5.5389223,3.4770792,4.4778757,0.251631,42
93,0.4100982,0.3443593,1.1691101,3.9680593,3.4514136,0.6578321,43
94,0.39545515,0.7912119,2.1007528,2.6330361,3.2435613,0.14467207,44
95,0.28443736,0.51659113,2.114918,0.296225,3.3165486,0.57685035,45
96,0.20149389,0.68605596,4.136643,1.3254555,1.4411967,0.19532228,46
97,0.7615086,0.41356733,2.8719053,3.9185572,3.8775895,0.47998184,47
98,0.42727238,0.76810724,1.5251296,3.9566493,2.275892,0.28158817,48
99,0.35168213,0.72530395,2.9132109,2.2136889,2.6876345,0.11332818,49
100,0.29583403,0.4076053,2.4040267,4.76847,1.9457016,0.4644064,0
101,0.18856132,0.29316777,2.128453,3.548348,2.4215274,0.35296148,1
102,0.59856313,0.2934958,4.142175,1.3974181,2.6261172,0.31336707,2
103,0.24539062,0.71660864,1.4282504,2.2911017,1.8154156,0.25652993,3
104,0.7621539,0.66285634,0.41522145,4.6303425,1.7099366,0.2848372,4
105,0.38541776,0.68799275,2.2072914,1.4828016,3.0530076,0.09412036,5
106,0.64701843,0.6825571,1.9527612,4.496752,3.1429286,0.65206486,6
107,0.80755335,0.66099924,5.0611997,4.6471977,2.1626704,0.81990075,7
108,0.38383,0.30301383,4.4421253,2.2379513,1.7670162,0.6171985,8
109,0.12556453,0.81973857,2.7599516,3.6276507,4.599303,0.020972567,9
110,0.4050539,0.41937128,3.7006235,4.7782726,4.3645115,0.19539389,10
111,0.5599744,0.32106996,2.8786023,2.2557135,2.6675828,0.30856678,11
112,0.2837898,0.30383316,3.6451488,1.8591697,3.7353408,0.76899445,12
113,0.37957203,0.2986664,4.652161,4.6209135,4.792778,0.38208565,13
114,0.7668226,0.48448154,3.1889696,2.9284275,3.3625984,0.2879617,14
115,0.62467444,0.6064626,2.4861312,0.909465,2.7256637,0.5402262,15
116,0.69349235,0.34852412,3.2458487,2.941222,3.7791288,0.58129,16
117,0.662351,0.46147582,1.2059,1.2987474,4.0648212,0.4476004,17
118,0.25934002,0.3070899,3.3450284,2.6532664,0.7420894,0.8767109,18
119,0.26430392,0.096623,3.1890914,3.4557447,3.4593363,0.553683,19
120,0.34962723,0.15069212,3.1742916,1.8106194,1.929442,0.17277595,20
121,0.059766084,0.58099157,4.604418,4.9625783,4.9086337,0.09867797,21
122,0.2072975,0.7875192,4.388258,2.026641,2.6398678,0.06031253,22
123,0.36454025,0.6346893,2.2910395,2.638527,0.9200287,0.65155053,23
124,0.6300007,0.64233744,1.3508744,3.4829707,3.530435,0.6137556,24
125,0.44854358,0.76383626,5.2014637,2.2162719,1.428145,0.3568963,25
126,0.2214777,0.42072555,1.7900802,0.55394536,2.3695817,0.47330585,26
127,0.44811293,0.22030671,2.8849323,5.0430527,3.415731,0.39622268,27
128,0.38577804,0.4777025,5.120271,3.7467546,3.3347573,0.5500542,28
129,0.7992863,0.3000311,1.4889766,2.509222,3.0531259,0.27109677,29
130,0.22846515,0.42556992,1.0214821,0.33173865,2.8574953,0.5978651,30
131,0.4415866,0.80427104,1.3014109,3.325481,4.6630917,0.72301465,31
132,0.6885209,0.32442364,3.3198395,2.6417959,3.3869958,0.40116224,32
133,0.30107182,0.48085976,3.70758,2.8103557,4.1801534,0.85330397,33
134,0.40476692,0.18973754,2.8995261,3.7901294,4.3526173,0.42990425,34
135,0.41022968,0.31437838,5.6638184,4.4593554,3.173945,0.75740296,35
136,0.582176,0.5705334,1.9020495,2.2918458,3.4357388,0.7062588,36
137,0.74295807,0.5310643,3.5353508,3.1487198,3.6438117,0.455314,37
138,0.8387942,0.4988941,2.40368,1.3495579,3.018906,0.5597448,38
139,0.47903085,0.45326814,4.5755987,2.0876188,4.64157,0.7598313,39
140,0.3005971,0.69045436,1.8886523,1.0584903,1.9088235,0.15070191,40
141,0.3263509,0.8057567,3.1856697,4.5195537,3.9273827,0.22451784,41
142,0.22970118,0.38653895,1.5428774,5.4780197,4.564246,0.40937206,42
143,0.3182958,0.47531024,2.4257636,0.8894858,2.8474078,0.5127634,43
144,0.52267265,0.6419981,2.2370198,1.3926146,1.8458929,0.3248978,44
145,0.5078744,0.66373646,2.774889,2.7108757,3.8106575,0.7600073,45
146,0.6426888,0.42323366,0.46513563,2.7436035,0.84617954,0.6138955,46
147,0.81264836,0.32992163,5.073603,2.5330193,1.507158,0.57945013,47
148,0.54494125,0.60509956,0.8885585,2.717458,2.479553,0.3765659,48
149,0.21605663,0.6301055,1.8267049,2.8895154,1.933897,0.13672648,49
150,0.4146404,0.366562,2.1132364,3.0821552,1.8333954,0.6429501,0
151,0.40181246,0.4177969,1.4385465,3.586732,2.3223891,0.7122107,1
152,0.27847204,0.55392087,4.0344243,3.494402,4.5029764,0.62407756,2
153,0.43543398,0.39555916,3.5588055,1.6449476,0.9762634,0.45850506,3
