,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.6858065,0.8301119,2.094944,4.360199,2.1061065,0.19162539,0
1,0.29805356,0.31901166,3.9011607,4.387669,5.4246173,0.27740896,1
2,0.14981477,0.487762,3.3290787,2.8974376,1.1490682,0.543038,2
3,0.27162355,0.18928647,4.856332,4.0181475,4.9598618,0.026191277,3
4,0.63952297,0.83208126,1.1769174,3.2798824,1.0190471,0.18449779,4
5,0.5094495,0.8075949,0.7868664,1.0244911,1.8017471,0.75524527,5
6,0.24953547,0.6769174,1.5553923,2.4350379,1.3398874,0.47390234,6
7,0.5649554,0.7296145,1.617985,1.634248,0.61555326,0.15236093,7
8,0.45429105,0.78994733,3.1644292,2.0828605,2.9876308,0.808939,8
9,0.38839296,0.5042751,1.0314246,0.76707226,1.0565556,0.6131372,9
10,0.2033275,0.1606374,2.2425666,2.0677338,4.7469444,0.6551746,10
11,0.19751014,0.6421178,0.67028886,0.99196935,4.9443154,0.5448858,11
12,0.22066836,0.6894895,1.7771552,5.1156387,1.5176307,0.32957214,12
13,0.6790584,0.8691823,2.702459,2.831069,4.275696,0.727415,13
14,0.52510226,0.44912896,4.457389,5.1101856,1.5296128,0.7165269,14
15,0.8676941,0.16950499,4.255355,3.1050992,2.7054043,0.9383794,15
16,0.2641282,0.6237816,2.1871023,0.5596128,3.8314772,0.23536208,16
17,0.35584414,0.20202474,1.2680376,4.863485,4.831656,0.35776046,17
18,0.7827779,0.784889,3.7655115,4.215422,2.0900483,0.5573924,18
19,0.427531,0.11651373,3.719872,3.7770474,3.005169,0.7091403,19
20,0.7977663,0.620721,3.22591,5.267853,3.504229,0.85947067,20
21,0.77904284,0.65006375,3.3882887,0.6682362,3.7235162,0.14151141,21
22,0.18427078,0.13284235,2.4216511,5.4031496,4.6038284,0.11314558,22
23,0.086939685,0.79881096,1.5930494,3.1812668,1.2348689,0.15244204,23
24,0.38712704,0.86475056,1.407167,2.7881486,4.6723814,0.8334446,24
25,0.23852898,0.76432437,1.7841914,3.6095338,2.385645,0.3142343,0
26,0.26005745,0.2860845,5.0678144,2.0911522,4.9905214,0.7170871,1
27,0.54872155,0.4690736,3.844665,2.6146283,0.67375636,0.5003556,2
28,0.41188464,0.16603167,4.4172745,1.7177215,0.76361287,0.7687101,3
29,0.1541274,0.67609966,2.6596594,1.9742278,0.6360835,0.52129143,4
30,0.43645856,0.86249524,1.0955639,0.6804118,2.0916247,0.23950021,5
31,0.5033493,0.7661868,2.3941703,3.2912064,1.4545472,0.20518348,6
32,0.18077666,0.5484184,1.3547939,0.68831277,1.1066198,0.1686521,7
33,0.82831395,0.6797859,1.0955001,4.0984893,3.4431117,0.2401269,8
34,0.21933515,0.7264636,2.3388195,1.0416673,1.2425418,0.21673207,9
35,0.782844,0.120968066,1.7483093,2.1849196,4.293256,0.55800015,10
36,0.5440581,0.5409572,1.026662,0.8178336,4.563626,0.48778442,11
37,0.39477363,0.7166002,2.6844609,3.9403653,0.6454822,0.29115298,12
38,0.42595577,0.70812505,1.2981126,1.0411166,4.7013674,0.5145005,13
39,0.28291976,0.38886568,4.813781,2.928884,1.6491284,0.7490239,14
40,0.8114778,0.13028996,1.2647272,4.040157,4.38646,0.19646809,15
41,0.50551236,0.83193874,1.8774387,2.737925,4.3974733,0.27613112,16
42,0.06709956,0.1514796,3.5732722,5.1437836,2.3603685,0.68422073,17
43,0.42942876,0.7623806,2.6496754,3.7194693,2.184934,0.7692324,18
44,0.7932604,0.14136963,3.4504573,4.8774824,3.015644,0.41796798,19
45,0.46631813,0.40815857,1.7411638,4.2398295,4.025497,0.75279915,20
46,0.5449324,0.5904588,1.8353028,0.80675375,4.515316,0.2175428,21
47,0.7850539,0.13584343,3.3984947,4.6371593,3.3680887,0.0762657,22
48,0.3281388,0.8952055,2.3251207,4.3730183,2.3750105,0.024132168,23
49,0.5163384,0.8627876,1.8774614,2.8906024,3.4167917,0.4912885,24
50,0.2898829,0.7453466,3.608526,2.6819305,1.4215956,0.19902626,0
51,0.40790385,0.33156785,4.192328,3.0756748,5.4019604,0.25289655,1
52,0.4185912,0.35358813,1.6576519,2.3286362,0.40524375,0.852342,2
53,0.8127934,0.13733673,2.1863616,4.3592772,2.7386913,0.62110746,3
54,0.43557942,0.48362783,0.21840501,1.9084952,0.40306437,0.98948145,4
55,0.5072364,0.70278436,0.77226573,0.91294444,1.7266592,0.77914536,5
56,0.5019562,0.70445114,0.89295673,3.4379172,1.3528953,0.34597993,6
57,0.42424017,0.6189911,0.9034189,1.4800051,2.5154817,0.030969448,7
58,0.5284423,0.5394884,1.2297528,1.2504517,4.5821033,0.30746555,8
59,0.75324583,0.6850358,0.6895083,2.2342896,0.44965947,0.27222356,9
