,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.80428684,0.47472042,4.7195597,1.7606002,4.6867094,0.6731488,0
1,0.63712347,0.3836724,3.1534653,2.6464725,5.4800553,0.962023,1
2,0.37949362,0.87295985,2.1101577,4.461238,3.987289,0.8548168,2
3,0.29384527,0.6229598,1.3400292,2.069802,4.6432037,0.79174215,3
4,0.15711083,0.51402414,4.8670797,2.5158832,5.2179265,0.7836065,4
5,0.5958136,0.63571066,4.5556984,3.2585783,1.2340603,0.677781,5
6,0.6705878,0.82479954,4.2830324,4.3630114,2.4263997,0.45623168,6
7,0.58278644,0.49308914,0.8030375,5.338217,0.32246444,0.20530124,7
8,0.34386143,0.72883224,3.10492,0.91537124,0.9976746,0.78304714,8
9,0.42904505,0.440397,0.7510172,1.7322791,3.5689101,0.47700608,9
10,0.20353,0.7778598,2.6064057,2.3508463,2.1043499,0.89817154,10
11,0.3844283,0.17651697,5.412588,4.8472123,3.5288765,0.4577926,11
12,0.41918066,0.71499175,3.1504118,2.5514417,2.4912114,0.87405276,12
13,0.39912552,0.3127177,1.3023236,1.7169431,3.7460866,0.85273993,13
14,0.3849625,0.8311852,1.28475,4.053457,3.1421704,0.15950572,14
15,0.36595923,0.9330104,1.6047986,2.3394766,3.9089036,0.35418028,15
16,0.47325817,0.28190538,1.024883,2.1974077,4.169119,0.33422688,16
17,0.5555832,0.7216726,1.84344,1.5008502,3.8207264,0.5412311,17
18,0.30818492,0.71384656,1.9827275,2.4213736,0.18020786,0.78557074,18
19,0.51122344,0.82744294,2.265965,1.5420899,1.2087808,0.9182756,19
20,0.80727875,0.3670135,4.0034,2.1304731,1.489068,0.50807744,0
21,0.8042254,0.2965925,2.7505958,1.1805714,3.719933,0.14363292,1
22,0.1413225,0.8128973,2.4933977,3.6614742,3.2756162,0.89569277,2
23,0.51280123,0.51923347,0.46282643,0.9037308,4.0536547,0.90651375,3
24,0.117571235,0.43824092,3.2777452,3.5551248,5.141328,0.87550056,4
25,0.7167551,0.5153943,2.1913729,3.4722433,1.1271119,0.2950692,5
26,0.599465,0.68926257,4.1160173,3.175249,1.0509038,0.37981433,6
27,0.21526764,0.5540966,1.3839972,4.5869017,2.5224705,0.23476054,7
28,0.4038403,0.5835116,1.1929743,1.1781749,1.8761369,0.83146566,8
29,0.48915586,0.53179467,1.6961019,3.2129066,2.2921343,0.2281806,9
30,0.40585864,0.70994574,1.9653492,1.3602014,3.071391,0.7740013,10
31,0.84201694,0.1469717,3.582754,1.9894824,3.577172,0.8840497,11
32,0.49003357,0.7453339,1.8984272,1.6980525,3.2006884,0.8820527,12
