,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,6.4624867,0,0.48429272,2.849294,0.78594613,4.7147098,0.5076985
1,1.0862436,1,0.6029247,2.1962001,0.79791784,4.3456154,0.844586
2,6.930229,2,0.5932207,2.6724925,0.85866284,4.727833,0.4821438
3,6.5097847,3,0.3864807,2.9774263,0.75105447,2.7215672,0.5736577
4,6.198621,4,0.720837,2.8871365,0.8411224,3.8134654,0.5478489
5,3.6023872,5,0.017592434,2.7546177,0.8516538,4.7222395,0.54662526
6,3.1800935,6,0.4502886,2.282298,0.1374046,2.0219183,0.37357226
7,2.584912,7,0.032725908,1.849942,0.91562796,4.197014,0.9000143
8,3.565316,8,0.2243371,2.367456,0.53592956,4.575723,0.6380804
9,5.5787354,9,0.36716682,2.6321676,0.7398247,4.052777,0.32354006
10,3.311619,10,0.0721149,2.3351417,0.65848726,4.3196893,0.5592024
11,3.7768788,11,0.72798264,2.8239212,0.74338746,4.477534,0.62710786
12,6.1455684,12,0.50986516,2.7124033,0.7427407,3.695023,0.5416206
13,8.672578,13,0.77127147,2.3673975,0.7660689,3.923864,0.4479219
14,8.445443,14,0.53582424,2.4792223,0.15319926,4.1685143,0.35157543
15,8.76873,15,0.66143066,2.772401,0.8216762,4.4575176,0.41549486
16,1.7949489,16,0.37437275,1.9163113,0.90769064,2.7899754,0.77562845
17,0.6844305,17,0.45475075,2.1161382,0.8869485,4.555209,0.8621153
18,3.1754668,18,0.39445767,3.1846488,0.70112085,2.4246683,0.66611505
19,8.717138,19,0.8009596,2.1568189,0.834313,3.827863,0.49599165
20,8.414175,20,0.5560531,3.5089974,0.63055456,6.2536893,0.41023394
21,3.3489428,21,0.7527786,2.070249,0.9121499,3.4161406,0.43004903
22,3.565792,22,0.5108069,2.336098,0.7748347,4.880961,0.8325503
23,5.6713576,23,0.57247865,2.9178565,0.36631465,4.301488,0.37408504
