,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,6.333459,0,0.5292877,3.298378,0.71394515,5.7290635,0.5120262
1,1.9902399,1,0.68791896,2.7750208,0.77011484,5.5708494,0.7661178
2,6.5244336,2,0.6132447,3.120605,0.7531385,5.948817,0.48206756
3,6.0439863,3,0.39550677,3.3280025,0.71275645,3.5066137,0.5437226
4,5.7433333,4,0.68696475,3.3216968,0.7565371,4.977512,0.5465435
5,5.126611,5,0.19317703,3.2485583,0.7744399,5.6839113,0.5966196
6,3.351731,6,0.492599,3.353623,0.27279797,3.516271,0.59746164
7,2.200504,7,0.18228213,2.532385,0.8180704,5.480153,0.7641682
8,3.822868,8,0.26855415,3.0582476,0.6294139,5.8832145,0.6857703
9,5.9878917,9,0.42881426,3.254191,0.69420433,5.367265,0.3920957
10,4.044616,10,0.32506695,3.1365836,0.70697904,5.60728,0.6788598
11,3.623776,11,0.67727906,3.3142066,0.7184286,5.5305724,0.62729067
12,6.3175945,12,0.52639985,3.365594,0.6992624,4.916548,0.5709057
13,7.726415,13,0.7249564,3.036749,0.7159875,5.5701613,0.49365282
14,7.764526,14,0.5381838,3.3709357,0.27365154,5.6790223,0.4454894
15,7.7937517,15,0.6377496,3.2789252,0.7326245,5.6801257,0.42903936
16,2.1370285,16,0.48922154,2.6817622,0.808319,4.1297784,0.71090186
17,1.7384065,17,0.6086328,2.7388268,0.8109838,5.6842313,0.7682221
18,3.2846823,18,0.42776698,3.4399776,0.68550473,2.9873958,0.638313
19,7.8162413,19,0.74610084,2.9229386,0.75931245,5.818675,0.53938866
20,7.6063824,20,0.5636475,3.568502,0.6502761,6.302255,0.42328864
21,3.1600068,21,0.68346715,2.8875268,0.7987519,5.1072645,0.50575906
22,3.2819297,22,0.5534634,2.85723,0.73083264,6.302245,0.7487295
23,5.405109,23,0.57118595,3.744121,0.5269806,5.527124,0.5062288
