,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,6.3733225,0,0.50653344,3.1836262,0.752634,5.4174666,0.5172071
1,1.4950342,1,0.6619399,2.49954,0.77917725,4.9863243,0.800968
2,6.6394963,2,0.6000625,3.0053277,0.80269134,5.576724,0.50191414
3,6.047862,3,0.39676234,3.2404194,0.72824335,3.2847319,0.56524557
4,5.838331,4,0.69818676,3.154883,0.7909109,4.4204698,0.54657
5,4.117358,5,0.06507017,2.937147,0.8122962,5.123312,0.567821
6,3.3086095,6,0.49659723,2.8484254,0.22372945,2.8047986,0.5643419
7,2.2339375,7,0.07190747,2.35156,0.8724172,5.158653,0.82943404
8,3.597314,8,0.24522477,2.9044645,0.6323444,5.5423713,0.6924414
9,5.804895,9,0.3961509,3.1120877,0.71979487,4.9067683,0.38181224
10,3.8867364,10,0.23122714,2.8738592,0.71093786,5.109971,0.6692107
11,3.7229218,11,0.7092437,3.242041,0.7423594,5.3224134,0.6350017
12,6.2071066,12,0.495978,3.2258344,0.73002905,4.637713,0.5813313
13,8.097649,13,0.74434215,2.9557583,0.7516579,5.226661,0.5033593
14,8.066881,14,0.5277929,3.0254147,0.2202536,5.178332,0.39680263
15,8.237742,15,0.6465674,3.117715,0.77332205,5.2265606,0.4334199
16,1.878085,16,0.4385451,2.4431949,0.85913914,3.7116766,0.76294535
17,1.1953713,17,0.5689513,2.626818,0.8424399,5.419265,0.8205559
18,3.2759995,18,0.42447624,3.4419968,0.69842297,2.9702544,0.67840445
19,8.368586,19,0.76953197,2.661599,0.79943293,5.08881,0.53191817
20,7.852448,20,0.557105,3.7006938,0.65371865,6.5521417,0.43578583
21,3.3509812,21,0.704876,2.5199354,0.8467195,4.2899294,0.48339185
22,3.402047,22,0.52740306,2.6564639,0.755998,5.7820716,0.781421
23,5.5538425,23,0.5601584,3.5740025,0.48578975,5.2647066,0.47022638
