,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.81286645,0.48336276,6.88356,3.4017181,6.8057337,0.61817837,0
1,0.87544876,0.8327356,2.9199946,4.7082257,9.113463,0.9316341,1
2,0.8198837,0.7829462,6.658466,4.1470976,8.674745,0.4104014,2
3,0.66893166,0.36302665,7.3687353,2.2980876,1.0224055,0.29434562,3
4,0.8241373,0.6452151,5.5881543,4.752878,8.171155,0.7342742,4
5,0.86395407,0.4464749,5.7853513,3.7060583,6.7073874,0.7185658,5
6,0.1407805,0.46186757,1.4506133,3.6596367,5.9640245,0.25775498,6
7,0.82491153,0.19363844,1.3317333,2.0122492,4.6774697,0.523514,7
8,0.671881,0.43987677,3.698857,3.5915961,6.7990046,0.8068916,8
9,0.5600569,0.60519296,8.791581,2.4983819,3.867086,0.2880192,9
10,0.517996,0.34809887,3.854078,1.3219856,2.6069646,0.31621388,10
11,0.6930257,0.7368494,2.5232415,2.831758,4.4481306,0.66053414,11
12,0.85179883,0.44809285,7.773578,3.5188513,6.100717,0.7430979,12
13,0.53169113,0.8665811,8.843302,2.9503133,6.271966,0.44910473,13
14,0.32295543,0.71738446,7.4155684,3.0654478,3.1068323,0.45729965,14
15,0.7032835,0.5795383,7.3404064,3.7577794,8.086723,0.44198003,15
16,0.79472494,0.4193611,1.1054792,2.127197,2.8846262,0.7733284,16
17,0.76954454,0.34802616,1.6376973,2.028802,4.705516,0.7045587,17
18,0.7652706,0.4734281,2.3649147,3.058732,1.6175114,0.8269232,18
19,0.90813005,0.63880336,7.5110793,4.088977,8.27838,0.63394654,19
20,0.7997466,0.593896,7.169718,4.2297635,7.8153353,0.5144412,20
21,0.603847,0.8591707,3.1218653,1.3034763,1.7764292,0.2989057,21
22,0.6853016,0.8033538,3.8760238,3.3378282,8.417582,0.81794685,22
23,0.6015899,0.48966417,4.4452233,3.2493086,4.2312665,0.6307731,23
24,0.70644563,0.7195516,7.6368837,4.274731,8.137678,0.550608,0
25,0.86033696,0.5836982,1.2692319,3.103702,5.9048624,0.8396508,1
26,0.68839735,0.7069222,7.1214304,2.8818128,5.681844,0.43878782,2
27,0.79886454,0.35734746,7.21214,5.71841,8.379842,0.9314932,3
28,0.67778885,0.783673,6.2527514,4.2802134,6.070505,0.6689884,4
29,0.84382635,0.2051056,6.0826035,3.1524973,6.4336376,0.48201,5
30,0.13903037,0.4844148,1.34728,2.1002808,2.5558517,0.24191609,6
31,0.5667333,0.9063683,1.5825266,1.180611,2.0566418,0.5343214,7
32,0.7075482,0.39713848,4.8883467,2.0504978,2.9104285,0.82548547,8
33,0.7733488,0.3801252,6.67741,3.4429374,6.7280674,0.42039385,9
34,0.647926,0.52449137,4.590925,2.9259994,4.896751,0.67516005,10
35,0.7819578,0.85160315,4.0334983,4.15251,7.644803,0.80557895,11
36,0.73615795,0.42652908,4.8079085,3.665056,6.5353937,0.5931452,12
37,0.9332411,0.5430903,7.263076,6.6998034,9.019827,0.7452317,13
38,0.370896,0.39596084,5.92609,2.7731442,2.8225312,0.6085063,14
39,0.7319404,0.5250715,6.8252254,4.302322,7.514435,0.5084446,15
40,0.94453806,0.6080994,1.6779929,4.9775257,8.180543,0.9698705,16
