,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.80059475,0.553439,7.0087247,4.026599,7.211955,0.5952981,0
1,0.6226505,0.7687998,1.043949,1.5581704,2.8856184,0.8216339,1
2,0.94397175,0.4300905,5.2298017,6.041937,9.441248,0.7694259,2
3,0.8372654,0.3984039,6.447983,5.622444,8.116074,0.9568061,3
4,0.79239416,0.7224791,4.7611375,2.7274265,3.2459536,0.49362484,4
5,0.7842595,0.024573356,4.281938,1.4108131,2.2097306,0.35484633,5
6,0.2216393,0.6130758,5.0823355,2.964334,2.8145459,0.5381766,6
7,0.91398853,0.04968675,2.6319168,2.0205438,4.468798,0.8202725,7
8,0.48400143,0.34427541,4.1998177,3.3019152,5.821035,0.7868171,8
9,0.6813747,0.5503894,4.4370914,2.424995,2.6069913,0.34121853,9
10,0.8143539,0.1870998,4.060104,2.5948808,4.575888,0.7280824,10
11,0.75507224,0.92124075,4.5363464,4.7176075,7.8339386,0.6718544,11
12,0.55004114,0.47613007,6.017785,2.4023542,4.107765,0.4364508,12
13,0.4270479,0.8362662,7.4058933,2.3967614,4.222905,0.24651982,13
14,0.24758779,0.59066105,7.468305,3.022941,5.222169,0.44968778,14
15,0.8244904,0.64709514,8.277721,3.3096256,5.3810253,0.54579824,15
16,0.9196071,0.39848197,1.2993476,4.0360403,6.97612,0.95393664,16
17,0.8375239,0.25892836,0.8296942,3.5057118,6.914894,0.92258626,17
18,0.7977722,0.53714573,1.6943474,3.628917,3.15236,0.8753043,18
19,0.6752802,0.72702765,7.6291156,1.9821329,4.0199537,0.28277546,19
20,0.6860775,0.60793906,7.214456,4.5521374,8.284484,0.5147001,20
21,0.7694308,0.87601596,4.6844954,2.4275734,4.846839,0.32031843,21
22,0.7017367,0.52912754,4.9441905,2.318731,5.1973658,0.865928,22
23,0.5221576,0.4192824,6.0663214,4.5454974,5.831206,0.54132897,23
24,0.88723844,0.23162416,3.9620326,5.3514843,8.647579,0.6027119,0
25,0.84926265,0.6248832,0.9107575,2.7079163,6.622406,0.9201423,1
26,0.86340994,0.65478903,8.622782,2.1216605,4.0083117,0.47256812,2
27,0.7944921,0.31748927,3.8941839,3.5886314,4.1739345,0.4971096,3
28,0.863055,0.6479201,4.306725,3.1625452,3.6887226,0.6782815,4
29,0.80143386,0.18393287,4.7203026,2.1151438,2.856169,0.5495449,5
30,0.26341525,0.66837597,2.393312,2.9974818,2.4944892,0.76123726,6
31,0.9415969,0.03742193,2.669861,2.2303185,5.9222784,0.90966505,7
32,0.41838557,0.2292648,2.379439,1.9165103,3.062183,0.6526509,8
33,0.6560393,0.5019939,7.316099,2.3493958,4.200527,0.32862982,9
34,0.79615015,0.21361217,4.1641636,1.7939419,1.9498258,0.57988876,10
35,0.7621384,0.53021514,3.5008814,4.4817624,8.195049,0.6229431,11
36,0.7374181,0.6787828,7.9800744,2.6289577,3.8380935,0.6349678,12
37,0.8184611,0.702753,7.6968603,4.324947,7.0945473,0.6998731,13
38,0.16103029,0.56245434,6.9151363,2.2464595,3.960938,0.39282298,14
39,0.74624836,0.6994215,5.342704,3.2506928,6.3427744,0.3619623,15
40,0.8360695,0.44715977,2.7166543,1.426456,1.4558105,0.7819925,16
