,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,6.4747443,0,0.48775986,3.0510058,0.7587561,5.153828,0.50802743
1,1.3517646,1,0.6498001,2.4054947,0.7955299,4.637982,0.82552207
2,6.6965413,2,0.6035205,2.817435,0.82145596,5.158616,0.49140808
3,6.330928,3,0.39057517,3.1812534,0.7425198,3.1385133,0.5840593
4,5.923521,4,0.7013957,3.0570984,0.81582224,4.2297716,0.55152416
5,3.6560385,5,0.020913973,2.9242094,0.8368888,4.998027,0.5584964
6,3.3558204,6,0.4672993,2.5050547,0.16691042,2.291438,0.48363897
7,2.4276104,7,0.041692153,2.193622,0.89430237,4.834262,0.8714795
8,3.671083,8,0.22372533,2.7185237,0.6272909,5.2156796,0.67937756
9,5.6369185,9,0.35890615,2.9271991,0.7376832,4.5802836,0.36241663
10,3.772823,10,0.14284092,2.7730372,0.7073565,4.996338,0.65133727
11,3.7732768,11,0.7074062,3.1770604,0.7488535,5.057359,0.6552004
12,6.2962303,12,0.50640965,3.0783713,0.74557847,4.33058,0.578359
13,8.441842,13,0.75693154,2.7313206,0.76193994,4.5898113,0.49067566
14,8.270966,14,0.5276962,2.7561624,0.18783402,4.7403345,0.38083735
15,8.54614,15,0.6534474,3.029015,0.7991043,4.9170732,0.4313405
16,1.8965478,16,0.41437706,2.2145948,0.88040257,3.2660074,0.7776868
17,0.91642356,17,0.52690655,2.4181762,0.85935044,5.0139065,0.8387407
18,3.2575092,18,0.40308514,3.3719015,0.7107855,2.7393627,0.70576614
19,8.540225,19,0.78935134,2.5838292,0.8212402,4.7428455,0.5449429
20,8.118341,20,0.5541782,3.64293,0.64366573,6.661027,0.43549567
21,3.4357226,21,0.72007143,2.3728263,0.88312024,3.8920586,0.4653797
22,3.5292249,22,0.52493423,2.5968218,0.76507485,5.4279747,0.8139679
23,5.6786065,23,0.5619589,3.2323883,0.4341142,4.7160053,0.42795622
