,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,3.0042284,3.3933613,0,0.5131581,0.58089435
1,3.0931032,2.4286149,1,0.49449492,0.5860827
2,1.3416427,1.169639,2,0.70132834,0.8732217
3,1.670982,1.9144022,3,0.23741645,0.19735658
4,4.9455132,5.7181797,4,0.6738953,0.57670575
5,1.4837779,1.6043899,5,0.13114955,0.08968705
6,3.9522471,4.5273457,6,0.36575392,0.32680553
7,4.2839284,5.7788954,7,0.03837783,0.014531136
8,5.096754,4.747401,8,0.72750807,0.6181895
9,3.3719366,2.4423916,9,0.505355,0.58240664
10,3.0047839,2.992299,10,0.6579711,0.68664235
11,1.7539265,1.3759247,11,0.6437673,0.31283242
12,3.9792416,3.9304006,12,0.47582844,0.714507
13,1.7640339,1.789836,13,0.5112827,0.73654246
14,5.4322777,5.6548676,14,0.068346724,0.07316989
15,4.8510647,4.7249727,15,0.82594615,0.9658263
16,3.3948548,4.3173785,16,0.43875468,0.4857043
17,3.9199343,2.763187,17,0.75485414,0.5899848
18,3.2588537,3.8708043,18,0.27830938,0.26772165
19,6.718623,5.804272,19,0.58653194,0.57436275
20,4.057583,3.8730602,20,0.80826354,0.8259692
21,5.56272,5.041267,21,0.17703408,0.19053954
22,5.3761907,5.4047084,22,0.23141485,0.21183038
23,4.621158,3.6766965,23,0.60050464,0.8093756
24,4.1686554,4.822742,24,0.595787,0.44749933
25,1.6868384,1.3952533,25,0.14924355,0.30661952
26,3.3367631,3.2219715,26,0.8293478,0.8402133
27,6.550033,5.7195873,27,0.8402328,0.922143
28,2.5993466,3.591013,28,0.56019956,0.5787527
29,4.950389,3.9149332,29,0.56631446,0.5267233
30,3.483423,3.3617282,30,0.8123667,0.9274642
31,3.6366475,3.5918448,31,0.25784,0.28276652
32,3.9548092,3.8821776,32,0.28662115,0.33264327
33,4.1678,3.3448286,33,0.62551475,0.6709722
34,5.4514356,5.18904,34,0.2617184,0.20893836
35,5.1871657,4.1041555,35,0.17865293,0.14355463
36,1.3772308,1.9880668,36,0.576929,0.74306315
37,5.0217752,4.702059,37,0.09958058,0.09648782
38,3.1568768,3.6329665,38,0.5605917,0.5065905
39,5.6763196,5.13475,39,0.73445535,0.60824156
40,2.2461772,1.9009248,40,0.19268557,0.38448006
41,5.4400244,5.69277,41,0.24257368,0.19339627
42,6.3980355,5.660035,42,0.539651,0.59124994
43,2.4370515,2.253102,43,0.19301233,0.1431393
44,2.7396722,2.3347144,44,0.7025656,0.93933904
45,3.4065733,4.703699,45,0.79958826,0.8961935
46,1.6781577,1.6769389,46,0.16704364,0.29576558
47,2.2370079,1.2781594,47,0.74440455,0.9669578
48,4.7638373,5.0386224,48,0.3592935,0.3449399
49,3.4138086,3.318106,49,0.18247093,0.19323969
50,1.2732356,1.0998855,50,0.46031925,0.07710421
51,2.939208,3.08941,51,0.69641334,0.9410255
52,2.7025955,2.577478,52,0.7360972,0.53563845
53,5.183212,4.9339886,53,0.28841388,0.24571055
54,5.82787,5.839332,54,0.6492977,0.6670811
55,4.30989,4.5988274,55,0.038363345,0.03223127
56,1.3798635,1.3113002,56,0.69933933,0.7884773
57,1.6046885,1.367319,57,0.10102644,0.11323112
58,3.7382708,4.7805085,58,0.8478086,0.8863554
59,3.7069283,3.7707376,59,0.4349966,0.43005532
60,3.6284578,2.4143825,60,0.2278989,0.17354053
61,1.311133,1.0419352,61,0.7478607,0.7925535
62,2.4661562,2.4760053,62,0.17430356,0.16404045
63,4.5766587,5.3913045,63,0.7652673,0.78638697
64,3.2011447,3.1672285,64,0.08444431,0.07723409
65,3.6466177,4.2041154,65,0.49984124,0.38140064
66,5.2563753,5.400237,66,0.41517526,0.515755
67,5.2156405,5.0330906,67,0.59466946,0.5816778
68,3.1598346,4.1921577,68,0.35876012,0.38832223
69,1.1533581,1.4299682,69,0.38026863,0.4671268
70,1.7977946,1.1320088,70,0.7341076,0.7081608
71,4.884217,5.1218915,71,0.066797316,0.07065582
72,3.850876,4.559736,72,0.63680255,0.60210204
73,2.8874652,2.8995185,73,0.32271844,0.3916418
74,4.5485754,5.8045735,74,0.025557885,0.023004234
75,2.1207454,1.508776,75,0.2012189,0.11893302
76,2.1324828,2.6480484,76,0.5629991,0.67355555
77,2.8208916,3.8421988,77,0.44153696,0.49082643
78,3.602685,3.1073291,78,0.11771167,0.112845
79,2.4857473,2.930362,79,0.6932483,0.70247924
80,4.6080294,4.51152,80,0.37936032,0.32266617
81,5.2462344,5.741905,81,0.76624644,0.7900812
82,5.090307,5.445023,82,0.43159655,0.47353387
83,4.813366,5.0063815,83,0.55159855,0.65550226
84,3.7710352,3.201158,84,0.11789137,0.10962522
85,3.770782,4.50078,85,0.7698378,0.8413843
86,4.729248,5.602428,86,0.22194722,0.21070302
87,2.2385962,1.6810588,87,0.63114256,0.6829443
88,4.950708,4.396097,88,0.4297954,0.430916
89,3.5496109,3.6744933,89,0.065005645,0.06344056
90,1.7495089,1.708046,90,0.6746072,0.890137
91,3.3531656,2.6253319,91,0.7259921,0.9635997
92,1.8653448,1.9731513,92,0.6929108,0.97184914
93,2.694108,2.2381637,93,0.5860122,0.4667632
