,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,3.0031357,3.3933613,0,0.5390109,0.58089435
1,2.9483256,2.4286149,1,0.5161361,0.5860827
2,1.9625586,1.169639,2,0.7040306,0.8732217
3,2.0413873,1.9144022,3,0.27384222,0.19735658
4,4.9941535,5.7181797,4,0.66027457,0.57670575
5,1.9178609,1.6043899,5,0.23188278,0.08968705
6,3.9885821,4.5273457,6,0.3881101,0.32680553
7,3.0013077,5.7788954,7,0.28894004,0.014531136
8,4.9514666,4.747401,8,0.7098995,0.6181895
9,3.3782725,2.4423916,9,0.52213573,0.58240664
10,2.9646807,2.992299,10,0.64567626,0.68664235
11,2.1494834,1.3759247,11,0.65601677,0.31283242
12,4.023037,3.9304006,12,0.495328,0.714507
13,2.154069,1.789836,13,0.5882227,0.73654246
14,4.921583,5.6548676,14,0.14547865,0.07316989
15,4.565383,4.7249727,15,0.7450333,0.9658263
16,3.328179,4.3173785,16,0.45555627,0.4857043
17,3.8953848,2.763187,17,0.7046049,0.5899848
18,3.2229557,3.8708043,18,0.2929181,0.26772165
19,6.9314,5.804272,19,0.5968314,0.57436275
20,3.839775,3.8730602,20,0.73198694,0.8259692
21,5.71584,5.041267,21,0.18402933,0.19053954
22,5.49564,5.4047084,22,0.23985179,0.21183038
23,4.6613536,3.6766965,23,0.5999319,0.8093756
24,4.209468,4.822742,24,0.6127772,0.44749933
25,1.9776348,1.3952533,25,0.18517815,0.30661952
26,2.931105,3.2219715,26,0.7430249,0.8402133
27,6.714968,5.7195873,27,0.7854817,0.922143
28,2.6699834,3.591013,28,0.5811064,0.5787527
29,5.0008607,3.9149332,29,0.58724874,0.5267233
30,3.3523788,3.3617282,30,0.7345829,0.9274642
31,3.6987817,3.5918448,31,0.26754436,0.28276652
32,3.9809413,3.8821776,32,0.29087457,0.33264327
33,4.26992,3.3448286,33,0.6447268,0.6709722
34,5.5372458,5.18904,34,0.26454058,0.20893836
35,5.326957,4.1041555,35,0.19190753,0.14355463
36,1.9684365,1.9880668,36,0.6291285,0.74306315
37,5.241375,4.702059,37,0.14281453,0.09648782
38,3.188606,3.6329665,38,0.5782263,0.5065905
39,5.647372,5.13475,39,0.7143337,0.60824156
