,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,3.4653292,3.3933613,0,0.5720743,0.58089435
1,3.3338861,2.4286149,1,0.5412664,0.5860827
2,3.027289,1.169639,2,0.66671044,0.8732217
3,3.0507877,1.9144022,3,0.36789042,0.19735658
4,4.992914,5.7181797,4,0.63084114,0.57670575
5,2.9716141,1.6043899,5,0.4044324,0.08968705
6,4.134964,4.5273457,6,0.42348838,0.32680553
7,3.185058,5.7788954,7,0.38212976,0.014531136
8,4.906714,4.747401,8,0.6391956,0.6181895
9,3.574046,2.4423916,9,0.5485106,0.58240664
10,3.3141856,2.992299,10,0.623608,0.68664235
11,3.171219,1.3759247,11,0.6399481,0.31283242
12,3.958164,3.9304006,12,0.51789695,0.714507
13,3.026186,1.789836,13,0.6043518,0.73654246
14,4.1503158,5.6548676,14,0.33694065,0.07316989
15,4.2639756,4.7249727,15,0.6631565,0.9658263
16,3.4873152,4.3173785,16,0.49180207,0.4857043
17,3.883834,2.763187,17,0.6425065,0.5899848
18,3.4439905,3.8708043,18,0.34559938,0.26772165
19,6.675743,5.804272,19,0.59841394,0.57436275
20,3.6579685,3.8730602,20,0.65004784,0.8259692
21,5.4047904,5.041267,21,0.28601298,0.19053954
22,6.004037,5.4047084,22,0.31139442,0.21183038
23,4.745699,3.6766965,23,0.6120325,0.8093756
24,4.196417,4.822742,24,0.6192217,0.44749933
25,2.889663,1.3952533,25,0.3248061,0.30661952
26,3.4770048,3.2219715,26,0.6651289,0.8402133
27,6.2543077,5.7195873,27,0.68323106,0.922143
28,3.1492102,3.591013,28,0.59365803,0.5787527
29,4.9480653,3.9149332,29,0.5938363,0.5267233
30,3.4586005,3.3617282,30,0.66764987,0.9274642
31,3.753746,3.5918448,31,0.33083284,0.28276652
32,4.082071,3.8821776,32,0.3340473,0.33264327
33,4.134506,3.3448286,33,0.6153705,0.6709722
34,5.7092013,5.18904,34,0.30644447,0.20893836
35,5.6135917,4.1041555,35,0.28754365,0.14355463
36,3.066947,1.9880668,36,0.6331411,0.74306315
37,4.990035,4.702059,37,0.28251594,0.09648782
38,3.510732,3.6329665,38,0.5988703,0.5065905
39,5.60548,5.13475,39,0.6621261,0.60824156
40,3.0770664,1.9009248,40,0.30681542,0.38448006
41,5.878068,5.69277,41,0.315729,0.19339627
42,6.48234,5.660035,42,0.5624385,0.59124994
43,3.158162,2.253102,43,0.35314146,0.1431393
44,3.358214,2.3347144,44,0.6295492,0.93933904
45,3.5282314,4.703699,45,0.6553267,0.8961935
46,2.9522414,1.6769389,46,0.41363811,0.29576558
47,3.0928798,1.2781594,47,0.66073024,0.9669578
48,4.9220643,5.0386224,48,0.3746216,0.3449399
49,3.5285225,3.318106,49,0.30277357,0.19323969
50,3.0245435,1.0998855,50,0.6289723,0.07710421
51,3.352598,3.08941,51,0.6156534,0.9410255
52,3.2144785,2.577478,52,0.6494871,0.53563845
53,5.3286924,4.9339886,53,0.3371557,0.24571055
54,5.959558,5.839332,54,0.6356886,0.6670811
55,3.3140311,4.5988274,55,0.36303955,0.03223127
56,3.047907,1.3113002,56,0.6599321,0.7884773
57,2.8946915,1.367319,57,0.31514648,0.11323112
58,3.5250733,4.7805085,58,0.66306734,0.8863554
59,3.798998,3.7707376,59,0.46315557,0.43005532
60,3.710569,2.4143825,60,0.30845758,0.17354053
61,3.125146,1.0419352,61,0.66499436,0.7925535
62,3.0273342,2.4760053,62,0.29320195,0.16404045
63,4.385614,5.3913045,63,0.653637,0.78638697
64,3.2114673,3.1672285,64,0.3285069,0.07723409
65,3.7583115,4.2041154,65,0.57262564,0.38140064
66,5.273307,5.400237,66,0.4454641,0.515755
67,5.5567784,5.0330906,67,0.6022544,0.5816778
68,3.4028482,4.1921577,68,0.40214843,0.38832223
69,2.9800432,1.4299682,69,0.59433764,0.4671268
70,3.1145732,1.1320088,70,0.6671548,0.7081608
71,4.393919,5.1218915,71,0.3225947,0.07065582
72,3.757406,4.559736,72,0.62176806,0.60210204
73,3.2254028,2.8995185,73,0.39943957,0.3916418
74,3.2875946,5.8045735,74,0.37910536,0.023004234
75,3.250307,1.508776,75,0.36974245,0.11893302
76,3.1851957,2.6480484,76,0.62725025,0.67355555
77,3.2186453,3.8421988,77,0.55818194,0.49082643
78,3.3580117,3.1073291,78,0.31275585,0.112845
79,3.3367612,2.930362,79,0.63217956,0.70247924
80,4.830727,4.51152,80,0.4377787,0.32266617
81,5.1762786,5.741905,81,0.6652704,0.7900812
82,5.40258,5.445023,82,0.4768254,0.47353387
83,4.9521575,5.0063815,83,0.5670712,0.65550226
84,3.387293,3.201158,84,0.29468665,0.10962522
85,3.7218995,4.50078,85,0.64508796,0.8413843
86,4.760115,5.602428,86,0.31051984,0.21070302
87,3.0617368,1.6810588,87,0.6196841,0.6829443
88,4.942608,4.396097,88,0.46357518,0.430916
89,3.2830582,3.6744933,89,0.33269426,0.06344056
90,3.11084,1.708046,90,0.64593434,0.890137
91,3.4684968,2.6253319,91,0.6339464,0.9635997
92,3.0865629,1.9731513,92,0.640233,0.97184914
93,3.1705172,2.2381637,93,0.6130956,0.4667632
94,3.2134287,4.432281,94,0.31324837,0.07060534
95,4.8665996,3.932313,95,0.6149772,0.66717494
96,3.2454946,2.0871167,96,0.3161867,0.25802302
97,3.1089673,1.2112434,97,0.56282103,0.12889546
98,3.0822413,2.4007666,98,0.5258211,0.37922955
99,2.9617538,1.6490014,99,0.6266998,0.6723253
100,6.844598,5.7479453,100,0.5568719,0.5562691
101,2.902809,1.2978671,101,0.32673013,0.056869805
102,3.2628229,2.64577,102,0.63446885,0.51726335
103,6.0899143,5.849165,103,0.6752161,0.8491378
104,3.1074538,1.7686514,104,0.6120673,0.83534485
105,2.9945908,2.1120505,105,0.3516817,0.0065215826
106,2.9809573,1.5508628,106,0.46347287,0.7786623
107,5.4185205,5.985656,107,0.52380675,0.42123026
108,3.5484228,2.8005621,108,0.28889018,0.12034726
109,4.7702293,4.371902,109,0.36394662,0.36916423
110,3.1679957,2.8576944,110,0.6393846,0.8022568
111,3.1585429,1.4139811,111,0.6379186,0.95064634
112,3.3105767,2.4050264,112,0.65996546,0.9542611
113,3.9957113,5.4102225,113,0.6401315,0.85718536
114,3.153505,3.7145271,114,0.3446524,0.03207642
115,3.0575073,1.5744779,115,0.45996842,0.35367888
116,4.540438,5.948023,116,0.6205382,0.5896441
117,3.6494164,5.321181,117,0.65035707,0.9748799
