,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,2.918102,3.3933613,0,0.5206644,0.58089435
1,3.0093756,2.4286149,1,0.488794,0.5860827
2,1.546572,1.169639,2,0.72025913,0.8732217
3,1.731317,1.9144022,3,0.24990715,0.19735658
4,4.9875894,5.7181797,4,0.65729094,0.57670575
5,1.5677215,1.6043899,5,0.14657605,0.08968705
6,3.935962,4.5273457,6,0.3693252,0.32680553
7,3.2751205,5.7788954,7,0.1672335,0.014531136
8,4.97158,4.747401,8,0.7200006,0.6181895
9,3.4314106,2.4423916,9,0.51752245,0.58240664
10,2.980905,2.992299,10,0.6392588,0.68664235
11,1.8152473,1.3759247,11,0.65832055,0.31283242
12,3.9818914,3.9304006,12,0.46787903,0.714507
13,1.8909653,1.789836,13,0.56039613,0.73654246
14,5.438335,5.6548676,14,0.07416863,0.07316989
15,4.665574,4.7249727,15,0.7950294,0.9658263
16,3.329943,4.3173785,16,0.439354,0.4857043
17,3.998788,2.763187,17,0.74292743,0.5899848
18,3.2925107,3.8708043,18,0.27684692,0.26772165
19,6.7943544,5.804272,19,0.5868993,0.57436275
20,3.8701673,3.8730602,20,0.78198904,0.8259692
21,5.617503,5.041267,21,0.17680775,0.19053954
22,5.382245,5.4047084,22,0.23402973,0.21183038
23,4.680414,3.6766965,23,0.60239834,0.8093756
24,4.2042894,4.822742,24,0.60271937,0.44749933
25,1.7439057,1.3952533,25,0.15706,0.30661952
26,3.1238935,3.2219715,26,0.78508717,0.8402133
27,6.589158,5.7195873,27,0.8175215,0.922143
28,2.5383828,3.591013,28,0.5511516,0.5787527
29,4.946468,3.9149332,29,0.58031774,0.5267233
30,3.4234204,3.3617282,30,0.7762937,0.9274642
31,3.680255,3.5918448,31,0.25326723,0.28276652
32,4.0466986,3.8821776,32,0.2968327,0.33264327
33,4.240527,3.3448286,33,0.637662,0.6709722
34,5.5039287,5.18904,34,0.26253924,0.20893836
35,5.352379,4.1041555,35,0.18647777,0.14355463
36,1.5310509,1.9880668,36,0.6091944,0.74306315
37,4.9985223,4.702059,37,0.105236135,0.09648782
38,3.251587,3.6329665,38,0.5823016,0.5065905
39,5.611031,5.13475,39,0.72717404,0.60824156
40,2.1756022,1.9009248,40,0.19889453,0.38448006
41,5.4390674,5.69277,41,0.24681714,0.19339627
42,6.4272537,5.660035,42,0.5419894,0.59124994
43,2.4509277,2.253102,43,0.21159583,0.1431393
44,2.7317116,2.3347144,44,0.68491185,0.93933904
45,3.3232877,4.703699,45,0.77357256,0.8961935
46,1.7531875,1.6769389,46,0.18687439,0.29576558
47,2.2692451,1.2781594,47,0.72852796,0.9669578
48,4.7164764,5.0386224,48,0.35024086,0.3449399
49,3.3733575,3.318106,49,0.18138994,0.19323969
50,1.4647888,1.0998855,50,0.5391945,0.07710421
51,2.9629307,3.08941,51,0.6737893,0.9410255
52,2.6280363,2.577478,52,0.728895,0.53563845
53,5.0608068,4.9339886,53,0.30250725,0.24571055
54,5.772261,5.839332,54,0.6548058,0.6670811
55,3.7881703,4.5988274,55,0.057748076,0.03223127
56,1.6064296,1.3113002,56,0.70631665,0.7884773
57,1.7169306,1.367319,57,0.110196196,0.11323112
